case,dataset_mode,model_name,negative_sampling,seed,deletion_rate,objective,score,history,method,label_count,query_count,single_query_count,multi_query_count,label_coverage,full_set_coverage,partial_answer_recall,mean_set_size,single_full_set_coverage,multi_full_set_coverage,single_mean_set_size,multi_mean_set_size,multi_minus_single_full_set_coverage
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9691936988288942,0.9709103756919091,0.9767193975694152,6197.239547756448,0.9822440622440622,0.8703111369584181,6294.685438165438,5332.297470194824,-0.11193292528564414
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8209918126230697,0.8261688847014486,0.8464785041524168,2893.9685254975857,0.8661752661752662,0.4710671706891538,3085.4774119574117,1194.1113695841814,-0.39510809548611237
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.851824023214841,0.8572606289011895,0.8762134896552741,3329.5649216817806,0.8948075348075348,0.5239895318406513,3538.48248976249,1475.1861006106426,-0.3708180029668835
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8911286143641828,0.8953597927217053,0.9121064123643411,3949.6967966081734,0.9277313677313678,0.6080255888339634,4179.943128583129,1906.0011631288164,-0.31970577889740437
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8135039900507824,0.8188375927452597,0.8394232047037007,2851.2192026851963,0.8594922194922195,0.457981971503344,3040.354856674857,1172.4271590578658,-0.4015102479888755
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8567727225619235,0.8617359557178189,0.8805412526373562,3422.046549287481,0.8985094185094185,0.5353300378016865,3632.324062244062,1555.596685082873,-0.3631793807077319
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.8984091615711473,0.9018666823695678,0.9182768800017947,4064.953597927217,0.933071253071253,0.6248909566734516,4293.37733005733,2037.4355917417854,-0.3081802963978014
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8174681314125816,0.8213696855494053,0.8426793587729129,2921.3011718289954,0.8621130221130221,0.45972666472811863,3110.88,1238.5754579819716,-0.40238635738490347
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9009482847963519,0.8906783653279944,0.901031075387011,2391.851902013897,0.9011302211302211,0.7979063681302704,2474.9770352170353,1654.022681011922,-0.10322385299995074
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8997305420250803,0.8891767754092569,0.8996472572266059,2399.3165704863973,0.8996232596232596,0.7964524571096249,2483.9499754299754,1648.0997382960163,-0.10317080251363475
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.9007669188516945,0.8903839359321635,0.9007832639788534,2392.039100223766,0.9008353808353808,0.7976155859261413,2475.6475020475023,1649.9203256760686,-0.10321979490923949
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.8979427919991709,0.8866152396655282,0.894370603421363,3211.183341184784,0.8916298116298116,0.8421052631578947,3293.5718263718263,2479.892701366676,-0.049524548471916896
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.8988755311431237,0.8877046284301024,0.8951932064389372,3253.167177010953,0.8922850122850123,0.8470485606280895,3334.7654054054055,2528.8909566734515,-0.045236451656922805
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.8954554876152969,0.883877046284301,0.8917173038492671,3129.011070545283,0.8888124488124488,0.840069787728991,3207.9177067977066,2428.625763303286,-0.04874266108345782
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.8701419836252461,0.8744553056177129,0.8923005194108421,3665.126486868449,0.9090581490581491,0.5673160802558883,3877.6766257166255,1778.504507124164,-0.34174206880226077
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9587781117214219,0.9607525615357437,0.9683497045424381,5871.484218584384,0.9753972153972154,0.8307647571968596,5995.4457002457,4771.186391392846,-0.14463245820035575
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8198258886931288,0.8234895771993875,0.8447874732470619,2897.1733894712047,0.863980343980344,0.46408839779005523,3087.620606060606,1206.7397499273045,-0.3998919461902887
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.8513058348015339,0.8560240254386998,0.8753701844848959,3338.3753385938053,0.8935954135954136,0.5225356208200058,3546.40628992629,1491.8662401861006,-0.3710597927754078
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8907140636335371,0.8947709339300436,0.9118285257219129,3928.1920562949003,0.9276658476658477,0.6027915091596394,4154.690745290745,1917.7609770282058,-0.3248743385062083
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,43,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8123380661208416,0.8161582852431987,0.8379142499264065,2860.9384348133317,0.8577231777231777,0.447223029950567,3048.240687960688,1198.4198895027625,-0.41050014777261074
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.859519121152451,0.8631492168178071,0.8825012080952195,3451.9841596985043,0.9002784602784603,0.5335853445769119,3666.034037674038,1552.0503053213142,-0.3666931157015484
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.8984091615711473,0.901955011188317,0.9182307760971935,4123.635378636203,0.9329402129402129,0.6269264321023553,4355.465061425061,2065.8857225937772,-0.3060137808378576
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8245673126748886,0.8277588034389354,0.8483876079973073,3011.196472735838,0.8672563472563473,0.4771735969758651,3206.658312858313,1276.252398953184,-0.39008275028048217
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9017773862576433,0.890913908844659,0.9014282279276097,2498.371187139324,0.9013267813267813,0.7984879325385287,2588.302440622441,1700.1299796452456,-0.10283884878825267
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8992382630324386,0.8881168295842657,0.8986983299777729,2450.055352726416,0.8982800982800982,0.7979063681302704,2539.656805896806,1654.7414946205292,-0.10037373014982787
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.9019328427816354,0.8910611235425745,0.9015739704785458,2508.0714874573077,0.9014578214578215,0.7987787147426577,2598.3544635544636,1706.7083454492586,-0.10267910671516378
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.8972691470618717,0.8860263808738664,0.89374580554948,3235.1390884465904,0.8911384111384112,0.8406513521372492,3317.839312039312,2501.0814190171563,-0.050487059001162016
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.8986682557778009,0.8876162996113532,0.895271720944492,3299.682428453657,0.8927764127764127,0.8418144809537657,3382.972416052416,2560.389938935737,-0.05096193182264708
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.8957404912426158,0.8842892474384643,0.8921313510290073,3178.1413555529384,0.8894676494676494,0.8383250945042163,3258.5444062244064,2464.4736842105262,-0.05114255496343312
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.8838998859985491,0.8868213402426098,0.9040913651803122,4002.6917618655048,0.9196068796068796,0.5958127362605409,4215.805503685504,2111.067170689154,-0.3237941433463387
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.976940615607835,0.9785655399835119,0.9827614860178752,6457.857496172418,0.9867649467649467,0.9057865658621692,6527.29316953317,5841.537656295434,-0.08097838090277754
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8265623380661209,0.8294959368743375,0.8501759861680314,2996.381580496997,0.8686977886977887,0.4815353300378017,3192.1742178542177,1258.5013085199187,-0.387162458659987
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.8544408747020417,0.8581733600282653,0.8777339054610578,3375.111294311624,0.8958558558558558,0.5236987496365223,3586.632628992629,1497.6211107880197,-0.3721571062193335
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8912063426261789,0.8946237192321281,0.9116597429023822,3988.374720292074,0.927076167076167,0.6065716778133178,4218.834823914824,1942.781622564699,-0.32050448926284925
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,59,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8200331640584516,0.8231362619243905,0.8439316293981182,2959.09745613002,0.8628992628992629,0.4701948240767665,3152.3842096642097,1243.4597266647281,-0.3927044388224964
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8506321898642346,0.853756919090802,0.8726270509577836,3347.137792957249,0.8898935298935299,0.5330037801686537,3557.475282555283,1480.155568479209,-0.3568897497248762
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.9000155456523992,0.902602755859145,0.9183753502775113,4098.699917559769,0.9322850122850123,0.6391392846757779,4329.543194103194,2049.705728409421,-0.2931457276092344
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8102134936262825,0.8129784477682251,0.8337993558236705,2857.406577552703,0.8523177723177723,0.46379761558592614,3047.7912203112205,1167.5283512649025,-0.38852015673184614
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.901829205098974,0.8914438817571546,0.9010858486016006,2616.5109822164645,0.9004750204750205,0.8112823495202094,2701.8178214578215,1859.3166618202965,-0.08919267095481109
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8990050782464504,0.8881462725238488,0.8979258500597272,2558.3435991049346,0.897067977067977,0.8089560918871765,2643.559868959869,1801.9531840651352,-0.08811188518080049
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.9007151000103638,0.8903250500529973,0.8999024527370717,2589.352844187964,0.8992301392301393,0.8112823495202094,2674.7775593775596,1831.1122419307937,-0.08794778970992989
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.8986164369364701,0.8870863266988576,0.894827109189375,3195.211429749146,0.8917936117936118,0.8453038674033149,3267.1989516789517,2556.241058447223,-0.04648974439029696
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.8992123536117732,0.8877929572488518,0.8953448142103777,3214.5147803556706,0.8921539721539722,0.8490840360569933,3283.711384111384,2600.316952602501,-0.043069936096978845
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.8963882267592497,0.8846425627134613,0.8924226024567562,3142.139971734778,0.8892383292383292,0.8438499563826694,3211.792072072072,2523.899098575167,-0.045388372855659886
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.8827598714892735,0.8860263808738664,0.9022124499703701,4032.5920680720765,0.9168877968877969,0.6120965396917709,4242.826928746928,2166.520790927595,-0.30479125719602596
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9693750647735516,0.9711459192085737,0.9763095798913136,6182.18360617124,0.9812612612612612,0.8813608607153243,6286.254709254709,5258.435300959582,-0.09990040054593696
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8096693957923101,0.8123895889765634,0.8331943968848875,2818.5203156283123,0.8514004914004915,0.466123873218959,3007.753185913186,1138.8653678394883,-0.38527661818153247
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.8466162296611047,0.8497821222470852,0.8691215652240561,3291.747938994229,0.8866502866502867,0.5225356208200058,3500.249303849304,1441.0633905205002,-0.36411466583028085
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8924499948181158,0.894888705688376,0.9112976414803349,3985.2695501118833,0.9257002457002457,0.6214015702239023,4214.877117117117,1947.2436754870603,-0.30429867547634337
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,71,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8057052544305109,0.8085031209515958,0.8296032929522456,2806.2600105994584,0.8483865683865683,0.4544925850537947,2994.4555937755936,1135.8121546961327,-0.39389398333277365
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8595709399937818,0.8644741490990461,0.8814471975929696,3544.635673065599,0.897952497952498,0.5673160802558883,3753.063783783784,1694.601337598139,-0.3306364176966097
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.8993678101357654,0.9027205276174773,0.9175913179231572,4195.600223766341,0.9308108108108109,0.6533876126781041,4421.056216216216,2194.424251235824,-0.27742319813270677
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8247745880402114,0.8301731244847486,0.8488211257297644,3097.174655517607,0.8674529074529075,0.49927304448967724,3289.989615069615,1385.7246292526897,-0.36817986296323024
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9032024043942377,0.8930338004946414,0.9019702323083671,2513.8776057001533,0.9011302211302211,0.821168944460599,2576.997805077805,1953.6147135795288,-0.07996127666962216
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8997564514457457,0.8893828759863385,0.8983953687273205,2425.4406135908607,0.8973628173628173,0.8185519046234371,2490.1798853398855,1850.8066298342542,-0.07881091273938023
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.9021401181469583,0.891914968790484,0.9009289336784453,2502.103256389118,0.9000819000819,0.8194242512358244,2566.18303030303,1933.3230590287874,-0.08065764884607562
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.9007410094310291,0.8897950771405017,0.8971119280358475,3212.370274408197,0.8941523341523342,0.851119511485897,3295.721670761671,2472.5327129979646,-0.043032822666437154
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.8991087159291118,0.8879990578259334,0.8954329794572404,3196.807502061006,0.8924815724815724,0.848211689444606,3278.378443898444,2472.7734806629833,-0.04426988303696644
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.9023733029329464,0.8915910964550701,0.898882710545059,3262.3159227417264,0.896052416052416,0.8519918580982844,3347.8386895986896,2503.205001453911,-0.04406055795413166
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.9056119805161157,0.9089329878695089,0.9217099968594198,4567.021640560593,0.9337592137592138,0.688572259377726,4754.611662571662,2901.948822332073,-0.24518695438148774
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9792206446263861,0.9803321163584973,0.983842135370224,6556.250824402308,0.9873873873873874,0.9177086362314626,6616.566945126945,6020.877289909858,-0.06967875115592481
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8257591460254948,0.8307619832764103,0.8496256190027536,3058.407549169709,0.868075348075348,0.49956382669380633,3250.6201474201475,1352.304158185519,-0.3685115213815417
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.8541299616540574,0.8593805205511719,0.8768688204877996,3460.241255446944,0.8941850941850942,0.5504507124164001,3665.68819000819,1636.6682175050887,-0.3437343817686941
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8907140636335371,0.8947414909904605,0.9099148892862998,4038.098309975268,0.9241277641277641,0.6339052050014539,4261.57447993448,2054.495492875836,-0.29022255912631023
icews14_distmult,icews14,temporal_distmult,filtered,17,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8176235879365737,0.8233423625014722,0.8423904372136324,3007.6509539512426,0.8616871416871417,0.4829892410584472,3197.4930057330057,1322.5888339633614,-0.37869790062869446
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8520053891594984,0.8519903427158168,0.8707859792721705,3249.700712519138,0.8854381654381654,0.5551032276824658,3445.7436527436525,1509.598720558302,-0.33033493775569966
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.8990050782464504,0.8994523613237546,0.9151521078340652,4072.96113531975,0.9275348075348075,0.6501890084326839,4292.330614250614,2125.8098284384996,-0.27734579910212365
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8084775624417038,0.8078553762807679,0.8283335015787023,2725.897538570251,0.8441277641277641,0.4858970630997383,2900.0079934479936,1180.4710671706891,-0.35823070102802584
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9007151000103638,0.8905900365092451,0.9000395493454322,2613.494788599694,0.8996560196560196,0.8101192207036929,2657.520262080262,2222.7191043908115,-0.08953679895232669
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8990050782464504,0.8884995877988459,0.8979314348712829,2576.159404074903,0.8972317772317773,0.8109915673160802,2619.9491564291566,2187.4760104681595,-0.08624020991569703
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.8993419007151,0.8890884465905076,0.8986073606414261,2579.5340065952187,0.8981818181818182,0.8083745274789182,2623.646420966421,2187.98662401861,-0.08980729070289994
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.9000155456523992,0.8891473324696738,0.8972891815423614,3386.2078082675775,0.8952006552006552,0.8354172724629253,3436.215561015561,2942.332654841524,-0.05978338273772987
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.899264172453104,0.888205158403015,0.8963067687916056,3373.579024849841,0.893955773955774,0.8371619656877,3418.452285012285,2975.2782785693516,-0.05679380826807401
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.8978132448958441,0.8867330114238605,0.8950215844788039,3336.828259333412,0.8928419328419328,0.8325094504216342,3384.997837837838,2909.2689735388194,-0.06033248242029865
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.8673437661933879,0.8674478859969379,0.8851052024272198,3545.546195972206,0.8991973791973792,0.585635359116022,3748.3891564291566,1745.0863623146263,-0.31356202008135714
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9621463364079179,0.9631668825815569,0.9699872460663298,5996.75,0.9755610155610156,0.8531549869148009,6111.66208026208,4976.775806920617,-0.12240602864621475
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8124676132241683,0.812242374278648,0.8324880405583504,2731.1349958779883,0.8483865683865683,0.4914219249781913,2907.1848648648647,1168.4940389648154,-0.356964643408377
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.849777178982278,0.8496643504887528,0.8685826659600362,3216.8216346720055,0.8833087633087633,0.5510322768246584,3411.8426863226864,1485.7900552486187,-0.3322764864841049
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8937713752720489,0.894211518077965,0.9103217131865111,3981.906989753857,0.9230794430794431,0.6379761558592614,4201.237837837838,2035.0985751671997,-0.28510328722018174
icews14_distmult,icews14,temporal_distmult,filtered,29,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.805420250803192,0.8047344246849606,0.8253268867316094,2692.527381933812,0.8411793611793612,0.4812445478336726,2865.2883865683866,1159.078801977319,-0.3599348133456886
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.863172349466266,0.8662996113531976,0.8835851989875367,3461.091508656224,0.8988042588042588,0.5777842396045362,3661.6633906633906,1680.7900552486187,-0.3210200191997227
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.8992382630324386,0.9021905547049818,0.9169589256422548,4083.3875574137323,0.9297952497952497,0.6571677813317824,4301.768648648648,2145.0093050305322,-0.2726274684634673
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8242045807855737,0.8281710045930986,0.8469949858206542,2993.4061653515487,0.8644389844389845,0.5062518173887758,3175.8593611793613,1373.9284675777842,-0.3581871670502087
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9025805782982692,0.891885525850901,0.9007929848223983,2170.2332764103166,0.8994594594594595,0.8246583309101483,2230.515806715807,1635.157894736842,-0.0748011285493112
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8995750855010882,0.8887351313155105,0.8979530029928982,2143.212136379696,0.8968386568386568,0.8168072113986624,2205.972841932842,1586.1401570223902,-0.08003144543999441
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.901466473209659,0.8906489223884113,0.8997523872148474,2142.0596219526556,0.8984766584766585,0.821168944460599,2203.411236691237,1597.4949113114278,-0.07730771401605951
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.9024510311949425,0.8914733246967377,0.8988423082890754,3076.3003179837474,0.895986895986896,0.8514102936900262,3157.1689434889436,2358.5001453911023,-0.04457660229686977
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.8995491760804228,0.8883523731009304,0.8959608259352105,2974.83685667177,0.8931040131040131,0.8461762140157022,3049.208353808354,2314.7060191916253,-0.046927799088310906
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.9026842159809306,0.8917088682134025,0.8990582231793515,3087.3203097397245,0.8961834561834562,0.8519918580982844,3169.124226044226,2361.218377435301,-0.04419159808517181
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.8684578712819981,0.8713932399010718,0.8885478415053848,3493.263543752208,0.9034234234234234,0.5870892701366677,3696.120917280917,1692.675777842396,-0.31633415328675574
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9585190175147684,0.9599281592274173,0.9668480912562881,5849.840448710399,0.9728419328419329,0.8453038674033149,5961.461392301392,4859.078801977319,-0.127538065438618
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.8260700590734791,0.8297314803910022,0.8489366542165094,2955.6906430338004,0.8662080262080262,0.5059610351846467,3138.489926289926,1333.1410293690026,-0.3602469910233794
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.857835008809203,0.8610293251678247,0.878750878614705,3387.2350724296316,0.8942833742833742,0.5658621692352428,3585.2380999181,1629.7350974120384,-0.32842120504813144
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.891284070888175,0.8941231892592156,0.9096094538392439,3940.2547697562127,0.923013923013923,0.6376853736551323,4155.260049140049,2031.8406513521372,-0.2853285493587907
icews14_distmult,icews14,temporal_distmult,filtered,43,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8167167582132864,0.8212813567306559,0.8403094055704172,2904.9492698150984,0.8584438984438985,0.4914219249781913,3084.250647010647,1313.4475138121547,-0.36702197346570714
icews14_distmult,icews14,temporal_distmult,filtered,59,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8580422841745259,0.860764338711577,0.8793174476440755,3467.8748969497115,0.895069615069615,0.5562663564989823,3670.4257493857494,1670.0078511195115,-0.33880325857063276
