statistic,family,run,comparison,dataset_mode,model_name,negative_sampling,deletion_rate,target_coverage,observed,ci95_low,ci95_high,pvalue_positive,pvalue_negative,iterations,block_length,seed_count,timestamp_count,excluded_timestamp_count,weighting
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,-0.0001191833351,-0.001048723613,0.0007542413082,0.597520124,0.4025298735,20000,14,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,0.0001347289875,-0.000631254766,0.0009336846943,0.3707814609,0.6292685366,20000,14,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,-0.0001191833351,-0.0009686858504,0.0007269359529,0.5980700965,0.401979901,20000,21,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,0.0001347289875,-0.0006062616106,0.0009487119913,0.3619319034,0.6381180941,20000,21,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,0.0007513731993,-0.002164459311,0.004778648706,0.3649317534,0.6351182441,20000,3,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,-0.000818737693,-0.003204760948,0.001435060326,0.7504624769,0.2496375181,20000,3,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,0.0007513731993,-0.002178268466,0.004886840398,0.3615819209,0.6384680766,20000,7,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,-0.000818737693,-0.003252443776,0.001447237248,0.7475626219,0.2524873756,20000,7,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,0.0007513731993,-0.002182127964,0.005031521892,0.3583820809,0.6416679166,20000,14,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,-0.000818737693,-0.003276916511,0.001462935901,0.7529623519,0.2470876456,20000,14,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,0.0007513731993,-0.002159761822,0.005121206677,0.3587320634,0.6413179341,20000,21,5,73,0,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__static_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,-0.000818737693,-0.003268402896,0.001467748738,0.7508624569,0.2492875356,20000,21,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.04361095055,0.03982361505,0.04745699592,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.04361095055,0.03867103894,0.04856285243,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.04361095055,0.03756916428,0.04942576734,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.04361095055,0.03661035756,0.05016641034,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.03509028657,0.03187376981,0.03836728994,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.03509028657,0.0309568516,0.03926648862,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.03509028657,0.03009819182,0.04015680685,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.03509028657,0.02935838862,0.0408143014,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.06733014555,0.06236751698,0.07237249001,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.06733014555,0.06068842109,0.07360012493,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.06733014555,0.05908129513,0.07512378941,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.06733014555,0.05757216377,0.07621860276,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.05814896653,0.05368744606,0.06270488594,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.05814896653,0.05239059826,0.06393656592,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.05814896653,0.05102022367,0.06521700557,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.05814896653,0.04972836153,0.06611756316,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.09889968998,0.09226662449,0.1055001798,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.09889968998,0.08993012397,0.1079902438,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.09889968998,0.08683123897,0.1106322568,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.09889968998,0.08469954585,0.1129559883,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08531583916,0.07884630031,0.0920304971,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08531583916,0.07642392756,0.09447005918,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08531583916,0.07334198948,0.09735602054,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08531583916,0.07121531415,0.09943883878,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.1011454994,0.09473520271,0.1075216015,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.1011454994,0.09213304961,0.1101776877,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.1011454994,0.08912136456,0.1129313396,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.1011454994,0.08654210292,0.1151401338,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08746699079,0.08113512212,0.09395815414,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08746699079,0.07824422196,0.09664518942,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08746699079,0.07496747257,0.09970658107,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,0.08746699079,0.0729813666,0.1022515516,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.0470663654,0.04294126764,0.05128127045,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.0470663654,0.04179934324,0.05238168721,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.0470663654,0.04056621639,0.05333849409,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.0470663654,0.03979755272,0.05418644644,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.03802365549,0.03417590117,0.04185947106,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.03802365549,0.033306864,0.04275300005,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.03802365549,0.03244909576,0.04360069766,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.03802365549,0.0317287418,0.04444100424,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.06775786874,0.0625806571,0.07299590966,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.06775786874,0.06108019381,0.07445294774,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.06775786874,0.05917720088,0.0760448864,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.06775786874,0.05800498908,0.07697719548,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.05859292608,0.05380109513,0.06347531207,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.05859292608,0.05243809776,0.0646642991,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.05859292608,0.05106571671,0.06613948612,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.05859292608,0.04973484745,0.06708106112,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.100582208,0.09472124207,0.1065943405,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.100582208,0.0919683687,0.1091288054,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.100582208,0.08884442685,0.1119762689,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.100582208,0.08632857942,0.1140180152,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08701313875,0.08091792537,0.09317086837,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08701313875,0.07838190308,0.09581682181,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08701313875,0.07522878201,0.09881274688,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08701313875,0.0729192706,0.1011474702,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.1024749094,0.0964221396,0.1085091147,4.999750012e-05,1,20000,3,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.1024749094,0.09373383265,0.1110980263,4.999750012e-05,1,20000,7,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.1024749094,0.09052905092,0.1141778701,4.999750012e-05,1,20000,14,5,804,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.1024749094,0.08814817833,0.1164379678,4.999750012e-05,1,20000,21,5,804,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08889530818,0.08256613573,0.09513563123,4.999750012e-05,1,20000,3,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08889530818,0.07989746574,0.09786535612,4.999750012e-05,1,20000,7,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08889530818,0.07711187782,0.1010989575,4.999750012e-05,1,20000,14,5,804,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-static_margin,icews05_15,continuous_tcomplex,filtered,0.3,0.9,0.08889530818,0.07452973038,0.1034415151,4.999750012e-05,1,20000,21,5,804,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-0.001668566691,-0.008248739038,0.004632908159,0.6940152992,0.3060346983,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-0.001668566691,-0.00740479779,0.004240730763,0.7081145943,0.2919854007,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-0.001668566691,-0.006798387259,0.003777415966,0.7153642318,0.2847357632,20000,14,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-0.001668566691,-0.006714426685,0.003508418565,0.7255637218,0.2744862757,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-1.19132657e-05,-0.004188845775,0.004219072756,0.5067246638,0.4933253337,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-1.19132657e-05,-0.003875730867,0.004030909904,0.5044247788,0.4956252187,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-1.19132657e-05,-0.003068410638,0.003021693882,0.5007749613,0.4992750362,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_minmax_static,icews14,temporal_distmult,filtered,0.3,0.9,-1.19132657e-05,-0.002928726181,0.002949425881,0.5039748013,0.4960751962,20000,21,5,73,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.0009379210281,-0.006631106318,0.008488476372,0.4003299835,0.599720014,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.0009379210281,-0.005808507026,0.0084875064,0.394880256,0.6051697415,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.0009379210281,-0.005479087136,0.008391693584,0.395180241,0.6048697565,20000,14,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.0009379210281,-0.005539741627,0.00842551182,0.388380581,0.6116694165,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.00233286982,-0.002594921963,0.007580330313,0.1870906455,0.812959352,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.00233286982,-0.002203127665,0.007564164276,0.1750412479,0.8250087496,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.00233286982,-0.001486821604,0.006598693588,0.1262436878,0.8738063097,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews14,temporal_distmult,filtered,0.3,0.9,0.00233286982,-0.001342403429,0.006664039071,0.1189440528,0.8811059447,20000,21,5,73,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07893045911,0.06557820831,0.093819977,4.999750012e-05,1,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07893045911,0.06179881955,0.09916024541,4.999750012e-05,1,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07893045911,0.05805319313,0.1032134897,4.999750012e-05,1,20000,14,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07893045911,0.05678667068,0.1045182043,4.999750012e-05,1,20000,21,5,73,0,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07499558507,0.06100641532,0.09028280063,4.999750012e-05,1,20000,3,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07499558507,0.05600621712,0.09567477211,4.999750012e-05,1,20000,7,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07499558507,0.05202875955,0.100225668,4.999750012e-05,1,20000,14,5,73,0,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews14,temporal_distmult,filtered,0.3,0.9,0.07499558507,0.05017528314,0.1014375805,4.999750012e-05,1,20000,21,5,73,0,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07980619753,0.06622508339,0.09478944529,4.999750012e-05,1,20000,3,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07980619753,0.06214045488,0.09994301066,4.999750012e-05,1,20000,7,5,73,0,query_micro
coverage_gain,rolling_vs_static_baseline,icews14_distmult_filtered,rolling_margin-minus-static_margin,icews14,temporal_distmult,filtered,0.3,0.9,0.07980619753,0.05847716658,0.1046509407,4.999750012e-05,1,20000,14,5,73,0,query_micro
