statistic,family,run,comparison,dataset_mode,model_name,negative_sampling,deletion_rate,target_coverage,block_length,seed,observed,weighting
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,0.06744784825,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,0.06868793022,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,0.06750564868,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,0.06606589249,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,0.06694340812,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,0.06744784825,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,0.06868793022,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,0.06750564868,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,0.06606589249,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,0.06694340812,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,0.06744784825,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,0.06868793022,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,0.06750564868,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,0.06606589249,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,0.06694340812,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,0.06744784825,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,0.06868793022,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,0.05840133063,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,0.05722803553,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,0.05819468751,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,0.05736568402,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,0.05955509495,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,0.05840133063,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,0.05722803553,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,0.05819468751,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,0.05736568402,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,0.05955509495,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,0.05840133063,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,0.05722803553,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,0.05819468751,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,0.05736568402,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,0.05955509495,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,0.05840133063,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,0.05722803553,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,0.05819468751,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,0.05736568402,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_negscore_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,0.05955509495,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,0.1031790237,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,0.102049288,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,0.09637433661,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,0.09457726867,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,0.09831853292,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,0.1031790237,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,0.102049288,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,0.09637433661,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,0.09457726867,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,0.09831853292,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,0.1031790237,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,0.102049288,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,0.09637433661,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,0.09457726867,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,0.09831853292,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,0.1031790237,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,0.102049288,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,0.09637433661,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,0.09457726867,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,0.09831853292,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,0.08967671784,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,0.08823032452,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,0.08315604521,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,0.08105835677,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,0.08445775145,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,0.08967671784,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,0.08823032452,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,0.08315604521,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,0.08105835677,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,0.08445775145,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,0.08967671784,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,0.08823032452,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,0.08315604521,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,0.08105835677,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,0.08445775145,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,0.08967671784,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,0.08823032452,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,0.08315604521,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,0.08105835677,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-kgcp_softmax_static,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,0.08445775145,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,0.1051074563,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,0.1036361726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,0.09850769797,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,0.097609164,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,0.1008670065,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,0.1051074563,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,0.1036361726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,0.09850769797,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,0.097609164,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,0.1008670065,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,0.1051074563,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,0.1036361726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,0.09850769797,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,0.097609164,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,0.1008670065,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,0.1051074563,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,0.1036361726,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,0.09850769797,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,0.097609164,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,0.1008670065,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,17,0.09143869288,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,29,0.08976121095,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,43,0.08519518881,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,59,0.08402977942,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,3,71,0.0869100819,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,17,0.09143869288,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,29,0.08976121095,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,43,0.08519518881,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,59,0.08402977942,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,7,71,0.0869100819,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,17,0.09143869288,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,29,0.08976121095,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,43,0.08519518881,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,59,0.08402977942,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,14,71,0.0869100819,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,17,0.09143869288,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,29,0.08976121095,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,43,0.08519518881,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,59,0.08402977942,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_distmult_filtered,rolling_margin-minus-static_margin,icews05_15,temporal_distmult,filtered,0.3,0.9,21,71,0.0869100819,timestamp_macro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,0.04869949031,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,0.04950344175,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,0.04339761442,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,0.04565708581,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,71,0.04807419473,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,17,0.04869949031,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,29,0.04950344175,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,43,0.04339761442,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,59,0.04565708581,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,7,71,0.04807419473,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,17,0.04869949031,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,29,0.04950344175,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,43,0.04339761442,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,59,0.04565708581,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,14,71,0.04807419473,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,17,0.04869949031,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,29,0.04950344175,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,43,0.04339761442,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,59,0.04565708581,query_micro
coverage_gain,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,21,71,0.04807419473,query_micro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,17,0.03917127488,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,29,0.04064221329,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,43,0.03460843122,timestamp_macro
undercoverage_reduction,rolling_vs_static_baseline,icews05_15_tcomplex_filtered,rolling_margin-minus-kgcp_minmax_static,icews05_15,continuous_tcomplex,filtered,0.3,0.9,3,59,0.03636699672,timestamp_macro
