deletion_rate,method,timestamp_id,timestamp_raw,timestamp_plot,coverage_mean,coverage_sd,coverage_min,coverage_max,seed_count
0.3,rolling,301,302,302,0.9296536797,0.008330521817,0.9204545455,0.9366883117,3
0.3,rolling,302,303,303,0.8923976608,0.003652045613,0.8894736842,0.8964912281,3
0.3,rolling,303,304,304,0.9169741697,0.003195665697,0.9132841328,0.9188191882,3
0.3,rolling,304,305,305,0.8922764228,0.01154249664,0.8841463415,0.9054878049,3
0.3,rolling,305,306,306,0.9390243902,0,0.9390243902,0.9390243902,3
0.3,rolling,306,307,307,0.8934707904,0.008591065292,0.8848797251,0.9020618557,3
0.3,rolling,307,308,308,0.880952381,0.01791777849,0.8639455782,0.8996598639,3
0.3,rolling,308,309,309,0.8997627521,0.01262384143,0.8861209964,0.9110320285,3
0.3,rolling,309,310,310,0.9057507987,0.003194888179,0.9025559105,0.9089456869,3
0.3,rolling,310,311,311,0.9053763441,0.004656050558,0.9,0.9080645161,3
0.3,rolling,311,312,312,0.8797564688,0.01298228471,0.8652968037,0.8904109589,3
0.3,rolling,312,313,313,0.8579710145,0.01572647421,0.847826087,0.8760869565,3
0.3,rolling,313,314,314,0.9214945424,0.005243491183,0.9156171285,0.9256926952,3
0.3,rolling,314,315,315,0.918879056,0.006758961202,0.912979351,0.9262536873,3
0.3,rolling,315,316,316,0.8970714901,0.009697097545,0.8914728682,0.9082687339,3
0.3,rolling,316,317,317,0.9186455585,0.01024730009,0.9102902375,0.9300791557,3
0.3,rolling,317,318,318,0.9031746032,0.007273929675,0.8968253968,0.9111111111,3
0.3,rolling,318,319,319,0.8762183236,0.01762489407,0.8596491228,0.8947368421,3
0.3,rolling,319,320,320,0.9115226337,0.004714584048,0.9074074074,0.9166666667,3
0.3,rolling,320,321,321,0.8994565217,0.01160870074,0.8885869565,0.9116847826,3
0.3,rolling,321,322,322,0.9049019608,0.003396178054,0.9029411765,0.9088235294,3
0.3,rolling,322,323,323,0.9116766467,0.001497005988,0.9101796407,0.9131736527,3
0.3,rolling,323,324,324,0.8937125749,0.0119760479,0.8817365269,0.9056886228,3
0.3,rolling,324,325,325,0.8860971524,0.007253144085,0.8819095477,0.8944723618,3
0.3,rolling,325,326,326,0.8752093802,0.01160503054,0.8618090452,0.8819095477,3
0.3,rolling,326,327,327,0.8917851501,0.0054725144,0.8886255924,0.8981042654,3
0.3,rolling,327,328,328,0.9390243902,0.01023012796,0.9281842818,0.9485094851,3
0.3,rolling,328,329,329,0.9105555556,0.006735753141,0.9033333333,0.9166666667,3
0.3,rolling,329,330,330,0.8888888889,0.01409890462,0.8786549708,0.9049707602,3
0.3,rolling,330,331,331,0.9078125,0.009757809372,0.896875,0.915625,3
0.3,rolling,331,332,332,0.9262187088,0.005705042186,0.9229249012,0.9328063241,3
0.3,rolling,332,333,333,0.8878406709,0.003631133768,0.8836477987,0.8899371069,3
0.3,rolling,333,334,334,0.8996101365,0.008932896092,0.8918128655,0.9093567251,3
0.3,rolling,334,335,335,0.8980952381,0.01091089451,0.8885714286,0.91,3
0.3,rolling,335,336,336,0.893800813,0.004900229045,0.8902439024,0.8993902439,3
0.3,rolling,336,337,337,0.8918776371,0.003981980187,0.8876582278,0.8955696203,3
0.3,rolling,337,338,338,0.904589372,0.004559078765,0.9003623188,0.9094202899,3
0.3,rolling,338,339,339,0.8971774194,0.007269256604,0.8891129032,0.9032258065,3
0.3,rolling,339,340,340,0.8902439024,0.006097560976,0.8841463415,0.8963414634,3
0.3,rolling,340,341,341,0.9207317073,0.009146341463,0.9115853659,0.9298780488,3
