run,dataset_mode,model_name,negative_sampling,seed,method,deletion_rate,coverage_change_vs_delete0,mean_size_change_vs_delete0,mrr_change_vs_delete0
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,top1,0.3,-0.006762358794,0,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,weighted,0.1,0.001140014509,78.76463882,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,weighted,0.2,0.001010467406,164.3075448,-0.007416301662
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,weighted,0.3,0.0008291014613,318.2661675,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,adaptive,0.1,0.0006736449373,-1.046740595,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,adaptive,0.2,0.0007513731993,110.8530677,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,adaptive,0.3,0.001295471033,140.0020728,-0.009029769612
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_minmax_static,0.1,0.0005181884133,79.96693958,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_minmax_static,0.2,0.001917297129,124.8780962,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_minmax_static,0.3,-0.002435485543,293.7866877,-0.009029769612
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_negscore_static,0.1,0.002590942067,140.1362576,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_negscore_static,0.2,-0.0009068297233,125.6550938,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_negscore_static,0.3,-0.000699554358,240.2543269,-0.009029769612
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_softmax_static,0.1,-0.00466369572,-41.22699243,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_softmax_static,0.2,0.00427505441,131.2528759,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,kgcp_softmax_static,0.3,-0.00741009431,80.01969116,-0.009029769612
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,rolling_margin,0.1,0.001269561613,10.20240439,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,rolling_margin,0.2,0.001036376827,116.0451342,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,rolling_margin,0.3,0.001813659447,145.5144056,-0.009029769612
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,static_margin,0.1,-0.00310913048,-40.08879158,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,static_margin,0.2,0.004197326148,137.5582444,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,static_margin,0.3,-0.00585552907,86.78350088,-0.009029769612
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,top1,0.1,-0.002616851487,0,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,top1,0.2,-0.001114105089,0,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,top1,0.3,-0.006321898642,0,-0.009029769612
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,weighted,0.1,0.0009586485646,3.509741942,-0.003527763071
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,weighted,0.2,0.0008291014613,113.2104104,-0.004292184893
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,weighted,0.3,0.001217742771,140.4925381,-0.009029769612
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,adaptive,0.3,-0.0002072753653,497.2906519,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,kgcp_minmax_static,0.3,-0.001010467406,213.3804021,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,kgcp_negscore_static,0.3,-0.004430510934,173.3897036,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,kgcp_softmax_static,0.3,0.01127059799,546.6438491,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,rolling_margin,0.3,0.0002072753653,501.7423308,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,static_margin,0.3,0.01331744222,573.1814437,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,top1,0.3,-0.00155456524,0,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,weighted,0.3,5.181884133e-05,499.4054565,-0.007995340135
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,adaptive,0.3,0.0005700072546,142.0707586,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,kgcp_minmax_static,0.3,-0.001010467406,272.2842263,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,kgcp_negscore_static,0.3,0.001295471033,236.2004094,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,kgcp_softmax_static,0.3,-0.008342833454,8.395040937,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,rolling_margin,0.3,0.0004922789926,136.7084154,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,static_margin,0.3,-0.006192351539,36.31057623,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,top1,0.3,-0.00738418489,0,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,weighted,0.3,0.0002590942067,136.4092911,-0.009762701998
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,adaptive,0.3,-0.000155456524,110.0914343,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,kgcp_minmax_static,0.3,-0.00233184786,254.1562079,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,kgcp_negscore_static,0.3,-0.00077728262,102.8422894,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,kgcp_softmax_static,0.3,-0.008601927661,4.350943103,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,rolling_margin,0.3,-0.0001813659447,111.3121049,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,static_margin,0.3,-0.006036895015,29.74424811,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,top1,0.3,-0.003445952948,0,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,weighted,0.3,-0.000466369572,107.5304695,-0.006372245815
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,adaptive,0.3,0.0004922789926,408.4638564,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,kgcp_minmax_static,0.3,0.002772308011,162.9938076,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,kgcp_negscore_static,0.3,-0.001969115971,110.8394652,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,kgcp_softmax_static,0.3,0.005777800808,371.5985335,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,rolling_margin,0.3,0.0002850036273,405.5023318,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,static_margin,0.3,0.006969634159,371.4105089,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,top1,0.3,-0.007824645041,0,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,weighted,0.3,0.0003368224686,407.3087885,-0.01129518481
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,adaptive,0.3,2.590942067e-05,201.931936,-0.00724667961
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,kgcp_minmax_static,0.3,-0.005622344284,185.6928956,-0.00724667961
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,kgcp_negscore_static,0.3,0.000699554358,273.4527153,-0.00724667961
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,kgcp_softmax_static,0.3,-0.001995025391,159.4501244,-0.00724667961
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,rolling_margin,0.3,2.590942067e-05,199.019743,-0.00724667961
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,static_margin,0.3,-0.003420043528,143.0994144,-0.00724667961
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,top1,0.3,-0.003653228314,0,-0.00724667961
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,weighted,0.3,0.000310913048,204.8759198,-0.00724667961
