run,dataset_mode,model_name,negative_sampling,seed,deletion_rate,method,answer_group,query_count,mean_answer_count,full_set_coverage,partial_answer_recall,mean_size
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0,static_margin,single,159915,1,0.8176843948,0.8176843948,2136.47135
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5230248639,0.7002875308,1009.532735
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0.3,kgcp_softmax_static,single,159915,1,0.8188975393,0.8188975393,2534.489247
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0.3,rolling_margin,multi,13594,2.235912903,0.7008238929,0.8237643915,2213.699573
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0.3,rolling_margin,single,159915,1,0.9167057499,0.9167057499,4724.336097
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0.3,static_margin,multi,13594,2.235912903,0.5227306164,0.7000185046,1033.465205
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0.3,static_margin,single,159915,1,0.8175343151,0.8175343151,2576.415277
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0,kgcp_softmax_static,multi,13594,2.235912903,0.549212888,0.7248300726,825.9473297
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0,kgcp_softmax_static,single,159915,1,0.8152268393,0.8152268393,2074.907695
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0,rolling_margin,multi,13594,2.235912903,0.7233338237,0.8416842663,1870.025452
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0,rolling_margin,single,159915,1,0.9128286902,0.9128286902,4102.167552
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0,static_margin,multi,13594,2.235912903,0.5436957481,0.7201323302,842.1524937
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0,static_margin,single,159915,1,0.8125504174,0.8125504174,2103.868324
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5203030749,0.6975374263,1040.896278
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0.3,kgcp_softmax_static,single,159915,1,0.8216802676,0.8216802676,2592.581903
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0.3,rolling_margin,multi,13594,2.235912903,0.7006032073,0.8236480353,2194.5537
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0.3,rolling_margin,single,159915,1,0.9168120564,0.9168120564,4745.701335
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0.3,static_margin,multi,13594,2.235912903,0.5150801824,0.6926271718,1051.412682
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,43,0.3,static_margin,single,159915,1,0.8189600725,0.8189600725,2612.07095
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0,kgcp_softmax_static,multi,13594,2.235912903,0.5408268354,0.7181705955,848.9662351
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0,kgcp_softmax_static,single,159915,1,0.81850358,0.81850358,2117.616465
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0,rolling_margin,multi,13594,2.235912903,0.7178902457,0.8357869692,1887.293659
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0,rolling_margin,single,159915,1,0.914066848,0.914066848,4163.341819
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0,static_margin,multi,13594,2.235912903,0.5322200971,0.7128071181,864.5605414
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0,static_margin,single,159915,1,0.8151205328,0.8151205328,2143.695601
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5431808151,0.718092915,911.9883037
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0.3,kgcp_softmax_static,single,159915,1,0.8180158209,0.8180158209,2268.108783
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0.3,rolling_margin,multi,13594,2.235912903,0.7202442254,0.8369775038,1987.158084
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0.3,rolling_margin,single,159915,1,0.9143044743,0.9143044743,4336.622506
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0.3,static_margin,multi,13594,2.235912903,0.5386935413,0.7151528924,929.4927909
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,59,0.3,static_margin,single,159915,1,0.8159772379,0.8159772379,2307.022462
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0,kgcp_softmax_static,multi,13594,2.235912903,0.5396498455,0.715804589,829.1409445
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0,kgcp_softmax_static,single,159915,1,0.8169715161,0.8169715161,2080.815608
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0,rolling_margin,multi,13594,2.235912903,0.7214212152,0.837885409,1934.016846
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0,rolling_margin,single,159915,1,0.9139042616,0.9139042616,4155.315937
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0,static_margin,multi,13594,2.235912903,0.5384728557,0.7141727416,851.6004855
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0,static_margin,single,159915,1,0.8151893193,0.8151893193,2126.376237
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5210386935,0.6936810596,1016.000515
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0.3,kgcp_softmax_static,single,159915,1,0.8211549886,0.8211549886,2559.310903
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0.3,rolling_margin,multi,13594,2.235912903,0.6966308666,0.8213155988,2221.539429
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0.3,rolling_margin,single,159915,1,0.9178438545,0.9178438545,4754.357646
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0.3,static_margin,multi,13594,2.235912903,0.5190525232,0.6910463188,1041.795277
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,0.3,static_margin,single,159915,1,0.8198355376,0.8198355376,2604.014339
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0,kgcp_softmax_static,multi,13594,2.235912903,0.5659849934,0.7377805541,793.6649257
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0,kgcp_softmax_static,single,159915,1,0.8137010287,0.8137010287,1955.188738
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0,rolling_margin,multi,13594,2.235912903,0.7331175519,0.8559348344,1789.022657
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0,rolling_margin,single,159915,1,0.9093643498,0.9093643498,3839.882869
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0,static_margin,multi,13594,2.235912903,0.5614241577,0.7334906395,819.1563925
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0,static_margin,single,159915,1,0.812056405,0.812056405,2006.283007
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.527879947,0.7006990235,1063.486832
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0.3,kgcp_softmax_static,single,159915,1,0.8191851921,0.8191851921,2624.183891
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0.3,rolling_margin,multi,13594,2.235912903,0.7131822863,0.8288729659,2343.385464
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0.3,rolling_margin,single,159915,1,0.9157614983,0.9157614983,4834.713854
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0.3,static_margin,multi,13594,2.235912903,0.524643225,0.6972591889,1099.614242
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,17,0.3,static_margin,single,159915,1,0.8175780884,0.8175780884,2668.964112
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0,kgcp_softmax_static,multi,13594,2.235912903,0.5817272326,0.7457211488,822.2196557
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0,kgcp_softmax_static,single,159915,1,0.8179220211,0.8179220211,2007.975718
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0,rolling_margin,multi,13594,2.235912903,0.7371634545,0.854656551,1810.987862
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0,rolling_margin,single,159915,1,0.9096144827,0.9096144827,3931.54085
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0,static_margin,multi,13594,2.235912903,0.5757687215,0.7407129286,845.9354127
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0,static_margin,single,159915,1,0.8148766532,0.8148766532,2052.029897
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5345005149,0.7085699679,1033.811167
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0.3,kgcp_softmax_static,single,159915,1,0.8163336773,0.8163336773,2545.278135
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0.3,rolling_margin,multi,13594,2.235912903,0.7217154627,0.837660342,2269.101148
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0.3,rolling_margin,single,159915,1,0.9139292749,0.9139292749,4685.715511
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0.3,static_margin,multi,13594,2.235912903,0.5303074886,0.7045400037,1073.035604
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,29,0.3,static_margin,single,159915,1,0.8145327205,0.8145327205,2591.713642
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0,kgcp_softmax_static,multi,13594,2.235912903,0.5836398411,0.7553647273,808.3859791
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0,kgcp_softmax_static,single,159915,1,0.8158146515,0.8158146515,1949.996367
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0,rolling_margin,multi,13594,2.235912903,0.7399588054,0.8616140147,1737.419597
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0,rolling_margin,single,159915,1,0.9079385924,0.9079385924,3728.512141
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0,static_margin,multi,13594,2.235912903,0.5742974842,0.749423906,815.6675004
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0,static_margin,single,159915,1,0.8122565113,0.8122565113,1978.060232
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5425923201,0.7133814978,1051.274018
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0.3,kgcp_softmax_static,single,159915,1,0.8225557327,0.8225557327,2562.194572
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0.3,rolling_margin,multi,13594,2.235912903,0.7113432397,0.8315275461,2266.877446
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0.3,rolling_margin,single,159915,1,0.9152424726,0.9152424726,4685.263721
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0.3,static_margin,multi,13594,2.235912903,0.5411210828,0.7127948976,1089.735104
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,43,0.3,static_margin,single,159915,1,0.8216239877,0.8216239877,2620.773911
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0,kgcp_softmax_static,multi,13594,2.235912903,0.570030896,0.7426223261,798.7989554
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0,kgcp_softmax_static,single,159915,1,0.8134884157,0.8134884157,1930.331001
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0,rolling_margin,multi,13594,2.235912903,0.7367220833,0.8585431863,1774.681256
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0,rolling_margin,single,159915,1,0.9087390176,0.9087390176,3844.704043
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0,static_margin,multi,13594,2.235912903,0.5629689569,0.7366020729,810.2718847
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0,static_margin,single,159915,1,0.8094987962,0.8094987962,1963.546028
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5357510666,0.7094563884,1094.186185
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0.3,kgcp_softmax_static,single,159915,1,0.8205984429,0.8205984429,2659.794816
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0.3,rolling_margin,multi,13594,2.235912903,0.7081065176,0.8315760354,2308.516699
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0.3,rolling_margin,single,159915,1,0.9153988056,0.9153988056,4778.044499
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0.3,static_margin,multi,13594,2.235912903,0.5330292776,0.7066457679,1118.777402
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,59,0.3,static_margin,single,159915,1,0.8190163524,0.8190163524,2699.164087
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0,kgcp_softmax_static,multi,13594,2.235912903,0.5772399588,0.749211248,807.2261292
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0,kgcp_softmax_static,single,159915,1,0.8146515336,0.8146515336,1965.541094
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0,rolling_margin,multi,13594,2.235912903,0.7363542739,0.8580031488,1784.073783
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0,rolling_margin,single,159915,1,0.9088453241,0.9088453241,3845.934903
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0,static_margin,multi,13594,2.235912903,0.5674562307,0.7424437899,820.5391349
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0,static_margin,single,159915,1,0.8115623925,0.8115623925,1998.202414
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5416360159,0.714698985,1005.198764
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0.3,kgcp_softmax_static,single,159915,1,0.820210737,0.820210737,2491.716737
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0.3,rolling_margin,multi,13594,2.235912903,0.7180373694,0.8353759144,2267.192585
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0.3,rolling_margin,single,159915,1,0.9148485133,0.9148485133,4624.704293
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0.3,static_margin,multi,13594,2.235912903,0.5365602472,0.7106867982,1022.052082
icews05_15_distmult_uniform_sensitivity,icews05_15,temporal_distmult,uniform,71,0.3,static_margin,single,159915,1,0.8168839696,0.8168839696,2507.046975
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,kgcp_softmax_static,multi,3439,2.34690317,0.4920034894,0.6965898863,923.5283513
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,kgcp_softmax_static,single,30525,1,0.8487141687,0.8487141687,2557.504603
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,rolling_margin,multi,3439,2.34690317,0.6530968305,0.8096246602,1688.877581
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,rolling_margin,single,30525,1,0.9222604423,0.9222604423,3742.829812
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,static_margin,multi,3439,2.34690317,0.4861878453,0.6940552348,949.0299506
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0,static_margin,single,30525,1,0.8470761671,0.8470761671,2577.671613
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,kgcp_softmax_static,multi,3439,2.34690317,0.4812445478,0.6841497974,1257.423088
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,kgcp_softmax_static,single,30525,1,0.869025389,0.869025389,3166.618215
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,rolling_margin,multi,3439,2.34690317,0.6388485025,0.7953633067,2038.818552
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,rolling_margin,single,30525,1,0.929009009,0.929009009,4292.421884
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,static_margin,multi,3439,2.34690317,0.4789182902,0.6819140053,1305.562082
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,17,0.3,static_margin,single,30525,1,0.8697461097,0.8697461097,3214.590663
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,kgcp_softmax_static,multi,3439,2.34690317,0.4902587962,0.686100631,1157.612678
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,kgcp_softmax_static,single,30525,1,0.8677805078,0.8677805078,2960.254971
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,rolling_margin,multi,3439,2.34690317,0.6388485025,0.794171697,1918.208782
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,rolling_margin,single,30525,1,0.9315970516,0.9315970516,4121.085733
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,static_margin,multi,3439,2.34690317,0.4844431521,0.6803092188,1180.991277
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0,static_margin,single,30525,1,0.8657493857,0.8657493857,2982.108075
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,kgcp_softmax_static,multi,3439,2.34690317,0.4725210817,0.6741261194,1127.5426
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,kgcp_softmax_static,single,30525,1,0.8602129402,0.8602129402,2977.825192
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,rolling_margin,multi,3439,2.34690317,0.6263448677,0.7879280112,1982.003489
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,rolling_margin,single,30525,1,0.9335954136,0.9335954136,4278.179328
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,static_margin,multi,3439,2.34690317,0.4710671707,0.6714433074,1159.730736
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,29,0.3,static_margin,single,30525,1,0.8601801802,0.8601801802,3033.199148
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,kgcp_softmax_static,multi,3439,2.34690317,0.4838615877,0.6828691339,1186.47194
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,kgcp_softmax_static,single,30525,1,0.8696478296,0.8696478296,3016.70611
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,rolling_margin,multi,3439,2.34690317,0.6379761559,0.7928362302,1939.738005
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,rolling_margin,single,30525,1,0.9333988534,0.9333988534,4142.290614
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,static_margin,multi,3439,2.34690317,0.4794998546,0.6774437651,1215.890084
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0,static_margin,single,30525,1,0.8683701884,0.8683701884,3049.726355
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,kgcp_softmax_static,multi,3439,2.34690317,0.4579819715,0.6712669782,1168.842687
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,kgcp_softmax_static,single,30525,1,0.8610974611,0.8610974611,3026.849533
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,rolling_margin,multi,3439,2.34690317,0.6260540855,0.7889589305,2013.708636
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,rolling_margin,single,30525,1,0.9327436527,0.9327436527,4264.432236
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,static_margin,multi,3439,2.34690317,0.4585635359,0.6709600415,1217.196278
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,43,0.3,static_margin,single,30525,1,0.8616543817,0.8616543817,3087.318755
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,kgcp_softmax_static,multi,3439,2.34690317,0.4856062809,0.6910922564,1022.42018
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,kgcp_softmax_static,single,30525,1,0.8548402948,0.8548402948,2719.160753
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,rolling_margin,multi,3439,2.34690317,0.6397208491,0.802781701,1756.691189
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,rolling_margin,single,30525,1,0.927043407,0.927043407,3900.311384
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,static_margin,multi,3439,2.34690317,0.4789182902,0.6875114813,1054.314917
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0,static_margin,single,30525,1,0.8543488943,0.8543488943,2754.711286
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,kgcp_softmax_static,multi,3439,2.34690317,0.4751381215,0.6810094717,1224.479209
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,kgcp_softmax_static,single,30525,1,0.8654873055,0.8654873055,3140.173399
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,rolling_margin,multi,3439,2.34690317,0.6307066008,0.7898308155,2051.342251
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,rolling_margin,single,30525,1,0.9326126126,0.9326126126,4339.598788
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,static_margin,multi,3439,2.34690317,0.4765920326,0.6797090291,1261.31608
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,59,0.3,static_margin,single,30525,1,0.865978706,0.865978706,3174.355741
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,kgcp_softmax_static,multi,3439,2.34690317,0.4783367258,0.6811304002,1075.080256
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,kgcp_softmax_static,single,30525,1,0.8552661753,0.8552661753,2837.693464
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,rolling_margin,multi,3439,2.34690317,0.635359116,0.7949585058,1885.114859
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,rolling_margin,single,30525,1,0.9306470106,0.9306470106,4075.70113
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,static_margin,multi,3439,2.34690317,0.4809537656,0.6805624789,1118.874964
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0,static_margin,single,30525,1,0.8571334971,0.8571334971,2893.433546
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,kgcp_softmax_static,multi,3439,2.34690317,0.4699040419,0.6762701562,1154.546671
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,kgcp_softmax_static,single,30525,1,0.8541195741,0.8541195741,3020.722129
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,rolling_margin,multi,3439,2.34690317,0.6336144228,0.7931242702,2027.559465
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,rolling_margin,single,30525,1,0.931040131,0.931040131,4293.586339
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,static_margin,multi,3439,2.34690317,0.4696132597,0.6759482188,1187.01105
icews14_tcomplex_uniform_sensitivity,icews14,continuous_tcomplex,uniform,71,0.3,static_margin,single,30525,1,0.8540868141,0.8540868141,3058.884521
