run,dataset_mode,model_name,negative_sampling,seed,deletion_rate,method,timestamp_count,query_count,timestamp_macro_coverage,coverage,mean_size,mrr,frequency_mrr
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0,top1,73,38596,0.2363060275,0.2335734273,1,0.3257326306,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0,weighted,73,38596,0.8975204423,0.8976059695,3557.930537,0.3257326306,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,adaptive,73,38596,0.8972743016,0.897631879,3632.972147,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,kgcp_minmax_static,73,38596,0.8990317432,0.8989791688,2192.401207,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,kgcp_negscore_static,73,38596,0.8985458575,0.8983832522,2948.381672,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,kgcp_softmax_static,73,38596,0.8105554179,0.8144108198,2441.380946,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,rolling_margin,73,38596,0.8982203928,0.8985905275,3651.596435,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,static_margin,73,38596,0.8086486199,0.8128303451,2472.448699,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,top1,73,38596,0.2345657578,0.2318634055,1,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.1,weighted,73,38596,0.8972743016,0.897631879,3632.972147,0.3216736545,0.09260884375
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,adaptive,73,38596,0.8974434894,0.8973727847,3728.474661,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,kgcp_minmax_static,73,38596,0.899227263,0.8996787232,2232.631516,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,kgcp_negscore_static,73,38596,0.8964923267,0.8966991398,3038.988859,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,kgcp_softmax_static,73,38596,0.8210505359,0.8255777801,2668.425692,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,rolling_margin,73,38596,0.8983407238,0.898253705,3742.580449,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,static_margin,73,38596,0.8177790978,0.822494559,2672.224272,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,top1,73,38596,0.2360033442,0.2326147787,1,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.2,weighted,73,38596,0.897115389,0.8970618717,3724.830578,0.3195129397,0.09264896943
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,adaptive,73,38596,0.8965308468,0.8971136905,3803.074956,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,kgcp_minmax_static,73,38596,0.8954905787,0.8962845891,2336.545937,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,kgcp_negscore_static,73,38596,0.8930932266,0.8936677376,3017.635377,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,kgcp_softmax_static,73,38596,0.8165911812,0.821199088,2699.03876,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,rolling_margin,73,38596,0.8976291478,0.8981500674,3819.261996,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,static_margin,73,38596,0.8177292524,0.8223131931,2748.809825,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,top1,73,38596,0.2318409855,0.2285988185,1,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,0.3,weighted,73,38596,0.8960892682,0.8967250492,3799.161157,0.315336903,0.09275261871
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,adaptive,73,38596,0.8968118009,0.8975282413,3639.042958,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,kgcp_minmax_static,73,38596,0.8999456514,0.8998859985,1908.877915,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,kgcp_negscore_static,73,38596,0.8963861158,0.8957664007,2747.387657,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,kgcp_softmax_static,73,38596,0.820864061,0.8247486786,2577.836486,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,rolling_margin,73,38596,0.8975680554,0.8984091616,3655.951601,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,static_margin,73,38596,0.818247931,0.8223650119,2603.944217,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,top1,73,38596,0.2376109548,0.2340657063,1,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0,weighted,73,38596,0.8967314186,0.8974246036,3637.30555,0.3232136471,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,adaptive,73,38596,0.8972141446,0.8976836978,3678.203415,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,kgcp_minmax_static,73,38596,0.9003882084,0.9005337341,2014.39631,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,kgcp_negscore_static,73,38596,0.8947143727,0.8943932014,2746.135144,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,kgcp_softmax_static,73,38596,0.8168311943,0.8205772619,2554.212198,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,rolling_margin,73,38596,0.8978501109,0.8982796145,3689.73505,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,static_margin,73,38596,0.8165812195,0.8204218054,2590.353094,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,top1,73,38596,0.2359619443,0.2326147787,1,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.1,weighted,73,38596,0.8971031537,0.8975282413,3670.395248,0.3210540253,0.09277009956
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,adaptive,73,38596,0.8971704455,0.8978391543,3690.933491,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,kgcp_minmax_static,73,38596,0.8984122643,0.898745984,2043.566976,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,kgcp_negscore_static,73,38596,0.8965758824,0.8960514043,2898.270158,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,kgcp_softmax_static,73,38596,0.8190475634,0.8224427402,2588.154135,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,rolling_margin,73,38596,0.8983805375,0.8991087159,3712.685926,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,static_margin,73,38596,0.8152389243,0.8188931495,2603.770779,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,top1,73,38596,0.2332774824,0.2300497461,1,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.2,weighted,73,38596,0.8969679448,0.8977096072,3689.608897,0.3177801509,0.0927207287
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,adaptive,73,38596,0.897760304,0.8980723391,3790.276868,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,kgcp_minmax_static,73,38596,0.90001812,0.8997046326,2190.690823,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,kgcp_negscore_static,73,38596,0.8963334919,0.8956368536,2963.274122,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,kgcp_softmax_static,73,38596,0.8163958408,0.8200331641,2652.774044,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,rolling_margin,73,38596,0.8987798865,0.8992123536,3808.592238,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,static_margin,73,38596,0.8146524289,0.8184785988,2686.273603,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,top1,73,38596,0.229467835,0.2258783294,1,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,0.3,weighted,73,38596,0.8977161149,0.8980205203,3788.198725,0.3124702923,0.09276303979
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,adaptive,73,38596,0.8986383569,0.8985127993,3662.761089,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,kgcp_minmax_static,73,38596,0.9013938221,0.9005078246,2060.937714,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,kgcp_negscore_static,73,38596,0.898396541,0.8969323246,2844.526065,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,kgcp_softmax_static,73,38596,0.8177166888,0.821199088,2555.051922,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,rolling_margin,73,38596,0.8999735319,0.8997564514,3682.232433,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,static_margin,73,38596,0.8169813033,0.8203958959,2588.792284,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,top1,73,38596,0.2351781819,0.2322261374,1,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0,weighted,73,38596,0.8982516924,0.8982018862,3657.632216,0.3214347402,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,adaptive,73,38596,0.897048355,0.8973209659,3676.776583,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,kgcp_minmax_static,73,38596,0.8999169927,0.8994455384,2144.910949,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,kgcp_negscore_static,73,38596,0.8939260671,0.8929681832,2807.74829,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,kgcp_softmax_static,73,38596,0.8202191772,0.8232459322,2553.041041,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,rolling_margin,73,38596,0.8978596054,0.8980982485,3693.052777,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,static_margin,73,38596,0.8195381129,0.8229091098,2592.028682,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,top1,73,38596,0.231537361,0.2289874598,1,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.1,weighted,73,38596,0.8970230808,0.8972950565,3675.027309,0.3182609035,0.0918321554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,adaptive,73,38596,0.8978133836,0.8978391543,3708.494663,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,kgcp_minmax_static,73,38596,0.9004630524,0.9001450928,2256.949788,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,kgcp_negscore_static,73,38596,0.8950019543,0.8940304695,2894.349337,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,kgcp_softmax_static,73,38596,0.8127310048,0.8167167582,2564.692092,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,rolling_margin,73,38596,0.8985096761,0.8984868898,3725.442041,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,static_margin,73,38596,0.8118301909,0.8158358379,2599.61053,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,top1,73,38596,0.2311965777,0.2289615504,1,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.2,weighted,73,38596,0.8978133836,0.8978391543,3708.06169,0.31727492,0.09191674573
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,adaptive,73,38596,0.8974079489,0.8976059695,3774.913488,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,kgcp_minmax_static,73,38596,0.9005170909,0.9007669189,2288.392735,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,kgcp_negscore_static,73,38596,0.8957393996,0.8954554876,3032.93318,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,kgcp_softmax_static,73,38596,0.8147205477,0.8185045082,2654.221862,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,rolling_margin,73,38596,0.8981183071,0.8984091616,3791.36794,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,static_margin,73,38596,0.8134531652,0.8174681314,2698.442481,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,top1,73,38596,0.2311789665,0.2287283656,1,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,weighted,73,38596,0.8974079489,0.8976059695,3774.913488,0.3137343494,0.0919106766
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,adaptive,73,38596,0.8964095154,0.8967509586,3515.958623,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_minmax_static,73,38596,0.9018279081,0.9013887449,2376.256581,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_negscore_static,73,38596,0.898452268,0.8977614261,3093.677376,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_softmax_static,73,38596,0.8152841667,0.8187636024,2397.99873,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,rolling_margin,73,38596,0.8970816043,0.8974246036,3527.941186,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,static_margin,73,38596,0.8121567291,0.816146751,2407.767437,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,top1,73,38596,0.2347150982,0.2315784019,1,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,weighted,73,38596,0.8962108201,0.8965695927,3509.493341,0.32165773,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,adaptive,73,38596,0.8978028076,0.8978391543,3593.417556,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_minmax_static,73,38596,0.9041047834,0.9035133174,2438.691263,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_negscore_static,73,38596,0.8990034007,0.8981241579,3069.778656,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_softmax_static,73,38596,0.8118613483,0.8163022075,2466.415198,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,rolling_margin,73,38596,0.8983052721,0.8983314333,3604.555887,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,static_margin,73,38596,0.8114824945,0.8160690227,2501.628692,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,top1,73,38596,0.2346751317,0.2320188621,1,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,weighted,73,38596,0.8977249576,0.8977096072,3588.25798,0.3210060513,0.09261747554
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,adaptive,73,38596,0.8975408056,0.8976059695,3673.927868,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_minmax_static,73,38596,0.9015838682,0.9011296507,2530.851384,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_negscore_static,73,38596,0.8988473632,0.8978132449,3138.869779,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_softmax_static,73,38596,0.8059442396,0.8106539538,2484.471551,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,rolling_margin,73,38596,0.898381314,0.8983314333,3688.915354,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,static_margin,73,38596,0.8043721862,0.8094880298,2507.306586,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,top1,73,38596,0.2300054036,0.2270183439,1,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,weighted,73,38596,0.8975053169,0.8975800601,3673.800886,0.3142414283,0.09262634042
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,adaptive,73,38596,0.8978947402,0.8975282413,3832.679604,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_minmax_static,73,38596,0.901483175,0.9019328428,2400.728366,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_negscore_static,73,38596,0.8966015485,0.8957404912,3079.452093,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_softmax_static,73,38596,0.820063411,0.824774588,2746.507669,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,rolling_margin,73,38596,0.8987305241,0.8984091616,3847.780521,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,static_margin,73,38596,0.8198890998,0.8245673127,2781.790704,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,top1,73,38596,0.2272459462,0.2248160431,1,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,weighted,73,38596,0.8977603984,0.8973986942,3827.759509,0.3112684244,0.09260947417
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,adaptive,73,38596,0.897708122,0.8976836978,3667.92906,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_minmax_static,73,38596,0.9035659022,0.9031505856,2200.326485,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_negscore_static,73,38596,0.8978373032,0.8970877811,2816.581537,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_softmax_static,73,38596,0.8124116275,0.8164058452,2507.857032,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,rolling_margin,73,38596,0.898231385,0.8982018862,3677.728262,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,static_margin,73,38596,0.8117741125,0.8160690227,2547.557908,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,top1,73,38596,0.2354471855,0.2321224997,1,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,weighted,73,38596,0.8974501576,0.8973986942,3663.372577,0.3209539247,0.09260796714
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,adaptive,73,38596,0.8981276794,0.8983573427,3666.882319,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_minmax_static,73,38596,0.903482258,0.903668774,2280.293424,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_negscore_static,73,38596,0.9003103275,0.8996787232,2956.717795,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_softmax_static,73,38596,0.8073112888,0.8117421494,2466.630039,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,rolling_margin,73,38596,0.8991569409,0.8994714478,3687.930666,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,static_margin,73,38596,0.8084160212,0.8129598922,2507.469116,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,top1,73,38596,0.2332284144,0.2295056483,1,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,weighted,73,38596,0.8981276794,0.8983573427,3666.882319,0.3174261616,0.09260795702
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,adaptive,73,38596,0.8980036274,0.898435071,3778.782128,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_minmax_static,73,38596,0.9045780994,0.9050678827,2325.204581,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_negscore_static,73,38596,0.8964370231,0.8961809514,2942.236631,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_softmax_static,73,38596,0.8164352632,0.8206808996,2639.109908,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,rolling_margin,73,38596,0.898855378,0.899238263,3793.773396,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,static_margin,73,38596,0.8159210073,0.8202663488,2685.116152,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,top1,73,38596,0.2342893628,0.2310083947,1,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,weighted,73,38596,0.8977524921,0.8982277956,3776.582988,0.3166617398,0.09260162129
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,adaptive,73,38596,0.898672965,0.8989791688,3807.931133,0.311924155,0.09259298848
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_minmax_static,73,38596,0.9003842176,0.9007151,2494.113172,0.311924155,0.09259298848
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_negscore_static,73,38596,0.8961060523,0.8963882268,3056.835864,0.311924155,0.09259298848
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_softmax_static,73,38596,0.8046292365,0.8089957509,2587.876723,0.311924155,0.09259298848
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,rolling_margin,73,38596,0.8996784917,0.9000155457,3823.242668,0.311924155,0.09259298848
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,static_margin,73,38596,0.8056373345,0.8102134936,2634.341408,0.311924155,0.09259298848
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,top1,73,38596,0.2287338918,0.2258006011,1,0.311924155,0.09259298848
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,weighted,73,38596,0.8982114146,0.8986164369,3803.865116,0.311924155,0.09259298848
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,adaptive,804,190310,0.8988582442,0.8992643582,3748.155588,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,kgcp_minmax_static,804,190310,0.8533415775,0.8514844202,1677.494015,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,kgcp_negscore_static,804,190310,0.8314847592,0.8290998897,1967.630251,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,kgcp_softmax_static,804,190310,0.804762284,0.801896905,1927.193784,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,rolling_margin,804,190310,0.8999414047,0.9003152751,3782.360359,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,static_margin,804,190310,0.8025806458,0.7995901424,1973.302501,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,top1,804,190310,0.2287833905,0.2272082392,1,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,weighted,804,190310,0.8988582442,0.8992643582,3748.115191,0.3288742439,0.1110260257
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,adaptive,804,190310,0.8990629301,0.8992223215,3904.194929,0.328831704,0.1110275443
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,kgcp_minmax_static,804,190310,0.8538463349,0.8522883716,1742.234008,0.328831704,0.1110275443
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,kgcp_negscore_static,804,190310,0.8310202119,0.8288056329,1961.330492,0.328831704,0.1110275443
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,kgcp_softmax_static,804,190310,0.80136574,0.7985129526,1990.10475,0.328831704,0.1110275443
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,rolling_margin,804,190310,0.9001610778,0.9003152751,3935.660869,0.328831704,0.1110275443
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,static_margin,804,190310,0.7978043705,0.7951132363,2030.106316,0.328831704,0.1110275443
