case,dataset_mode,model_name,deletion_rate,family,comparison,metric,block_length,seed,observed,weighting
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,29,-0.002553174773,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,43,-0.001989795582,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,59,-0.001909250788,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,71,-0.001735224996,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,17,-0.002733077826,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,29,-0.002553174773,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,43,-0.001989795582,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,59,-0.001909250788,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,71,-0.001735224996,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,17,-0.002733077826,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,29,-0.002553174773,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,43,-0.001989795582,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,59,-0.001909250788,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,71,-0.001735224996,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,17,-0.002733077826,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,29,-0.002553174773,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,43,-0.001989795582,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,59,-0.001909250788,timestamp_macro
icews05_15_continuous_complex,icews05_15,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,71,-0.001735224996,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,17,-0.002316882698,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,29,-0.001002829824,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,43,-0.001469664398,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,59,0.000478361353,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,71,-0.00113538779,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,17,-0.002316882698,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,29,-0.001002829824,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,43,-0.001469664398,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,59,0.000478361353,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,71,-0.00113538779,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,17,-0.002316882698,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,29,-0.001002829824,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,43,-0.001469664398,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,59,0.000478361353,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,71,-0.00113538779,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,17,-0.002316882698,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,29,-0.001002829824,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,43,-0.001469664398,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,59,0.000478361353,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,71,-0.00113538779,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,17,-76.7152482,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,29,-39.4362425,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,43,-52.40887793,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,59,7.184566795,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,71,-35.65336668,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,17,-76.7152482,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,29,-39.4362425,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,43,-52.40887793,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,59,7.184566795,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,71,-35.65336668,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,17,-76.7152482,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,29,-39.4362425,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,43,-52.40887793,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,59,7.184566795,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,71,-35.65336668,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,17,-76.7152482,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,29,-39.4362425,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,43,-52.40887793,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,59,7.184566795,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,71,-35.65336668,query_count
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,17,-0.004322766875,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,29,-0.00124544863,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,43,-0.0007948867349,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,59,-0.0006891695826,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,71,-0.001873367045,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,17,-0.004322766875,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,29,-0.00124544863,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,43,-0.0007948867349,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,59,-0.0006891695826,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,71,-0.001873367045,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,17,-0.004322766875,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,29,-0.00124544863,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,43,-0.0007948867349,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,59,-0.0006891695826,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,71,-0.001873367045,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,17,-0.004322766875,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,29,-0.00124544863,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,43,-0.0007948867349,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,59,-0.0006891695826,timestamp_macro
icews05_15_distmult,icews05_15,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,71,-0.001873367045,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,17,-0.005417500883,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,29,-0.007655164292,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,43,-0.00709574844,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,59,-0.007331291956,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,71,-0.007714050171,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,17,-0.005417500883,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,29,-0.007655164292,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,43,-0.00709574844,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,59,-0.007331291956,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,71,-0.007714050171,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,17,-0.005417500883,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,29,-0.007655164292,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,43,-0.00709574844,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,59,-0.007331291956,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,71,-0.007714050171,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,17,-0.005417500883,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,29,-0.007655164292,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,43,-0.00709574844,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,59,-0.007331291956,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,71,-0.007714050171,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,17,-92.65375103,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,29,-138.1327288,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,43,-136.7615416,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,59,-135.2606583,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,71,-113.4303674,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,17,-92.65375103,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,29,-138.1327288,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,43,-136.7615416,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,59,-135.2606583,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,71,-113.4303674,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,17,-92.65375103,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,29,-138.1327288,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,43,-136.7615416,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,59,-135.2606583,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,14,71,-113.4303674,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,17,-92.65375103,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,29,-138.1327288,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,43,-136.7615416,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,59,-135.2606583,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,21,71,-113.4303674,query_count
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,17,-0.01078570274,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,29,-0.007273617283,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,43,-0.01500001409,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,59,-0.01176299318,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,3,71,-0.01138454165,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,17,-0.01078570274,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,29,-0.007273617283,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,43,-0.01500001409,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,59,-0.01176299318,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,7,71,-0.01138454165,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,17,-0.01078570274,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,29,-0.007273617283,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,43,-0.01500001409,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,59,-0.01176299318,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,14,71,-0.01138454165,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,17,-0.01078570274,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,29,-0.007273617283,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,43,-0.01500001409,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,59,-0.01176299318,timestamp_macro
icews14_continuous_complex,icews14,continuous_tcomplex,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,multi_minus_single_full_set_coverage,21,71,-0.01138454165,timestamp_macro
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,17,-0.007979036627,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,29,-0.005240843246,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,43,-0.008067365446,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,59,-0.008832881875,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,3,71,-0.01027558591,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,17,-0.007979036627,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,29,-0.005240843246,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,43,-0.008067365446,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,59,-0.008832881875,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,7,71,-0.01027558591,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,17,-0.007979036627,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,29,-0.005240843246,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,43,-0.008067365446,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,59,-0.008832881875,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,14,71,-0.01027558591,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,17,-0.007979036627,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,29,-0.005240843246,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,43,-0.008067365446,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,59,-0.008832881875,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,full_set_coverage,21,71,-0.01027558591,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,17,-157.5019138,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,29,-91.05414557,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,43,-143.1327877,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,59,-133.3834354,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,3,71,-177.7263573,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,17,-157.5019138,query_count
icews14_distmult,icews14,temporal_distmult,0.3,query_objective,query_max_margin_rolling-minus-label_margin_rolling,mean_set_size,7,29,-91.05414557,query_count
