deletion_rate,method,cap_label,cap_size,cap_rank,seed_count,query_count_mean,query_count_sd,label_count_mean,label_count_sd,answered_count_mean,answered_count_sd,answer_rate_mean,answer_rate_sd,abstention_rate_mean,abstention_rate_sd,label_answer_rate_mean,label_answer_rate_sd,conditional_full_set_coverage_mean,conditional_full_set_coverage_sd,unconditional_full_set_recall_mean,unconditional_full_set_recall_sd,conditional_partial_answer_recall_mean,conditional_partial_answer_recall_sd,unconditional_partial_answer_recall_mean,unconditional_partial_answer_recall_sd,conditional_label_recall_mean,conditional_label_recall_sd,unconditional_label_recall_mean,unconditional_label_recall_sd,candidate_load_mean,candidate_load_sd,mean_answered_set_size_mean,mean_answered_set_size_sd,median_answered_set_size_mean,median_answered_set_size_sd,p90_answered_set_size_mean,p90_answered_set_size_sd,top1_accuracy_on_answered_mean,top1_accuracy_on_answered_sd,full_vocabulary_answered_rate_mean,full_vocabulary_answered_rate_sd,candidate_load_saved_vs_uncapped_mean,candidate_load_saved_vs_uncapped_sd,candidate_load_reduction_vs_uncapped_mean,candidate_load_reduction_vs_uncapped_sd,unconditional_full_set_recall_loss_vs_uncapped_mean,unconditional_full_set_recall_loss_vs_uncapped_sd,conditional_full_set_coverage_delta_vs_uncapped_mean,conditional_full_set_coverage_delta_vs_uncapped_sd
0.1,weighted,5000,5000,5000,5,33964,0,38596,0,16992.4,637.0080847,0.5003062066,0.01875539055,0.4996937934,0.01875539055,0.5360400041,0.01807554907,0.7965663302,0.004692435879,0.3985867389,0.01700357929,0.8283128176,0.003523152207,0.4144560029,0.01711754873,0.810493834,0.005972284643,0.4345424396,0.0178836067,311.6849488,13.27621232,623.1796789,21.30100386,137.4,12.05404496,1789.36,99.38079794,0.3313618778,0.006089992377,0,0,3480.375662,133.431284,0.9176805995,0.005537222746,0.4983629726,0.01903340418,-0.1003833812,0.006219972388
0.1,weighted,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.8969497115,0.002326830641,0.8969497115,0.002326830641,0.9129073043,0.00204082419,0.9129073043,0.00204082419,0.8972846927,0.000542738977,0.8972846927,0.000542738977,3792.060611,125.6995651,3792.060611,125.6995651,4924.9,819.6980694,7128,0,0.2581144741,0.003122173516,0.3065245554,0.01822299622,0,0,0,0,0,0,0,0
0.1,adaptive,1,1,1,5,33964,0,38596,0,398,51.59457336,0.01171828995,0.001519095906,0.98828171,0.001519095906,0.01419318064,0.002807043901,0.5227691773,0.03725296276,0.006082911318,0.0004061631905,0.5986182193,0.03400062493,0.00697647182,0.0005648483325,0.5153463372,0.0511335253,0.007208000829,0.0008124163166,0.01171828995,0.001519095906,1,0,1,0,1,0,0.701051656,0.03538324338,0,0,3792.446749,125.7336451,0.9999969056,4.349738864e-07,0.8909080203,0.002609847143,-0.3742217543,0.03661519184
0.1,adaptive,10,10,10,5,33964,0,38596,0,2589.6,125.7350389,0.07624543634,0.003702009153,0.9237545637,0.003702009153,0.08592082081,0.005924323737,0.6563569098,0.01571309648,0.05001766576,0.001987932685,0.7104099739,0.01450734862,0.05414272497,0.002227564363,0.6627247935,0.01914569548,0.05688672401,0.003166762976,0.3215993405,0.02368691718,4.21502181,0.1587427118,3.4,0.5477225575,8.64,0.4979959839,0.642772782,0.01464883493,0,0,3792.136868,125.7239803,0.9999151933,5.61594989e-06,0.8469732658,0.002630376922,-0.2406340218,0.01800576947
0.1,adaptive,50,50,50,5,33964,0,38596,0,5665.8,125.3223843,0.1668178071,0.003689859389,0.8331821929,0.003689859389,0.1857498186,0.005231759407,0.7018736426,0.01059543951,0.1170827935,0.003010502779,0.7490131046,0.008167748803,0.1249472654,0.002989633415,0.7186036182,0.01295296872,0.1334490621,0.003021009562,2.845730774,0.1277459774,17.05600442,0.5714767523,12.6,0.894427191,40.8,0.8366600265,0.511798417,0.01365700054,0,0,3789.612737,125.7845037,0.9992485791,5.036100598e-05,0.779908138,0.004488788338,-0.195117289,0.01288572609
0.1,adaptive,100,100,100,5,33964,0,38596,0,7595,36.97972417,0.2236191261,0.001088791785,0.7763808739,0.001088791785,0.2475541507,0.00206306355,0.7230321532,0.005683522342,0.1616829584,0.001375429688,0.7669915882,0.004494099116,0.1715125595,0.001048090285,0.7421328779,0.009454352504,0.1837081563,0.001807597616,6.982222353,0.1401338548,31.22561066,0.7168504787,22.8,1.303840481,77.2,1.923538406,0.462429073,0.008379688705,0,0,3785.476245,125.8072314,0.998156723,8.832757504e-05,0.7353079731,0.003595777385,-0.1739587783,0.007969677845
0.1,adaptive,250,250,250,5,33964,0,38596,0,10163.8,213.4085284,0.2992521493,0.006283374409,0.7007478507,0.006283374409,0.3275987149,0.006161078277,0.7474375901,0.005972356242,0.2237015664,0.006467884077,0.7870057825,0.004975117452,0.2355375075,0.006419424329,0.765865336,0.008631359134,0.250937921,0.007533660287,19.38386527,1.084710169,64.74046092,2.357670613,40.4,2.50998008,174.4,4.037325848,0.415656924,0.005634992212,0,0,3773.074603,126.7747906,0.9948767105,0.0004645388681,0.6732893652,0.008552923097,-0.1495533415,0.007934832939
0.1,adaptive,500,500,500,5,33964,0,38596,0,12124.2,300.7045061,0.3569720881,0.008853624606,0.6430279119,0.008853624606,0.3914239818,0.007644346139,0.7571149439,0.006228110182,0.2703097397,0.008850711209,0.7960962208,0.004767095264,0.2842171599,0.008763863923,0.7761074688,0.007689070828,0.3038294124,0.008807423479,40.22606878,2.243402209,112.6248403,3.601906377,58.4,3.361547263,325.2,8.408329204,0.3840607412,0.004959231685,0,0,3752.232399,127.5306936,0.9893704851,0.0009338420864,0.6266811919,0.0109797613,-0.1398759877,0.008189127283
0.1,adaptive,1000,1000,1000,5,33964,0,38596,0,13965.4,565.8597883,0.4111824285,0.01666057556,0.5888175715,0.01666057556,0.4497668152,0.01586594425,0.7697065037,0.006031778504,0.3165645978,0.01523943629,0.806902336,0.004671512373,0.3318438253,0.01536883231,0.7883451055,0.007731586211,0.3546688776,0.01608255574,79.00871511,7.79847243,191.8065778,10.87636111,81.2,9.011104261,584.66,34.08222411,0.3603936712,0.006891951835,0,0,3713.449753,133.4271801,0.9790925617,0.002829482973,0.5804263338,0.01742918323,-0.1272844279,0.007970832123
0.1,adaptive,2000,2000,2000,5,33964,0,38596,0,15533.8,654.1067956,0.4573607349,0.01925882686,0.5426392651,0.01925882686,0.4949217535,0.01856182614,0.782200734,0.006356398247,0.3578377105,0.01784194281,0.8165976138,0.00496975187,0.3735523991,0.01796826093,0.798690192,0.007804158453,0.3954036688,0.0187625445,145.4716288,11.37827005,317.7075384,11.91167701,106.6,11.56719499,1004.68,30.08275253,0.3439381319,0.006063101754,0,0,3646.986839,136.9366952,0.9615268175,0.004365975465,0.5391532211,0.01999688724,-0.1147901976,0.008195037208
0.1,adaptive,3000,3000,3000,5,33964,0,38596,0,15819,685.7670887,0.4657578613,0.02019099896,0.5342421387,0.02019099896,0.502995129,0.0194411196,0.7841866133,0.005951638269,0.3653279943,0.01844375158,0.8180771856,0.004584599932,0.3810951895,0.01859286133,0.8003060278,0.00738984631,0.4026634884,0.01934055733,164.2838712,13.80437667,352.2721717,15.28559416,112.2,12.6964562,1128.2,42.69309078,0.3414345783,0.005951060452,0,0,3628.174597,139.0595949,0.9565470296,0.005153359299,0.5316629372,0.02059370618,-0.1128043182,0.007747735876
0.1,adaptive,4000,4000,4000,5,33964,0,38596,0,16166.8,647.5806513,0.4759981157,0.01906667799,0.5240018843,0.01906667799,0.51278889,0.018350507,0.7879984763,0.005228807741,0.3751560476,0.01730490333,0.821235105,0.003976642312,0.3909615186,0.01744225625,0.8034454811,0.006670005646,0.4120945176,0.01821085245,202.6744141,11.69825784,425.6931859,14.66309103,118.8,11.86170308,1299.42,54.09012849,0.3382279838,0.005888014015,0,0,3589.784054,135.0239472,0.9464455027,0.004666786904,0.521834884,0.01942469461,-0.1089924553,0.006936535232
0.1,adaptive,5000,5000,5000,5,33964,0,38596,0,16992,637.221704,0.5002944294,0.01876168013,0.4997055706,0.01876168013,0.5360296404,0.01808092963,0.7966442036,0.004723700375,0.3986161818,0.01700665071,0.8283835413,0.003548663043,0.4144815201,0.0171206853,0.8105675597,0.005979095838,0.4345735309,0.01788742382,311.9130962,13.48482996,623.6486911,21.71801384,137.4,12.05404496,1791.32,100.9883508,0.3313820769,0.006113377993,0,0,3480.545372,133.4721935,0.9176291177,0.005570391648,0.4983747497,0.01904001624,-0.100346728,0.006224438312
0.1,adaptive,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.8969909316,0.002350147905,0.8969909316,0.002350147905,0.9129445987,0.002057513599,0.9129445987,0.002057513599,0.8973261478,0.0005683560818,0.8973261478,0.0005683560818,3792.458468,125.7334322,3792.458468,125.7334322,4928.5,820.3526681,7128,0,0.2581144741,0.003122173516,0.3065716641,0.01824743372,0,0,0,0,0,0,0,0
0.1,top1,1,1,1,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,10,10,10,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,50,50,50,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,100,100,100,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,250,250,250,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,500,500,500,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,1000,1000,1000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,2000,2000,2000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,3000,3000,3000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,4000,4000,4000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,5000,5000,5000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.1,top1,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.2226769521,0.002484049007,0.2226769521,0.002484049007,0.2386091553,0.002803392168,0.2386091553,0.002803392168,0.2271375272,0.002747473865,0.2271375272,0.002747473865,1,0,1,0,1,0,1,0,0.2581144741,0.003122173516,0,0,0,0,0,0,0,0,0,0
0.2,static,1,1,1,5,33964,0,38596,0,1260,97.96683112,0.03709810387,0.00288443149,0.9629018961,0.00288443149,0.04237744844,0.005389458445,0.5315090703,0.02312821134,0.01970910376,0.001599784229,0.5935774482,0.02055855561,0.02202027637,0.001852030031,0.5221531793,0.03312288319,0.02202818945,0.002070031376,0.03709810387,0.00288443149,1,0,1,0,1,0,0.6741777932,0.01655497051,0,0,2793.193852,149.7766552,0.9999866758,1.391803954e-06,0.7997880108,0.008717223585,-0.2879880443,0.02744474962
0.2,static,10,10,10,5,33964,0,38596,0,5083,155.826827,0.1496584619,0.004587999852,0.8503415381,0.004587999852,0.1659550212,0.005191054431,0.5927279323,0.01206561623,0.08871157696,0.003418171854,0.6412225178,0.01180025373,0.09596964947,0.003602569482,0.5950320314,0.01340288761,0.09875634781,0.004029085695,0.5714226828,0.02998141012,3.816234256,0.09177731689,3,0,8,0,0.5580135986,0.007936627082,0,0,2792.659528,149.7635525,0.9997951464,1.19037663e-05,0.7307855376,0.007822590665,-0.2267691823,0.01743094675
0.2,static,50,50,50,5,33964,0,38596,0,9600.6,158.9899368,0.2826698858,0.004681131103,0.7173301142,0.004681131103,0.3057363457,0.004309010076,0.6339640364,0.007145250573,0.1792191732,0.004502122963,0.6769408276,0.007291804287,0.1913691224,0.004795695131,0.64548154,0.007851402914,0.197362421,0.004576134758,4.127994347,0.1901417714,14.59968656,0.5023294404,9.2,0.8366600265,37.4,0.894427191,0.4396677223,0.004515860035,0,0,2789.102956,149.9463372,0.9985162668,0.0001409896678,0.6402779413,0.01201787076,-0.1855330782,0.01461584149
0.2,static,100,100,100,5,33964,0,38596,0,11963.4,319.8535602,0.3522376634,0.00941742905,0.6477623366,0.00941742905,0.3784070888,0.008847185131,0.6486817903,0.006299726541,0.2285184313,0.007638431474,0.6888568571,0.005686125842,0.2426714397,0.008019746703,0.6607107272,0.007387599099,0.2500518188,0.007953622454,9.222388411,0.5655081988,26.16414407,0.9552455459,15.2,1.788854382,72,0.7071067812,0.4007480672,0.005417894619,0,0,2784.008562,150.3060291,0.9966829414,0.0003669230154,0.5909786833,0.015318112,-0.1708153243,0.01324182669
0.2,static,250,250,250,5,33964,0,38596,0,15309.8,708.8481502,0.4507655164,0.02087057326,0.5492344836,0.02087057326,0.4838428853,0.02010752668,0.6675293211,0.004337266482,0.3009598398,0.01558532187,0.7065425232,0.003880009549,0.318541343,0.01628002481,0.6805643999,0.005736987543,0.3293657374,0.01610500703,25.20853256,2.51918414,55.81466821,3.131121765,27.6,3.577708764,161,6.595452979,0.3617961932,0.008458082561,0,0,2768.022418,152.2571233,0.9909176209,0.0013568503,0.5185372748,0.02325397329,-0.1519677935,0.0116496007
0.2,static,500,500,500,5,33964,0,38596,0,17417.6,883.0126273,0.5128253445,0.02599848744,0.4871746555,0.02599848744,0.5460254949,0.02530771946,0.6820810095,0.003693425033,0.3498351195,0.01888000119,0.7187968426,0.003072712586,0.3686545348,0.01960146079,0.6943295128,0.00528286849,0.3791999171,0.01968970736,47.3995348,4.416791965,92.26976659,4.289261413,38,4.301162634,279.4,7.436396977,0.3411268662,0.008105590358,0,0,2745.831416,154.130348,0.982927701,0.002412179511,0.4696619951,0.02651242788,-0.1374161051,0.01022995434
0.2,static,1000,1000,1000,5,33964,0,38596,0,19106.6,849.1526953,0.5625544694,0.02500155151,0.4374455306,0.02500155151,0.5941911079,0.02378617183,0.6952998727,0.002183393151,0.3911553409,0.0177082993,0.7299217757,0.001648992741,0.4106276557,0.01844151464,0.7063090136,0.003401058703,0.419722251,0.01804819075,82.89281003,3.977298369,147.3610316,3.328331335,50,4.847679857,463.6,21.7324642,0.3269572818,0.007360117752,0,0,2710.33814,153.1934236,0.9702073527,0.002795911763,0.4283417736,0.0252970406,-0.1241972419,0.00826356696
0.2,static,2000,2000,2000,5,33964,0,38596,0,20508.8,776.9875803,0.6038393593,0.02287679838,0.3961606407,0.02287679838,0.6337755208,0.02199123341,0.7074345499,0.002684344794,0.4271405017,0.01504177801,0.7402574536,0.002330785634,0.4469624023,0.01584662623,0.7171809842,0.002354856327,0.4545289667,0.01572285607,141.8893358,2.363125449,235.2186136,8.685143452,61.6,4.827007354,757.02,64.99924615,0.316646175,0.005938301885,0,0,2651.341615,150.3962484,0.9490808859,0.002924894686,0.3923566129,0.0226045568,-0.1120625647,0.00564591265
0.2,static,3000,3000,3000,5,33964,0,38596,0,20830.4,660.219509,0.6133082087,0.01943880311,0.3866917913,0.01943880311,0.642620997,0.01879778555,0.7099122586,0.003329629294,0.4353491933,0.01205528209,0.7423318252,0.002887807074,0.4552373405,0.01286266848,0.7193607038,0.002344068702,0.4622603379,0.01290908901,163.6306737,8.141142247,267.3382456,21.94293308,65,3.535533906,851.76,106.9943363,0.3145809151,0.004655551691,0,0,2629.600277,142.0928227,0.9414012327,0.001041787709,0.3841479213,0.01966360117,-0.109584856,0.004727976693
0.2,static,4000,4000,4000,5,33964,0,38596,0,21035.6,716.3028689,0.6193498999,0.02109006209,0.3806501001,0.02109006209,0.6484454348,0.02036318606,0.7122215253,0.002968558519,0.4410729007,0.01355837937,0.7443670443,0.002551208258,0.4609865651,0.01437730368,0.7214411048,0.002236810574,0.4678049539,0.01433921536,186.1434872,1.599615792,300.8861869,12.54207177,66.8,3.701351105,923.72,90.2817368,0.3133317403,0.005125716916,0,0,2607.087463,148.5462624,0.9332288894,0.003046634865,0.3784242139,0.02116071258,-0.1072755893,0.005223004803
0.2,static,5000,5000,5000,5,33964,0,38596,0,21650.8,712.6602978,0.6374631963,0.02098281409,0.3625368037,0.02098281409,0.6657995647,0.02000688321,0.719325337,0.003358188831,0.4584972324,0.01342029082,0.7506205261,0.002933596842,0.4784511355,0.01421916455,0.7277678788,0.002548986048,0.4845320759,0.0139984622,267.8535744,5.25587135,420.6364099,18.55400719,73,3.605551275,1189.02,108.1337228,0.3095645521,0.004837988118,0,0,2525.377376,147.7854409,0.9039254238,0.0044910065,0.3609998822,0.02096732177,-0.1001717776,0.004893892328
0.2,static,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.8194971146,0.007717493777,0.8194971146,0.007717493777,0.8395491608,0.006881350628,0.8395491608,0.006881350628,0.8173696756,0.006301195609,0.8173696756,0.006301195609,2793.23095,149.7757031,2793.23095,149.7757031,459.4,157.3560453,7128,0,0.2559769167,0.002188206718,0.2187433753,0.02023397984,0,0,0,0,0,0,0,0
0.2,rolling,1,1,1,5,33964,0,38596,0,437.6,90.89169379,0.01288423036,0.002676118649,0.9871157696,0.002676118649,0.01580474661,0.004294208028,0.4970645016,0.03513148464,0.006430338005,0.001553599889,0.5745763012,0.0332861224,0.007445628705,0.001845921778,0.4933682911,0.03691462594,0.007762462431,0.002056055786,0.01288423036,0.002676118649,1,0,1,0,1,0,0.6786227707,0.04144864871,0,0,3943.007743,108.4836585,0.9999967216,7.258856889e-07,0.8932340125,0.003500516642,-0.4025998489,0.03642270265
0.2,rolling,10,10,10,5,33964,0,38596,0,2588.8,168.2162299,0.07622188199,0.004952780294,0.923778118,0.004952780294,0.08790548243,0.006888676203,0.6506064942,0.02385564367,0.04953480155,0.002520907169,0.7060385691,0.02059279458,0.05375982586,0.002598488398,0.650378756,0.03002966934,0.05705772619,0.003081718382,0.3185961606,0.03355296132,4.172995332,0.213208494,3.6,0.5477225575,8.8,0.4472135955,0.6467894797,0.01949597372,0,0,3942.702032,108.4534458,0.9999193077,6.621083233e-06,0.8501295489,0.002290444976,-0.2490578563,0.02539553789
0.2,rolling,50,50,50,5,33964,0,38596,0,5510,125.8411697,0.1622305971,0.003705133958,0.8377694029,0.003705133958,0.182246865,0.004202600679,0.6960901363,0.01158261831,0.1129254505,0.00312827596,0.743676087,0.01140246953,0.1206444614,0.003208877437,0.7077095598,0.0168346995,0.1289874598,0.004621277657,2.738075609,0.1327847736,16.87818872,0.7282243888,11.6,0.894427191,41.2,1.303840481,0.5192805888,0.005947307717,0,0,3940.282552,108.5640932,0.99930473,4.699971494e-05,0.7867389,0.004402108412,-0.2035742141,0.01355367532
0.2,rolling,100,100,100,5,33964,0,38596,0,7395.2,128.0613134,0.2177364268,0.003770501515,0.7822635732,0.003770501515,0.2427039071,0.003946005618,0.716141766,0.00996921419,0.1559533624,0.004566190823,0.7608157635,0.009891709256,0.1656789097,0.004650918877,0.7317247627,0.01395405712,0.1776298062,0.006000741527,6.761612295,0.4005959042,31.0409555,1.475835439,22.2,2.387467277,76.4,1.516575089,0.4659850711,0.004825031531,0,0,3936.259015,108.8269593,0.9982822726,0.0001406448946,0.7437109881,0.006550858871,-0.1835225845,0.01176128551
0.2,rolling,250,250,250,5,33964,0,38596,0,9743.2,116.761295,0.2868684489,0.003437795753,0.7131315511,0.003437795753,0.3158099285,0.00279281442,0.7400271347,0.008416964236,0.2123071487,0.004589482842,0.7806353968,0.007871160522,0.2239553901,0.004580307909,0.7552177047,0.01086684612,0.2385221266,0.005107508527,18.1688847,0.4788566597,63.33014252,1.185261305,39.5,2.958039892,173.66,2.455198566,0.4213246805,0.005522466522,0,0,3924.851743,108.8097546,0.9953876208,0.0002233829828,0.6873572017,0.006695974401,-0.1596372158,0.01018955647
0.2,rolling,500,500,500,5,33964,0,38596,0,11487.6,225.7671367,0.3382287128,0.006647248165,0.6617712872,0.006647248165,0.3737278474,0.006222485999,0.7505372071,0.007284848326,0.253886468,0.007190680785,0.7904226847,0.006444779786,0.267374837,0.007273769432,0.7672636338,0.008892739177,0.2867861955,0.007812891181,36.68299376,1.807202352,108.4072223,3.332989434,55,3.807886553,316,10.09950494,0.390649195,0.005177623663,0,0,3906.337634,109.9977032,0.9906829399,0.0006742410134,0.6457778825,0.009273787529,-0.1491271434,0.009248086323
0.2,rolling,1000,1000,1000,5,33964,0,38596,0,13242.8,430.8128364,0.3899069603,0.01268439631,0.6100930397,0.01268439631,0.4285832729,0.01244799504,0.7627696392,0.005482801526,0.2974620186,0.01168602846,0.8005907913,0.004935861749,0.3122049699,0.01200742863,0.7792640014,0.007134336471,0.3340501606,0.0126849306,73.86612295,6.35332275,189.183976,10.4979765,75,5.099019514,591.42,32.4489137,0.3662327815,0.007605873775,0,0,3869.154505,114.6732369,0.9812215357,0.002082501407,0.6022023319,0.01382168686,-0.1368947113,0.007510465961
0.2,rolling,2000,2000,2000,5,33964,0,38596,0,14799.8,544.5890194,0.4357496172,0.01603430159,0.5642503828,0.01603430159,0.4742563996,0.01587120259,0.7767256791,0.004323720624,0.338511365,0.01424243277,0.8117774602,0.003850397629,0.3537805644,0.01464121819,0.7913077319,0.00617181402,0.3753601409,0.01539386594,140.0467377,11.23206501,320.9801309,14.42835514,100.2,7.190271205,1034.52,31.18728908,0.3485373037,0.008841092326,0,0,3802.97389,119.6156958,0.9644001029,0.00376233758,0.5611529855,0.01637407348,-0.1229386714,0.006371846055
0.2,rolling,3000,3000,3000,5,33964,0,38596,0,15139.6,473.9006225,0.4457543281,0.0139530274,0.5542456719,0.0139530274,0.4838636128,0.01388292184,0.779963165,0.003594935281,0.3477093393,0.01237601316,0.8143538725,0.00316070896,0.3630362469,0.01272732071,0.7940111624,0.005448395542,0.3842522541,0.01358072134,162.6861442,8.174766291,364.8993796,11.97842094,107.8,6.379655163,1189.5,51.74582109,0.3450040047,0.007637101729,0,0,3780.334484,114.3949868,0.9586840517,0.00297605106,0.5519550112,0.01443774104,-0.1197011855,0.005475322936
0.2,rolling,4000,4000,4000,5,33964,0,38596,0,15405.2,546.2569908,0.4535743729,0.01608341158,0.5464256271,0.01608341158,0.4913980723,0.01594280152,0.7830247578,0.004154860034,0.3552114003,0.01438805996,0.8168907659,0.003687833395,0.3705677509,0.01476742439,0.7965571577,0.005988454748,0.39150171,0.01554827119,191.959304,14.95516676,422.7307999,19.09762245,113.8,8.043631021,1319.7,39.14038835,0.342464991,0.007958128038,0,0,3751.061324,122.7680327,0.9512096946,0.005016454644,0.5444529502,0.01650233295,-0.1166395927,0.006165346141
0.2,rolling,5000,5000,5000,5,33964,0,38596,0,16218,621.7543727,0.4775055942,0.01830627643,0.5224944058,0.01830627643,0.5143745466,0.01771230988,0.7923118533,0.00428672009,0.3783947709,0.01647536242,0.82460076,0.00382382456,0.3938070631,0.01686875169,0.8043481996,0.006005562542,0.413820085,0.01723723789,299.6805382,25.37539238,626.7565493,31.33583019,134,9.669539803,1825.84,73.75054576,0.3351965904,0.007775542145,0,0,3643.34009,132.3353007,0.9238230021,0.00828876073,0.5212695796,0.01859969709,-0.1073524972,0.006342335214
0.2,rolling,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.8996643505,0.002172741323,0.8996643505,0.002172741323,0.9151796929,0.001718045386,0.9151796929,0.001718045386,0.898346979,0.000939301371,0.898346979,0.000939301371,3943.020628,108.4820295,3943.020628,108.4820295,5753.6,548.2387026,7128,0,0.2559769167,0.002188206718,0.3288717466,0.02743514376,0,0,0,0,0,0,0,0
0.2,weighted,1,1,1,5,33964,0,38596,0,445,92.09777413,0.01310210811,0.002711629199,0.9868978919,0.002711629199,0.01604829516,0.004349951764,0.497380809,0.03483304611,0.006542221175,0.001577383334,0.5749447568,0.03382789956,0.007576649786,0.001883397355,0.4942900695,0.03787654778,0.007897191419,0.002099014901,0.01310210811,0.002711629199,1,0,1,0,1,0,0.6788319225,0.04215005498,0,0,3925.473101,107.2220564,0.9999966517,7.368731519e-07,0.8921740667,0.003236675084,-0.4013354788,0.03589559962
0.2,weighted,10,10,10,5,33964,0,38596,0,2622.2,172.7634221,0.07720527617,0.005086662998,0.9227947238,0.005086662998,0.08907140636,0.00688994293,0.6499032191,0.02322382431,0.05012366035,0.002667845536,0.7053358704,0.02000627306,0.05440147164,0.002724994228,0.6494307099,0.02949965045,0.05773655301,0.003149812011,0.3227005064,0.03337194138,4.173243215,0.2004714413,3.6,0.5477225575,8.8,0.4472135955,0.6459778345,0.01954501299,0,0,3925.163503,107.1925989,0.9999178967,6.644252322e-06,0.8485926275,0.002313435768,-0.2488130688,0.02459009905
0.2,weighted,50,50,50,5,33964,0,38596,0,5569.6,138.8283112,0.1639853963,0.00408751358,0.8360146037,0.00408751358,0.184169344,0.004700485926,0.6950195769,0.01174703695,0.1139677305,0.00321935354,0.7425745277,0.01157003461,0.1217653962,0.003326948066,0.7067006496,0.01691525169,0.1301585657,0.004765206666,2.768342951,0.1307997794,16.88273548,0.700326355,11.6,0.894427191,41.2,0.8366600265,0.5183195527,0.005203399087,0,0,3922.71786,107.2976006,0.9992939436,4.658153915e-05,0.7847485573,0.004242563111,-0.2036967109,0.01354726318
