seed,deletion_rate,candidate,k_reg,penalty,threshold,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,full_vocabulary_set_rate,target_coverage,selection_tolerance,selected,selection_feasible,selection_target_coverage,selection_coverage_tolerance,selection_observed_label_coverage,selection_full_set_coverage,selection_mean_size,selection_p90_size
59,0.3,raps_k50_lam0p002,50,0.002,9.092665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p0001,100,0.0001,1.350296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p0005,100,0.0005,2.914393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p001,100,0.001,4.921525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p002,100,0.002,8.992665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p0001,250,0.0001,1.335296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p0005,250,0.0005,2.839393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p001,250,0.001,4.771525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p002,250,0.002,8.692665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p0001,500,0.0001,1.310296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p0005,500,0.0005,2.714393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p001,500,0.001,4.521525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p002,500,0.002,8.192665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p0001,1000,0.0001,1.260296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p0005,1000,0.0005,2.464393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p001,1000,0.001,4.021525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p002,1000,0.002,7.192665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.01,False,True,0.92,0.01,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,aps,0,0,0.999991199,0.9014827018,0.9148621136,0.9240761305,5082.402739,6956.116602,7126.937146,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p0001,50,0.0001,1.355296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.02,True,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p0005,50,0.0005,2.939393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p001,50,0.001,4.971525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p002,50,0.002,9.092665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p0001,100,0.0001,1.350296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p0005,100,0.0005,2.914393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p001,100,0.001,4.921525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p002,100,0.002,8.992665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p0001,250,0.0001,1.335296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p0005,250,0.0005,2.839393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p001,250,0.001,4.771525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p002,250,0.002,8.692665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p0001,500,0.0001,1.310296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p0005,500,0.0005,2.714393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p001,500,0.001,4.521525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p002,500,0.002,8.192665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p0001,1000,0.0001,1.260296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p0005,1000,0.0005,2.464393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p001,1000,0.001,4.021525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p002,1000,0.002,7.192665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.02,False,True,0.92,0.02,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,aps,0,0,0.999991199,0.9014827018,0.9148621136,0.9240761305,5082.402739,6956.116602,7126.937146,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p0001,50,0.0001,1.355296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.03,True,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p0005,50,0.0005,2.939393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p001,50,0.001,4.971525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k50_lam0p002,50,0.002,9.092665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p0001,100,0.0001,1.350296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p0005,100,0.0005,2.914393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p001,100,0.001,4.921525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k100_lam0p002,100,0.002,8.992665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p0001,250,0.0001,1.335296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p0005,250,0.0005,2.839393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p001,250,0.001,4.771525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k250_lam0p002,250,0.002,8.692665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p0001,500,0.0001,1.310296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p0005,500,0.0005,2.714393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p001,500,0.001,4.521525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k500_lam0p002,500,0.002,8.192665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p0001,1000,0.0001,1.260296302,0.9131795717,0.9061632426,0.9103430193,4006.701462,3621.2469,5129.38797,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p0005,1000,0.0005,2.464393253,0.9110378913,0.9041273367,0.9077827133,4044.229687,3931.527855,4396.614436,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p001,1000,0.001,4.021525101,0.913014827,0.906348325,0.9096335369,4082.068851,4022.558949,4270.022543,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
59,0.3,raps_k1000_lam0p002,1000,0.002,7.192665106,0.9136738056,0.9072737368,0.9104664076,4126.943365,4096.362021,4223.174681,0,0.92,0.03,False,True,0.92,0.03,0.9131795717,0.9061632426,4006.701462,5129.38797
71,0,aps,0,0,0.9999432134,0.8476112026,0.8634092171,0.8728175705,4396.129743,6294.387748,7122.459189,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0001,50,0.0001,1.160164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0,True,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0005,50,0.0005,2.071191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p001,50,0.001,3.274848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p002,50,0.002,5.647663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0001,100,0.0001,1.155164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0005,100,0.0005,2.046191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p001,100,0.001,3.224848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p002,100,0.002,5.547663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0001,250,0.0001,1.140164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0005,250,0.0005,1.971191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p001,250,0.001,3.074848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p002,250,0.002,5.247663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0001,500,0.0001,1.115164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0005,500,0.0005,1.846191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p001,500,0.001,2.824848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p002,500,0.002,4.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p0001,1000,0.0001,1.065164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p0005,1000,0.0005,1.596191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p001,1000,0.001,2.324848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p002,1000,0.002,3.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0,False,True,0.88,0,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,aps,0,0,0.9999432134,0.8476112026,0.8634092171,0.8728175705,4396.129743,6294.387748,7122.459189,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0001,50,0.0001,1.160164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.01,True,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0005,50,0.0005,2.071191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p001,50,0.001,3.274848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p002,50,0.002,5.647663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0001,100,0.0001,1.155164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0005,100,0.0005,2.046191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p001,100,0.001,3.224848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p002,100,0.002,5.547663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0001,250,0.0001,1.140164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0005,250,0.0005,1.971191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p001,250,0.001,3.074848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p002,250,0.002,5.247663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0001,500,0.0001,1.115164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0005,500,0.0005,1.846191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p001,500,0.001,2.824848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p002,500,0.002,4.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p0001,1000,0.0001,1.065164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p0005,1000,0.0005,1.596191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p001,1000,0.001,2.324848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p002,1000,0.002,3.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.01,False,True,0.88,0.01,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,aps,0,0,0.9999432134,0.8476112026,0.8634092171,0.8728175705,4396.129743,6294.387748,7122.459189,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0001,50,0.0001,1.160164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.02,True,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p0005,50,0.0005,2.071191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p001,50,0.001,3.274848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k50_lam0p002,50,0.002,5.647663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0001,100,0.0001,1.155164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p0005,100,0.0005,2.046191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p001,100,0.001,3.224848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k100_lam0p002,100,0.002,5.547663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0001,250,0.0001,1.140164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p0005,250,0.0005,1.971191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p001,250,0.001,3.074848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k250_lam0p002,250,0.002,5.247663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0001,500,0.0001,1.115164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p0005,500,0.0005,1.846191508,0.8861614498,0.8769202295,0.8828428651,2368.153433,2195.354988,2948.148251,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p001,500,0.001,2.824848642,0.8878088962,0.8787710531,0.8842926769,2417.716269,2326.00111,2728.331408,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k500_lam0p002,500,0.002,4.747663436,0.8879736409,0.8785859708,0.8842001357,2421.771053,2374.206922,2584.162391,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
71,0,raps_k1000_lam0p0001,1000,0.0001,1.065164974,0.8836902801,0.8750694059,0.8811154297,2258.015362,1671.789932,4111.704238,0,0.88,0.02,False,True,0.88,0.02,0.8836902801,0.8750694059,2258.015362,4111.704238
