seed,deletion_rate,method,timestamp,threshold,threshold_units,pool_score_count,pool_span_blocks,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,singleton_rate,full_vocabulary_set_rate,mass_candidate,mass_candidate_k_reg,mass_candidate_penalty,selection_feasible,selection_candidate,selection_observed_label_coverage,selection_mean_size
29,0.1,adaptive_mass_rolling,314,1.114499821,mass,1000,2,678,585,0.918879056,0.905982906,0.915995116,1704.529915,1197,3587,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,315,1.072499773,mass,1000,2,774,660,0.8746770026,0.8606060606,0.8742676768,1267.75303,777,3420.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,316,1.13,mass,1000,2,758,622,0.8865435356,0.8617363344,0.866505895,1892.327974,1353,3945.1,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,317,1.209818882,mass,1000,2,630,559,0.8873015873,0.8729874776,0.8840488968,2480.028623,2148,4004.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,318,1.29439561,mass,1000,2,342,308,0.9356725146,0.9285714286,0.9301948052,3301.418831,2994,4557.1,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,319,1.252799804,mass,1000,3,324,290,0.9320987654,0.924137931,0.924137931,2896.493103,2578,4382.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,320,1.14621338,mass,1000,3,736,646,0.8722826087,0.8606811146,0.8691434469,2079.806502,1514,4007.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,321,1.253899644,mass,1000,2,680,603,0.9088235294,0.9004975124,0.9063018242,2953.626866,2589,4231.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,322,1.255099591,mass,1000,2,668,595,0.8892215569,0.8773109244,0.8829131653,2999.329412,2602,4504.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,323,1.27152622,mass,1000,2,668,600,0.8982035928,0.8933333333,0.8994444444,3097.906667,2766,4428,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,324,1.278400604,mass,1000,2,796,650,0.9434673367,0.9307692308,0.9353846154,3159.615385,2834,4319.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,325,1.111721661,mass,1000,2,398,360,0.8618090452,0.8472222222,0.8541666667,1765.430556,1167,4055.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,326,1.142879266,mass,1000,2,422,348,0.9289099526,0.9166666667,0.9202586207,1806.577586,1478,2990.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,327,1.13404678,mass,1000,3,738,621,0.8902439024,0.8727858293,0.8866344605,1914.062802,1391,3819,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,328,1.134499998,mass,1000,2,600,526,0.9083333333,0.8954372624,0.9008238276,1851.558935,1395,3629.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,329,1.142189775,mass,1000,2,684,599,0.8874269006,0.878130217,0.8900389538,2012.202003,1472,3963.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,330,1.156994608,mass,1000,2,640,580,0.9078125,0.8982758621,0.9017241379,2071.225862,1620,3960.7,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,331,1.152899999,mass,1000,2,506,474,0.8873517787,0.8797468354,0.8818565401,2058.443038,1579,3898.9,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,332,1.154056394,mass,1000,2,318,300,0.9088050314,0.9033333333,0.9033333333,2047.173333,1590,3907.7,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,333,1.154056394,mass,1000,3,342,312,0.8771929825,0.8653846154,0.8707264957,2079.310897,1591,3913.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,334,1.192473723,mass,1000,3,700,633,0.8871428571,0.8799368088,0.8854660348,2398.734597,1975,4154.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,335,1.255961866,mass,1000,2,656,587,0.8978658537,0.8875638842,0.8966496309,2990.998296,2609,4490.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,336,1.252712188,mass,1000,2,632,551,0.8433544304,0.8294010889,0.8422867514,2983.30127,2577,4634,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,337,1.342088906,mass,1000,2,552,492,0.9094202899,0.8983739837,0.9007452575,3743.006098,3471,4828,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,338,1.344099999,mass,1000,2,496,457,0.872983871,0.8687089716,0.8755652808,3762.308534,3491,4833,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,339,1.373480112,mass,1000,2,328,297,0.9115853659,0.9124579125,0.9180695847,3920.316498,3784,4160.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,340,1.3687,mass,1000,3,328,303,0.9176829268,0.9108910891,0.9108910891,3957.29703,3737,4900.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,341,1.352745463,mass,1000,3,576,519,0.9340277778,0.9267822736,0.9287090559,3838.583815,3577,4955.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,342,1.252898611,mass,1000,3,636,565,0.8946540881,0.8831858407,0.8923303835,2992.4,2579,4526.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,343,1.262917143,mass,1000,2,642,567,0.8551401869,0.8430335097,0.8530570253,3107.31746,2679,4616.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,344,1.358847242,mass,1000,2,650,582,0.9076923077,0.8969072165,0.8994845361,3917.938144,3638,4953.7,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,345,1.352287651,mass,1000,2,586,501,0.9197952218,0.9061876248,0.9101796407,3876.271457,3573,5087,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,346,1.322307301,mass,1000,2,224,197,0.9375,0.9289340102,0.9365482234,3524.639594,3273,4620.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,347,1.24542026,mass,1000,3,306,277,0.9248366013,0.916967509,0.9193742479,2801.971119,2504,4133.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,348,1.202498156,mass,1000,3,714,610,0.8893557423,0.8704918033,0.8759562842,2474.211475,2075,4268.1,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,349,1.244714936,mass,1000,2,600,545,0.8866666667,0.8752293578,0.880733945,2844.963303,2497,4197.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,350,1.2821,mass,1000,2,656,560,0.8902439024,0.8767857143,0.8833333333,3130.794643,2871,4265.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,351,1.302498749,mass,1000,2,522,476,0.8869731801,0.8760504202,0.8771008403,3393.394958,3075,4892.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,352,1.306299998,mass,1000,2,462,415,0.9242424242,0.9204819277,0.9240963855,3361.077108,3113,4423.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,353,1.292794435,mass,1000,3,242,226,0.9008264463,0.8938053097,0.8982300885,3188.530973,2977,3956.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,354,1.278699992,mass,1000,3,238,227,0.8781512605,0.872246696,0.872246696,3115.38326,2837,4158,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,355,1.270532232,mass,1000,4,578,506,0.8321799308,0.8241106719,0.8407679277,3120.381423,2755,4462.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,356,1.42054263,mass,1000,3,548,483,0.9251824818,0.9192546584,0.9213250518,4465.693582,4255,5417.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,357,1.385848205,mass,1000,2,406,363,0.9310344828,0.9283746556,0.9325068871,4038.082645,3908,4353.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,358,1.309289591,mass,1000,3,300,276,0.9133333333,0.9057971014,0.9076086957,3381.855072,3142,4453,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,359,1.297290711,mass,1000,3,330,312,0.9242424242,0.9198717949,0.921474359,3378.259615,3023,4746.9,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,360,1.2596,mass,1000,3,228,214,0.9298245614,0.9252336449,0.9275700935,2885.219626,2646,3867.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,361,1.167797673,mass,1000,4,246,226,0.8861788618,0.8761061947,0.8827433628,2012.668142,1727,3178,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,362,1.156398052,mass,1000,4,620,530,0.8838709677,0.8679245283,0.8754716981,1974.328302,1613,3837.3,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,363,1.2748,mass,1000,3,386,353,0.8937823834,0.8866855524,0.8899905571,3073.325779,2798,4380.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
29,0.1,adaptive_mass_rolling,364,1.3025,mass,1000,2,354,329,0.9209039548,0.914893617,0.9179331307,3314.306991,3075,4388.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8998352554,3187.429206
43,0.1,adaptive_mass_rolling,292,1.156800965,mass,1000,3,730,658,0.8424657534,0.8404255319,0.8482776089,2210.092705,1628,4255.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,293,1.308194874,mass,1000,2,658,581,0.8890577508,0.8829604131,0.8930005737,3599.492255,3142,5027,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,294,1.356154712,mass,1000,2,618,538,0.9093851133,0.8977695167,0.9033457249,3965.446097,3616,5143.9,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,295,1.338976426,mass,1000,2,666,578,0.9324324324,0.9221453287,0.9230103806,3802.128028,3445,5077.3,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,296,1.250689221,mass,1000,2,516,466,0.8992248062,0.8884120172,0.8909155937,3030.660944,2563,4551.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,297,1.248623626,mass,1000,2,292,254,0.8595890411,0.842519685,0.8602362205,2935.259843,2537,4269.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,298,1.300546542,mass,1000,3,252,224,0.8611111111,0.84375,0.8567708333,3531.696429,3057,5063.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,299,1.37879937,mass,1000,3,702,615,0.9387464387,0.9300813008,0.9300813008,4084.769106,3840,5032,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,300,1.286780516,mass,1000,3,664,573,0.8825301205,0.8673647469,0.8763816172,3345.647469,2924,4755.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,301,1.310299997,mass,1000,2,616,552,0.8798701299,0.8713768116,0.8767512077,3590.728261,3163,4877,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,302,1.388318948,mass,1000,2,570,490,0.9210526316,0.9081632653,0.9173469388,4222.177551,3934,5201.1,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,303,1.352993617,mass,1000,2,542,485,0.9077490775,0.8969072165,0.9,3959,3582,5220,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,304,1.324199979,mass,1000,2,328,281,0.9237804878,0.9252669039,0.9252669039,3651.217082,3293,4965,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,305,1.286490852,mass,1000,3,328,295,0.9176829268,0.9084745763,0.9084745763,3283.389831,2916,4695.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,306,1.260035543,mass,1000,3,582,513,0.9037800687,0.8908382066,0.8992852502,3086.463938,2653,4632.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,307,1.236790679,mass,1000,3,588,510,0.869047619,0.8509803922,0.8586928105,2901.37451,2423,4574.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,308,1.3137,mass,1000,2,562,497,0.8790035587,0.8651911469,0.8738430584,3623.54326,3190,4963.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,309,1.383697976,mass,1000,2,626,535,0.910543131,0.8990654206,0.9037383178,4228.863551,3890,5263.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,310,1.362424262,mass,1000,2,620,527,0.9451612903,0.935483871,0.9392789374,3950.136622,3675,4993,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,311,1.188702839,mass,1000,2,438,366,0.8904109589,0.868852459,0.8820582878,2323.393443,1937,4007,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,312,1.173051801,mass,1000,2,460,368,0.9065217391,0.8831521739,0.9019927536,2119.605978,1780,3367.3,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,313,1.181152763,mass,1000,3,794,641,0.8866498741,0.8627145086,0.8698907956,2312.661466,1862,4053,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,314,1.263895663,mass,1000,2,678,585,0.9100294985,0.8991452991,0.9074481074,3034.165812,2689,4311.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,315,1.200102411,mass,1000,2,774,660,0.9056847545,0.8939393939,0.9059343434,2412.85303,2052,4075.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,316,1.168238435,mass,1000,2,758,622,0.8984168865,0.8762057878,0.8818327974,2219.847267,1734,4083.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,317,1.233186482,mass,1000,2,630,559,0.8904761905,0.8765652952,0.8837507454,2695.257603,2382,4110.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,318,1.267287063,mass,1000,2,342,308,0.8888888889,0.8766233766,0.8836580087,3054.269481,2723,4332.7,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,319,1.28341766,mass,1000,3,324,290,0.9228395062,0.9137931034,0.9137931034,3166.451724,2884,4427.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,320,1.273911028,mass,1000,3,736,646,0.8967391304,0.8854489164,0.8882352941,3192.509288,2790,4599,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,321,1.270196884,mass,1000,2,680,603,0.9132352941,0.9021558872,0.9071310116,3090.250415,2753,4395.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,322,1.23349086,mass,1000,2,668,595,0.8592814371,0.843697479,0.8476190476,2791.692437,2385,4333,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,323,1.320118367,mass,1000,2,668,600,0.9071856287,0.8983333333,0.9027777778,3535.493333,3252,4696.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,324,1.319299982,mass,1000,2,796,650,0.9309045226,0.9153846154,0.9225641026,3521.881538,3243,4493.1,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,325,1.134656181,mass,1000,2,398,360,0.8592964824,0.8444444444,0.8513888889,1974.636111,1396.5,4106.1,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,326,1.179881626,mass,1000,2,422,348,0.9194312796,0.9051724138,0.9094827586,2118.772989,1848,2782,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,327,1.174491909,mass,1000,3,738,621,0.8712737127,0.8615136876,0.8681427805,2258.888889,1795,3914,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,328,1.246399999,mass,1000,2,600,526,0.9333333333,0.9239543726,0.924904943,2862.28327,2514,4209.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,329,1.173199997,mass,1000,2,684,599,0.9020467836,0.8914858097,0.9039510295,2274.989983,1782,4118.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,330,1.131644,mass,1000,2,640,580,0.8921875,0.8844827586,0.8862068966,1828.189655,1367,3778.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,331,1.175945917,mass,1000,2,506,474,0.9150197628,0.9092827004,0.9092827004,2241.698312,1810,4045.7,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,332,1.142537568,mass,1000,2,318,300,0.8867924528,0.88,0.88,1944.553333,1475,3880.5,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,333,1.146199887,mass,1000,3,342,312,0.8625730994,0.8493589744,0.8547008547,1981.458333,1512,3953.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,334,1.2189,mass,1000,3,700,633,0.8914285714,0.8799368088,0.8880989995,2614.552923,2239,4176.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,335,1.238781238,mass,1000,2,656,587,0.8658536585,0.8568994889,0.8681147076,2828.061329,2438,4425.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,336,1.317540287,mass,1000,2,632,551,0.8939873418,0.8784029038,0.8856624319,3556.836661,3225,4861,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,337,1.342099999,mass,1000,2,552,492,0.9112318841,0.9004065041,0.9061653117,3732.199187,3471,4767.1,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,338,1.323999552,mass,1000,2,496,457,0.9173387097,0.9124726477,0.9175784099,3580.229759,3290,4650,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,339,1.281133182,mass,1000,2,328,297,0.8993902439,0.898989899,0.9046015713,3041.329966,2861,3225.8,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,340,1.287464933,mass,1000,3,328,303,0.9024390244,0.8943894389,0.896039604,3214.594059,2924,4542.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,341,1.27754799,mass,1000,3,576,519,0.8836805556,0.8728323699,0.8807321773,3146.761079,2825,4542.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,342,1.295799919,mass,1000,3,636,565,0.9150943396,0.9044247788,0.910619469,3359.238938,3008,4722.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,343,1.2811,mass,1000,2,642,567,0.8566978193,0.8412698413,0.85223398,3250.768959,2861,4669,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,344,1.352199976,mass,1000,2,650,582,0.9138461538,0.9054982818,0.9066437572,3842.792096,3572,4904.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,345,1.34024869,mass,1000,2,586,501,0.9197952218,0.9061876248,0.9115103127,3767.972056,3452,4974,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,346,1.255957181,mass,1000,2,224,197,0.9375,0.9289340102,0.9340101523,2882.522843,2609,4320.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,347,1.2179,mass,1000,3,306,277,0.9117647059,0.9025270758,0.9049338147,2524.559567,2229,3893.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,348,1.19710187,mass,1000,3,714,610,0.8837535014,0.8639344262,0.8693989071,2423.101639,2021,4216.4,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,349,1.252003422,mass,1000,2,600,545,0.8716666667,0.8587155963,0.8642201835,2905.721101,2570,4192.6,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,350,1.342886779,mass,1000,2,656,560,0.9100609756,0.8982142857,0.906547619,3689.6125,3478,4660.2,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
43,0.1,adaptive_mass_rolling,351,1.342789186,mass,1000,2,522,476,0.9003831418,0.8907563025,0.8956582633,3759.155462,3477,5071,0,0,raps_k50_lam0p0001,50,0.0001,True,raps_k50_lam0p0001,0.8962108731,3128.912641
