seed,deletion_rate,method,timestamp,threshold,threshold_units,pool_score_count,pool_span_blocks,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,singleton_rate,full_vocabulary_set_rate,target_coverage,selection_tolerance,selection_candidate,selection_candidate_k_reg,selection_candidate_penalty
43,0.1,rank_rolling,316,2713,rank,1000,2,758,622,0.8984168865,0.8762057878,0.8802250804,2713,2713,2713,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,317,2996,rank,1000,2,630,559,0.8888888889,0.8747763864,0.8819618366,2996,2996,2996,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,318,3403,rank,1000,2,342,308,0.9035087719,0.8928571429,0.8966450216,3403,3403,3403,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,319,3517,rank,1000,3,324,290,0.9382716049,0.9310344828,0.9310344828,3517,3517,3517,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,320,3111,rank,1000,3,736,646,0.8831521739,0.8715170279,0.8750773994,3111,3111,3111,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,321,3480,rank,1000,2,680,603,0.9205882353,0.9104477612,0.9145936982,3480,3480,3480,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,322,3294,rank,1000,2,668,595,0.872754491,0.8605042017,0.8621848739,3294,3294,3294,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,323,3760,rank,1000,2,668,600,0.9071856287,0.8983333333,0.9019444444,3760,3760,3760,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,324,3923,rank,1000,2,796,650,0.9309045226,0.9153846154,0.9225641026,3923,3923,3923,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,325,2931,rank,1000,2,398,360,0.8668341709,0.8527777778,0.8555555556,2931,2931,2931,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,326,3177,rank,1000,2,422,348,0.9336492891,0.9224137931,0.9267241379,3177,3177,3177,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,327,2931,rank,1000,3,738,621,0.8726287263,0.8615136876,0.8673913043,2931,2931,2931,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,328,3518,rank,1000,2,600,526,0.9266666667,0.9163498099,0.9173003802,3518,3518,3518,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,329,2628,rank,1000,2,684,599,0.8874269006,0.8764607679,0.8839732888,2628,2628,2628,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,330,2720,rank,1000,2,640,580,0.8796875,0.8672413793,0.8706896552,2720,2720,2720,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,331,3404,rank,1000,2,506,474,0.9209486166,0.9156118143,0.9156118143,3404,3404,3404,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,332,3107,rank,1000,2,318,300,0.9088050314,0.9033333333,0.9033333333,3107,3107,3107,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,333,2889,rank,1000,3,342,312,0.8859649123,0.875,0.8771367521,2889,2889,2889,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,334,3053,rank,1000,3,700,633,0.8842857143,0.87835703,0.8812532912,3053,3053,3053,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,335,3533,rank,1000,2,656,587,0.8673780488,0.8586030664,0.8675468484,3533,3533,3533,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,336,4083,rank,1000,2,632,551,0.8955696203,0.8838475499,0.887477314,4083,4083,4083,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,337,4155,rank,1000,2,552,492,0.9202898551,0.9105691057,0.914295393,4155,4155,4155,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,338,3657,rank,1000,2,496,457,0.8991935484,0.8927789934,0.8978847557,3657,3657,3657,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,339,3537,rank,1000,2,328,297,0.8841463415,0.8821548822,0.8877665544,3537,3537,3537,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,340,3742,rank,1000,3,328,303,0.9146341463,0.9075907591,0.9075907591,3742,3742,3742,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,341,3758,rank,1000,3,576,519,0.9079861111,0.8978805395,0.9032755299,3758,3758,3758,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,342,3646,rank,1000,3,636,565,0.9198113208,0.9097345133,0.9138643068,3646,3646,3646,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,343,3277,rank,1000,2,642,567,0.8629283489,0.848324515,0.8540564374,3277,3277,3277,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,344,4058,rank,1000,2,650,582,0.9123076923,0.9037800687,0.9049255441,4058,4058,4058,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,345,3922,rank,1000,2,586,501,0.9180887372,0.9041916168,0.9085163007,3922,3922,3922,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,346,3595,rank,1000,2,224,197,0.9464285714,0.9390862944,0.9390862944,3595,3595,3595,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,347,3459,rank,1000,3,306,277,0.9281045752,0.9205776173,0.9229843562,3459,3459,3459,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,348,3301,rank,1000,3,714,610,0.8963585434,0.8786885246,0.8803278689,3301,3301,3301,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,349,3218,rank,1000,2,600,545,0.88,0.8678899083,0.871559633,3218,3218,3218,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,350,3722,rank,1000,2,656,560,0.9085365854,0.8964285714,0.9023809524,3722,3722,3722,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,351,3728,rank,1000,2,522,476,0.877394636,0.8655462185,0.8704481793,3728,3728,3728,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,352,3903,rank,1000,2,462,415,0.9069264069,0.9060240964,0.9116465863,3903,3903,3903,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,353,4113,rank,1000,3,242,226,0.8884297521,0.8805309735,0.8871681416,4113,4113,4113,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,354,4116,rank,1000,3,238,227,0.9117647059,0.9074889868,0.9074889868,4116,4116,4116,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,355,3646,rank,1000,4,578,506,0.8737024221,0.8695652174,0.8723884811,3646,3646,3646,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,356,4668,rank,1000,3,548,483,0.9105839416,0.9026915114,0.9102829538,4668,4668,4668,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,357,4445,rank,1000,2,406,363,0.9261083744,0.9256198347,0.9297520661,4445,4445,4445,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,358,3878,rank,1000,3,300,276,0.9233333333,0.9166666667,0.9166666667,3878,3878,3878,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,359,3488,rank,1000,3,330,312,0.9393939394,0.9358974359,0.9375,3488,3488,3488,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,360,2803,rank,1000,3,228,214,0.9342105263,0.9299065421,0.9322429907,2803,2803,2803,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,361,2480,rank,1000,4,246,226,0.8902439024,0.8805309735,0.8871681416,2480,2480,2480,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,362,2420,rank,1000,4,620,530,0.885483871,0.8698113208,0.8745283019,2420,2420,2420,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,363,2574,rank,1000,3,386,353,0.8756476684,0.8696883853,0.87299339,2574,2574,2574,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
43,0.1,rank_rolling,364,3098,rank,1000,2,354,329,0.8785310734,0.8693009119,0.8723404255,3098,3098,3098,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,292,3378,rank,1000,3,730,658,0.8726027397,0.8647416413,0.8703140831,3378,3378,3378,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,293,3747,rank,1000,2,658,581,0.8814589666,0.8709122203,0.8775100402,3747,3747,3747,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,294,4070,rank,1000,2,618,538,0.8964401294,0.8828996283,0.8847583643,4070,4070,4070,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,295,4511,rank,1000,2,666,578,0.9279279279,0.9169550173,0.9178200692,4511,4511,4511,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,296,3380,rank,1000,2,516,466,0.9089147287,0.8991416309,0.9012875536,3380,3380,3380,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,297,3083,rank,1000,2,292,254,0.9109589041,0.9015748031,0.9087926509,3083,3083,3083,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,298,2931,rank,1000,3,252,224,0.8452380952,0.8258928571,0.8389136905,2931,2931,2931,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,299,3570,rank,1000,3,702,615,0.9316239316,0.9219512195,0.9249322493,3570,3570,3570,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,300,3084,rank,1000,3,664,573,0.8885542169,0.8743455497,0.8816172193,3084,3084,3084,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,301,3183,rank,1000,2,616,552,0.8555194805,0.8442028986,0.8538043478,3183,3183,3183,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,302,4767,rank,1000,2,570,490,0.9157894737,0.906122449,0.9146258503,4767,4767,4767,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,303,4701,rank,1000,2,542,485,0.8929889299,0.8824742268,0.8855670103,4701,4701,4701,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,304,4701,rank,1000,2,328,281,0.9268292683,0.9288256228,0.9288256228,4701,4701,4701,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,305,4404,rank,1000,3,328,295,0.9573170732,0.9525423729,0.9525423729,4404,4404,4404,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,306,3421,rank,1000,3,582,513,0.9003436426,0.8888888889,0.8944119558,3421,3421,3421,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,307,3023,rank,1000,3,588,510,0.8843537415,0.8666666667,0.8721568627,3023,3023,3023,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,308,3494,rank,1000,2,562,497,0.8629893238,0.8511066398,0.8541247485,3494,3494,3494,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,309,4038,rank,1000,2,626,535,0.8849840256,0.8710280374,0.8763239875,4038,4038,4038,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,310,4560,rank,1000,2,620,527,0.9580645161,0.9506641366,0.9516129032,4560,4560,4560,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,311,2973,rank,1000,2,438,366,0.9063926941,0.8907103825,0.8952641166,2973,2973,2973,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,312,1994,rank,1000,2,460,368,0.9108695652,0.8885869565,0.9047101449,1994,1994,1994,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,313,1978,rank,1000,3,794,641,0.8727959698,0.8439937598,0.8538221529,1978,1978,1978,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,314,3178,rank,1000,2,678,585,0.9174041298,0.9042735043,0.9134310134,3178,3178,3178,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,315,2767,rank,1000,2,774,660,0.9134366925,0.903030303,0.9084090909,2767,2767,2767,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,316,2483,rank,1000,2,758,622,0.8984168865,0.8762057878,0.8786173633,2483,2483,2483,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,317,2533,rank,1000,2,630,559,0.8857142857,0.8711985689,0.8822599881,2533,2533,2533,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,318,2916,rank,1000,2,342,308,0.9035087719,0.8928571429,0.9020562771,2916,2916,2916,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,319,2965,rank,1000,3,324,290,0.9259259259,0.9172413793,0.9172413793,2965,2965,2965,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,320,2650,rank,1000,3,736,646,0.8804347826,0.8684210526,0.8730650155,2650,2650,2650,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,321,3097,rank,1000,2,680,603,0.9,0.8905472637,0.8963515755,3097,3097,3097,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,322,3150,rank,1000,2,668,595,0.8473053892,0.8319327731,0.8378151261,3150,3150,3150,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,323,4153,rank,1000,2,668,600,0.9206586826,0.9133333333,0.9133333333,4153,4153,4153,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,324,3645,rank,1000,2,796,650,0.9108040201,0.8923076923,0.9042307692,3645,3645,3645,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,325,3029,rank,1000,2,398,360,0.8542713568,0.8388888889,0.8444444444,3029,3029,3029,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,326,3784,rank,1000,2,422,348,0.9383886256,0.9281609195,0.9391762452,3784,3784,3784,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,327,3136,rank,1000,3,738,621,0.8902439024,0.8743961353,0.8848094471,3136,3136,3136,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,328,3067,rank,1000,2,600,526,0.9266666667,0.9182509506,0.9192015209,3067,3067,3067,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,329,2600,rank,1000,2,684,599,0.8742690058,0.8597662771,0.8697273233,2600,2600,2600,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,330,3217,rank,1000,2,640,580,0.9,0.8896551724,0.8905172414,3217,3217,3217,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,331,3398,rank,1000,2,506,474,0.9130434783,0.9071729958,0.9082278481,3398,3398,3398,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,332,2999,rank,1000,2,318,300,0.9308176101,0.9266666667,0.9266666667,2999,2999,2999,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,333,2541,rank,1000,3,342,312,0.865497076,0.8525641026,0.8563034188,2541,2541,2541,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,334,2899,rank,1000,3,700,633,0.8757142857,0.868878357,0.8728278041,2899,2899,2899,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,335,3680,rank,1000,2,656,587,0.8917682927,0.8841567291,0.89040318,3680,3680,3680,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,336,3740,rank,1000,2,632,551,0.8734177215,0.8584392015,0.8623714459,3740,3740,3740,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,337,4062,rank,1000,2,552,492,0.9184782609,0.9085365854,0.9098915989,4062,4062,4062,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,338,3938,rank,1000,2,496,457,0.9193548387,0.9124726477,0.9161196207,3938,3938,3938,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,339,3219,rank,1000,2,328,297,0.881097561,0.8754208754,0.8843995511,3219,3219,3219,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,340,3445,rank,1000,3,328,303,0.9268292683,0.9207920792,0.9224422442,3445,3445,3445,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,341,3382,rank,1000,3,576,519,0.8854166667,0.8728323699,0.8795118818,3382,3382,3382,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,342,3410,rank,1000,3,636,565,0.9166666667,0.9061946903,0.910619469,3410,3410,3410,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,343,3299,rank,1000,2,642,567,0.8878504673,0.873015873,0.8819223986,3299,3299,3299,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,344,3320,rank,1000,2,650,582,0.8815384615,0.8711340206,0.8757159221,3320,3320,3320,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,345,3737,rank,1000,2,586,501,0.9061433447,0.8902195609,0.8942115768,3737,3737,3737,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,346,3714,rank,1000,2,224,197,0.9464285714,0.9390862944,0.9416243655,3714,3714,3714,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,347,3565,rank,1000,3,306,277,0.9248366013,0.916967509,0.9193742479,3565,3565,3565,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,348,3174,rank,1000,3,714,610,0.8753501401,0.8540983607,0.856557377,3174,3174,3174,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,349,3663,rank,1000,2,600,545,0.905,0.895412844,0.9012232416,3663,3663,3663,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,350,3728,rank,1000,2,656,560,0.9176829268,0.9035714286,0.9075892857,3728,3728,3728,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,351,3341,rank,1000,2,522,476,0.8850574713,0.8739495798,0.8739495798,3341,3341,3341,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,352,3376,rank,1000,2,462,415,0.8939393939,0.886746988,0.8907630522,3376,3376,3376,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,353,3526,rank,1000,3,242,226,0.8553719008,0.8451327434,0.8584070796,3526,3526,3526,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,354,3729,rank,1000,3,238,227,0.8487394958,0.8414096916,0.845814978,3729,3729,3729,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,355,4197,rank,1000,4,578,506,0.8858131488,0.8754940711,0.8808582722,4197,4197,4197,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,356,5338,rank,1000,3,548,483,0.9197080292,0.9130434783,0.9192546584,5338,5338,5338,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,357,4730,rank,1000,2,406,363,0.9458128079,0.9476584022,0.9504132231,4730,4730,4730,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,358,3650,rank,1000,3,300,276,0.8866666667,0.8768115942,0.8768115942,3650,3650,3650,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,359,3523,rank,1000,3,330,312,0.9454545455,0.9423076923,0.9423076923,3523,3523,3523,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,360,2822,rank,1000,3,228,214,0.9342105263,0.9299065421,0.9299065421,2822,2822,2822,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,361,2682,rank,1000,4,246,226,0.9105691057,0.9026548673,0.9048672566,2682,2682,2682,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,362,2384,rank,1000,4,620,530,0.8758064516,0.858490566,0.8660377358,2384,2384,2384,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,363,2700,rank,1000,3,386,353,0.8704663212,0.8668555241,0.8677998111,2700,2700,2700,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
59,0.1,rank_rolling,364,3219,rank,1000,2,354,329,0.8757062147,0.8662613982,0.8693009119,3219,3219,3219,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,292,2770,rank,1000,3,730,658,0.8602739726,0.8541033435,0.8624620061,2770,2770,2770,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,293,3429,rank,1000,2,658,581,0.867781155,0.8554216867,0.8660355709,3429,3429,3429,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,294,4122,rank,1000,2,618,538,0.8883495146,0.873605948,0.876394052,4122,4122,4122,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,295,4601,rank,1000,2,666,578,0.9234234234,0.9117647059,0.9149365629,4601,4601,4601,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,296,3750,rank,1000,2,516,466,0.9089147287,0.8991416309,0.9002145923,3750,3750,3750,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,297,3482,rank,1000,2,292,254,0.8869863014,0.8779527559,0.8818897638,3482,3482,3482,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,298,3700,rank,1000,3,252,224,0.8849206349,0.8705357143,0.8727678571,3700,3700,3700,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,299,3806,rank,1000,3,702,615,0.9444444444,0.9365853659,0.9365853659,3806,3806,3806,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,300,3028,rank,1000,3,664,573,0.8704819277,0.8551483421,0.8661043242,3028,3028,3028,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,301,3415,rank,1000,2,616,552,0.8603896104,0.8496376812,0.854468599,3415,3415,3415,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,302,4480,rank,1000,2,570,490,0.9087719298,0.8979591837,0.9030612245,4480,4480,4480,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,303,4397,rank,1000,2,542,485,0.9040590406,0.8927835052,0.8979381443,4397,4397,4397,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,304,4380,rank,1000,2,328,281,0.9115853659,0.9110320285,0.9110320285,4380,4380,4380,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,305,4190,rank,1000,3,328,295,0.9481707317,0.9423728814,0.9423728814,4190,4190,4190,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,306,3560,rank,1000,3,582,513,0.8934707904,0.8791423002,0.8846653671,3560,3560,3560,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,307,3319,rank,1000,3,588,510,0.8741496599,0.8549019608,0.8639869281,3319,3319,3319,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,308,4253,rank,1000,2,562,497,0.8985765125,0.8893360161,0.8923541247,4253,4253,4253,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,309,4269,rank,1000,2,626,535,0.8769968051,0.8654205607,0.8700934579,4269,4269,4269,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,310,4894,rank,1000,2,620,527,0.9403225806,0.9297912713,0.9351676154,4894,4894,4894,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,311,3914,rank,1000,2,438,366,0.9109589041,0.8961748634,0.9061930783,3914,3914,3914,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,312,3314,rank,1000,2,460,368,0.9195652174,0.8994565217,0.9124094203,3314,3314,3314,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,313,3119,rank,1000,3,794,641,0.9055415617,0.8845553822,0.8892355694,3119,3119,3119,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,314,2751,rank,1000,2,678,585,0.9056047198,0.894017094,0.8986161986,2751,2751,2751,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,315,2486,rank,1000,2,774,660,0.8940568475,0.8803030303,0.8932070707,2486,2486,2486,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,316,2710,rank,1000,2,758,622,0.8852242744,0.8601286174,0.8625401929,2710,2710,2710,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,317,3010,rank,1000,2,630,559,0.8841269841,0.8729874776,0.8792784735,3010,3010,3010,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,318,3845,rank,1000,2,342,308,0.9239766082,0.9155844156,0.9155844156,3845,3845,3845,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
71,0.1,rank_rolling,319,3667,rank,1000,3,324,290,0.9444444444,0.9379310345,0.9379310345,3667,3667,3667,0,0,0.9,0.03,raps_k50_lam0p0001,50,0.0001
