seed,deletion_rate,method,query_count,label_count,cap_size,cap_label,cap_rank,answered_count,answer_rate,abstention_rate,answered_label_count,label_answer_rate,conditional_full_set_coverage,unconditional_full_set_recall,conditional_partial_answer_recall,unconditional_partial_answer_recall,conditional_label_recall,unconditional_label_recall,candidate_load,mean_answered_set_size,top1_accuracy_on_answered,full_vocabulary_answered_rate,median_answered_set_size,p90_answered_set_size,candidate_load_saved_vs_uncapped,candidate_load_reduction_vs_uncapped,unconditional_full_set_recall_loss_vs_uncapped,conditional_full_set_coverage_delta_vs_uncapped
71,0.2,static,33964,38596,4000,4000,4000,21301,0.6271640561,0.3728359439,25340,0.6565447197,0.7131590066,0.4472676952,0.7449795561,0.4672244001,0.7243093923,0.4755415069,185.5692204,295.8862495,0.3110652082,0,71,880,2549.940937,0.9321628473,0.3705688376,-0.1046775262
71,0.2,static,33964,38596,5000,5000,5000,21930,0.6456836651,0.3543163349,26027,0.6743444917,0.7203374373,0.4651101166,0.7513213037,0.485115893,0.7306643101,0.4927194528,269.082558,416.7405381,0.307751938,0,78,1127.1,2466.4276,0.9016335007,0.3527264162,-0.0974990955
71,0.2,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8178365328,0.8178365328,0.8379159166,0.8379159166,0.816949943,0.816949943,2735.510158,2735.510158,0.2536214816,0.2083971264,395,7128,0,0,0,0
71,0.2,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2185549405,0.2185549405,0.234354314,0.234354314,0.2231837496,0.2231837496,1,1,0.2536214816,0,1,1,0,0,0,0
71,0.2,weighted,33964,38596,1,1,1,458,0.01348486633,0.9865151337,685,0.01774795316,0.4716157205,0.00635967495,0.5577510917,0.007521198916,0.4569343066,0.008109648668,0.01348486633,1,0.6834061135,0,1,1,3838.072076,0.9999964866,0.8911494524,-0.4258934068
71,0.2,weighted,33964,38596,10,10,10,2665,0.07846543399,0.921534566,3425,0.08873976578,0.660412758,0.05181957367,0.7103710652,0.05573957393,0.6557664234,0.05819255881,0.314332823,4.006003752,0.6401500938,0,3,9,3837.771228,0.9999181017,0.8456895536,-0.2370963693
71,0.2,weighted,33964,38596,50,50,50,5732,0.1687669297,0.8312330703,7296,0.1890351332,0.7004535939,0.1182134024,0.7472229145,0.1261065171,0.7136787281,0.1349103534,2.919915204,17.30146546,0.51482903,0,12,42,3835.165646,0.9992392261,0.7792957249,-0.1970555335
71,0.2,weighted,33964,38596,100,100,100,7585,0.2233246967,0.7766753033,9606,0.2488858949,0.7179960448,0.160346249,0.7621983656,0.1702177189,0.7358942328,0.1831536947,6.857201743,30.70507581,0.4626235992,0,23,76,3831.228359,0.9982133797,0.7371628783,-0.1795130825
71,0.2,weighted,33964,38596,250,250,250,9892,0.2912495584,0.7087504416,12323,0.3192817909,0.7436312171,0.2165822636,0.7824765403,0.2278959468,0.7595553031,0.2425121774,18.04763868,61.96623534,0.4230691468,0,39,170,3820.037923,0.9952977498,0.6809268637,-0.1538779102
71,0.2,weighted,33964,38596,500,500,500,11640,0.3427158167,0.6572841833,14604,0.3783811794,0.7513745704,0.2575079496,0.79034937,0.2708652299,0.7700629964,0.2913773448,36.80031798,107.3785223,0.3936426117,0,52,318,3801.285243,0.9904118036,0.6400011777,-0.1461345569
71,0.2,weighted,33964,38596,1000,1000,1000,13578,0.3997762337,0.6002237663,16898,0.4378173904,0.7663131536,0.3063537864,0.8025626188,0.320845461,0.7834063203,0.3429889108,77.72350135,194.4175136,0.3659596406,0,74,611,3760.36206,0.9797494089,0.5911553409,-0.1311959737
71,0.2,weighted,33964,38596,2000,2000,2000,15291,0.4502119892,0.5497880108,18857,0.4885739455,0.7809168792,0.3515781416,0.8143697974,0.3666390464,0.7963090629,0.3890558607,151.0007655,335.3992545,0.3451049637,0,104,1085,3687.084796,0.9606572696,0.5459309857,-0.1165922481
71,0.2,weighted,33964,38596,3000,3000,3000,15618,0.4598398304,0.5401601696,19208,0.4976681521,0.7836470739,0.3603521376,0.8165916616,0.3755013712,0.7985214494,0.3973986942,172.4064598,374.9271994,0.3421692918,0,111,1226,3665.679101,0.9550800895,0.5371569898,-0.1138620534
71,0.2,weighted,33964,38596,4000,4000,4000,15965,0.4700565304,0.5299434696,19595,0.5076950979,0.7877231444,0.3702744082,0.819993438,0.3854432705,0.8019903036,0.4071665458,210.8172771,448.4934544,0.338928907,0,119,1382.6,3627.268284,0.9450722831,0.5272347191,-0.1097859829
71,0.2,weighted,33964,38596,5000,5000,5000,16872,0.4967612766,0.5032387234,20575,0.5330863302,0.7968231389,0.3958308798,0.8275660999,0.4111027923,0.8095261239,0.4315473106,330.9440879,666.2034732,0.3307254623,0,143,1929.9,3507.141473,0.9137736555,0.5016782476,-0.1006859884
71,0.2,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8975091273,0.8975091273,0.9129037188,0.9129037188,0.8970359623,0.8970359623,3838.085561,3838.085561,0.2536214816,0.3065010011,5135,7128,0,0,0,0
17,0.3,adaptive,33964,38596,1,1,1,365,0.01074667295,0.9892533271,488,0.01264379728,0.5123287671,0.005505829702,0.6014611872,0.00646370667,0.5348360656,0.006762358794,0.01074667295,1,0.7150684932,0,1,1,4151.077199,0.9999974111,0.8955364504,-0.3887135129
17,0.3,adaptive,33964,38596,10,10,10,2542,0.07484395242,0.9251560476,3267,0.08464607731,0.6561762392,0.04911082322,0.7123877954,0.05331791826,0.6587082951,0.05575707327,0.3193970086,4.267505901,0.6628638867,0,3,9,4150.768549,0.999923057,0.8519314568,-0.2448660409
17,0.3,adaptive,33964,38596,50,50,50,5465,0.1609056648,0.8390943352,7027,0.182065499,0.6874656908,0.110617124,0.7368986796,0.1185711719,0.7001565391,0.1274743497,2.639500648,16.40402562,0.5264409881,0,12,40,4148.448445,0.9993641424,0.790425156,-0.2135765893
17,0.3,adaptive,33964,38596,100,100,100,7183,0.211488635,0.788511365,9155,0.2372007462,0.7068077405,0.1494818043,0.7529744633,0.1592455414,0.7224467504,0.1713649083,6.300524084,29.79131282,0.4759849645,0,19,75,4144.787422,0.9984821993,0.7515604758,-0.1942345396
17,0.3,adaptive,33964,38596,250,250,250,9454,0.2783535508,0.7216464492,11933,0.3091771168,0.7270996404,0.2023907667,0.7700266804,0.2143396607,0.74314925,0.2297647425,17.34745613,62.32166279,0.4356885974,0,37,174,4133.74049,0.9958209856,0.6986515134,-0.1739426397
17,0.3,adaptive,33964,38596,500,500,500,11050,0.3253444824,0.6746555176,14020,0.3632500777,0.7347511312,0.2390472265,0.7791031112,0.2534768985,0.752853067,0.2734739351,34.226004,105.199276,0.4042533937,0,52,308,4116.861942,0.9917549316,0.6619950536,-0.1662911488
17,0.3,adaptive,33964,38596,1000,1000,1000,12371,0.3642386056,0.6357613944,15572,0.4034614986,0.7476355994,0.2723177482,0.7892460746,0.2874738897,0.7643847932,0.3083998342,62.22679896,170.8407566,0.3826691456,0,67,522,4088.861147,0.9850095205,0.6287245319,-0.1534066807
17,0.3,adaptive,33964,38596,2000,2000,2000,13773,0.4055176069,0.5944823931,17184,0.4452274847,0.7632324112,0.3095041809,0.8016793622,0.3250950964,0.7782239292,0.3464866826,121.0494053,298.5059174,0.3619400276,0,88,1011.8,4030.038541,0.9708391133,0.5915380992,-0.1378098688
17,0.3,adaptive,33964,38596,3000,3000,3000,14102,0.415204334,0.584795666,17547,0.4546326044,0.7667706708,0.3183665057,0.8044624773,0.3340163071,0.7812161623,0.3551663385,143.0598281,344.5528294,0.3581761452,0,95,1153.8,4008.028118,0.965536787,0.5826757743,-0.1342716092
17,0.3,adaptive,33964,38596,4000,4000,4000,14318,0.421564009,0.578435991,17785,0.4607990465,0.7697304093,0.3244906371,0.8068536007,0.3401404386,0.7836941243,0.3611255052,166.8883818,395.8791032,0.3561949993,0,99,1269,3984.199564,0.9597964717,0.5765516429,-0.1313118708
17,0.3,adaptive,33964,38596,5000,5000,5000,15086,0.4441761866,0.5558238134,18616,0.4823297751,0.779663264,0.3463078554,0.8150954431,0.3620459856,0.7918994413,0.3819566794,268.9308385,605.4598303,0.3486013522,0,117,1802.5,3882.157108,0.9352143722,0.5547344247,-0.1213790161
17,0.3,adaptive,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9010422801,0.9010422801,0.9168245747,0.9168245747,0.8986682558,0.8986682558,4151.087946,4151.087946,0.2554175009,0.3667118125,6610,7128,0,0,0,0
17,0.3,rolling,33964,38596,1,1,1,351,0.01033447179,0.9896655282,472,0.01222924655,0.5156695157,0.005329172065,0.6069325736,0.006272327563,0.5381355932,0.006580992849,0.01033447179,1,0.7236467236,0,1,1,4169.358733,0.9999975213,0.8970674832,-0.3867271396
17,0.3,rolling,33964,38596,10,10,10,2509,0.07387233541,0.9261276646,3222,0.08348015338,0.6596253487,0.04872806501,0.7161112432,0.05290080995,0.6626319056,0.05531661312,0.3158932988,4.27620566,0.6660023914,0,3,9,4169.053174,0.9999242347,0.8536685903,-0.2427713065
17,0.3,rolling,33964,38596,50,50,50,5410,0.1592863031,0.8407136969,6965,0.1804591149,0.6881700555,0.1096160641,0.7381117592,0.1175710934,0.7010768126,0.1265157011,2.620038865,16.44861368,0.5268022181,0,12,40,4166.749028,0.9993715982,0.7927805912,-0.2142265998
17,0.3,rolling,33964,38596,100,100,100,7132,0.2099870451,0.7900129549,9097,0.2356979998,0.7079360628,0.148657402,0.7543207473,0.1583975848,0.7236451577,0.1705617162,6.294606053,29.97616377,0.4767246214,0,20,75,4163.074461,0.9984902737,0.7537392533,-0.1944605925
17,0.3,rolling,33964,38596,250,250,250,9367,0.2757920151,0.7242079849,11833,0.3065861747,0.7280879684,0.200800848,0.7713105124,0.2127212805,0.7442744866,0.2281842678,17.16876693,62.25258888,0.4366392655,0,37,173,4152.2003,0.9958821667,0.7015958073,-0.1743086869
17,0.3,rolling,33964,38596,500,500,500,10967,0.3229007184,0.6770992816,13913,0.3604777697,0.7366645391,0.2378695089,0.7808400394,0.2521338097,0.754546108,0.2719970981,34.041279,105.423361,0.4056715601,0,52,308,4135.327788,0.9918353884,0.6645271464,-0.1657321162
17,0.3,rolling,33964,38596,1000,1000,1000,12295,0.3620009422,0.6379990578,15484,0.4011814696,0.7493289955,0.2712578024,0.7910529908,0.286361928,0.7660165332,0.3073116385,62.09197974,171.5243595,0.383651891,0,67,525,4107.277088,0.9851075837,0.6311388529,-0.1530676598
17,0.3,rolling,33964,38596,2000,2000,2000,13685,0.4029266282,0.5970733718,17090,0.4427919992,0.7645597369,0.3080614769,0.8032198165,0.3236386524,0.7796372147,0.3452171209,120.4514486,298.9413957,0.362805992,0,89,1010.2,4048.917619,0.9711103894,0.5943351784,-0.1378369183
17,0.3,rolling,33964,38596,3000,3000,3000,14021,0.4128194559,0.5871805441,17461,0.4524043942,0.7684188004,0.3172182311,0.8062950709,0.3328542924,0.782887578,0.3541817805,143.0242021,346.4570287,0.3588189145,0,95,1161,4026.344865,0.96569644,0.5851784242,-0.1339778549
17,0.3,rolling,33964,38596,4000,4000,4000,14222,0.4187374868,0.5812625132,17679,0.4580526479,0.7710589228,0.3228712755,0.8083998867,0.3385073368,0.7850557158,0.3595968494,165.1505418,394.4011391,0.356349318,0,99.5,1264.9,4004.218525,0.9603895604,0.5795253798,-0.1313377325
17,0.3,rolling,33964,38596,5000,5000,5000,14995,0.441496879,0.558503121,18521,0.4798683801,0.7811270423,0.3448651513,0.8167431269,0.3605895415,0.7934236812,0.3807389367,267.660729,606.2573525,0.3490496832,0,118,1799.2,3901.708338,0.9358030616,0.5575315039,-0.1212696129
17,0.3,rolling,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9023966553,0.9023966553,0.9181652099,0.9181652099,0.9000155457,0.9000155457,4169.369067,4169.369067,0.2554175009,0.3693027912,6653.5,7128,0,0,0,0
17,0.3,static,33964,38596,1,1,1,1173,0.03453656813,0.9654634319,1450,0.03756865996,0.5294117647,0.01828406548,0.592625746,0.02046725945,0.5406896552,0.0203129858,0.03453656813,1,0.6683716965,0,1,1,2964.502738,0.9999883501,0.8078259333,-0.2966982341
17,0.3,static,33964,38596,10,10,10,5259,0.1548404193,0.8451595807,6666,0.1727121982,0.5890853774,0.09121422683,0.637999333,0.09878808421,0.5921092109,0.1022644834,0.5860322695,3.784749952,0.555618939,0,3,8,2963.951242,0.9998023191,0.734895772,-0.2370246214
17,0.3,static,33964,38596,50,50,50,9625,0.2833882935,0.7166117065,11892,0.3081148306,0.6243116883,0.176922624,0.667247784,0.1890902108,0.6358055836,0.1959011297,3.891561654,13.73225974,0.4452987013,0,9,35,2960.645713,0.9986872954,0.6491873749,-0.2017983105
17,0.3,static,33964,38596,100,100,100,11784,0.3469556,0.6530444,14508,0.375893875,0.6396809233,0.2219408786,0.6815195678,0.2364570306,0.6521918941,0.2451549383,8.517812978,24.55015275,0.4081805838,0,13,70,2956.019462,0.9971267648,0.6041691202,-0.1864290755
17,0.3,static,33964,38596,250,250,250,14657,0.4315451655,0.5684548345,18044,0.4675095865,0.6602988333,0.2849487693,0.7007219314,0.3023931619,0.672356462,0.3143330915,22.25709575,51.57535648,0.3750426417,0,23,155,2942.280179,0.9924922193,0.5411612295,-0.1658111655
17,0.3,static,33964,38596,500,500,500,16402,0.482923095,0.517076905,19986,0.5178256814,0.6752225338,0.3260805559,0.7130988913,0.3443719237,0.6861302912,0.3552958856,40.8023201,84.49030606,0.35404219,0,30,261,2923.734955,0.9862365299,0.5000294429,-0.150887465
17,0.3,static,33964,38596,1000,1000,1000,18111,0.5332410788,0.4667589212,21841,0.5658876568,0.6907956491,0.3683606171,0.7259445281,0.3871034433,0.7000595211,0.396155042,76.75256154,143.9359505,0.3357627961,0,40,481,2887.784713,0.9741097667,0.4577493817,-0.1353143498
17,0.3,static,33964,38596,2000,2000,2000,19562,0.5759627841,0.4240372159,23409,0.6065136284,0.7046825478,0.4058709222,0.7379740321,0.4250455781,0.7125464565,0.4321691367,137.1250442,238.0796953,0.3243022186,0,53,804,2827.412231,0.9537448743,0.4202390767,-0.121427451
17,0.3,static,33964,38596,3000,3000,3000,19938,0.5870333294,0.4129666706,23814,0.6170069437,0.7077941619,0.4154987634,0.7405079755,0.4347028623,0.7153355169,0.441366981,162.5504946,276.9016451,0.3217975725,0,56,936.3,2801.98678,0.9451683418,0.4106112354,-0.1183158369
17,0.3,static,33964,38596,4000,4000,4000,20147,0.5931869038,0.4068130962,24038,0.622810654,0.709981635,0.4211518078,0.7424553539,0.4404147926,0.7172809718,0.4467302311,185.5625957,312.8231498,0.3199483794,0,58,1010,2778.974679,0.9374058821,0.404958191,-0.1161283638
17,0.3,static,33964,38596,5000,5000,5000,20861,0.6142091626,0.3857908374,24853,0.6439268318,0.7188533627,0.441526322,0.7504553001,0.4609365215,0.7256669215,0.4672764017,280.0553527,455.9608839,0.315181439,0,66,1331,2684.481922,0.9055315124,0.3845836768,-0.1072566361
17,0.3,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8261099988,0.8261099988,0.8455349198,0.8455349198,0.8222872837,0.8222872837,2964.537275,2964.537275,0.2554175009,0.2389294547,620,7128,0,0,0,0
17,0.3,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2195560005,0.2195560005,0.2357042728,0.2357042728,0.2247642243,0.2247642243,1,1,0.2554175009,0,1,1,0,0,0,0
17,0.3,weighted,33964,38596,1,1,1,365,0.01074667295,0.9892533271,488,0.01264379728,0.5123287671,0.005505829702,0.6014611872,0.00646370667,0.5348360656,0.006762358794,0.01074667295,1,0.7150684932,0,1,1,4149.870922,0.9999974104,0.8954481215,-0.3886251841
17,0.3,weighted,33964,38596,10,10,10,2546,0.07496172418,0.9250382758,3272,0.08477562442,0.6563236449,0.04919915204,0.7127087363,0.05342587571,0.6589242054,0.05586071095,0.3201036391,4.270227808,0.6633935585,0,3,9,4149.561565,0.9999228644,0.8517547992,-0.2446303063
17,0.3,weighted,33964,38596,50,50,50,5467,0.1609645507,0.8390354493,7030,0.1821432273,0.6872141943,0.110617124,0.7368425006,0.118605522,0.7,0.1275002591,2.637940172,16.38832998,0.5262483995,0,12,40,4147.243729,0.9993643336,0.7903368272,-0.213739757
17,0.3,weighted,33964,38596,100,100,100,7189,0.2116652927,0.7883347073,9162,0.2373821121,0.7063569342,0.1495112472,0.7527169615,0.1593240559,0.7221130757,0.1714167271,6.308208692,29.80275421,0.4757268048,0,19,75,4143.57346,0.9984799064,0.751442704,-0.194597017
17,0.3,weighted,33964,38596,250,250,250,9457,0.2784418796,0.7215581204,11936,0.3092548451,0.7267632442,0.2023613238,0.769800032,0.2143445679,0.7428786863,0.229738833,17.34348133,62.28761764,0.4356561277,0,37,174,4132.538187,0.9958207287,0.6985926275,-0.1741907071
17,0.3,weighted,33964,38596,500,500,500,11052,0.3254033683,0.6745966317,14022,0.3633018966,0.7345276873,0.2390177835,0.7789772028,0.2534818056,0.7526743688,0.2734480257,34.19944647,105.0986247,0.4042707202,0,52,308,4115.682222,0.9917589345,0.6619361677,-0.1664262639
17,0.3,weighted,33964,38596,1000,1000,1000,12378,0.3644447062,0.6355552938,15579,0.4036428645,0.7475359509,0.27243552,0.7892171478,0.2876260115,0.7642980936,0.3085034719,62.31998587,170.9998384,0.3826951042,0,67,523,4087.561683,0.9849827077,0.6285184313,-0.1534180004
17,0.3,weighted,33964,38596,2000,2000,2000,13778,0.4056648216,0.5943351784,17189,0.4453570318,0.7630280157,0.3095336238,0.8015456904,0.3251588895,0.7780557333,0.346512592,121.0835591,298.4817826,0.3619538395,0,88,1010.3,4028.79811,0.9708224068,0.5914203274,-0.1379259356
17,0.3,weighted,33964,38596,3000,3000,3000,14109,0.4154104346,0.5845895654,17555,0.4548398798,0.7666028776,0.3184548345,0.8043586733,0.334138986,0.7810880091,0.3552699762,143.2714345,344.8912751,0.3581401942,0,95,1156,4006.610234,0.9654757784,0.5824991167,-0.1343510736
17,0.3,weighted,33964,38596,4000,4000,4000,14324,0.4217406666,0.5782593334,17791,0.4609545031,0.7696174253,0.324578966,0.8068065151,0.3402631175,0.7835984487,0.3612032335,166.9445589,395.8464814,0.3561854231,0,99,1269,3982.93711,0.9597712484,0.5763749853,-0.1313365259
17,0.3,weighted,33964,38596,5000,5000,5000,15097,0.4445000589,0.5554999411,18629,0.4826665976,0.7796250911,0.3465433989,0.8151087317,0.3623158792,0.7918836223,0.3822157737,269.6988576,606.7465059,0.3484798304,0,117,1807.8,3880.182811,0.9350104704,0.5544105523,-0.1213288602
17,0.3,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9009539512,0.9009539512,0.916770596,0.916770596,0.8985905275,0.8985905275,4149.881669,4149.881669,0.2554175009,0.3665645978,6607.5,7128,0,0,0,0
29,0.3,adaptive,33964,38596,1,1,1,306,0.009009539512,0.9909904605,404,0.01046740595,0.4803921569,0.004328112119,0.5502178649,0.004957209594,0.4876237624,0.005104155871,0.009009539512,1,0.6437908497,0,1,1,4105.397774,0.9999978054,0.8989223884,-0.4228583437
29,0.3,adaptive,33964,38596,10,10,10,2821,0.08305853256,0.9169414674,3795,0.09832625143,0.6313364055,0.0524378754,0.6901068285,0.05731926049,0.6308300395,0.06202715307,0.374249205,4.50584899,0.6355902162,0,4,8,4105.032534,0.9999088399,0.8508126251,-0.271914095
29,0.3,adaptive,33964,38596,50,50,50,5652,0.1664114945,0.8335885055,7284,0.1887242201,0.6792285916,0.1130314451,0.7276835728,0.1210949109,0.6884953322,0.1299357446,2.555293841,15.35527247,0.5060155697,0,11,38,4102.85149,0.9993775784,0.7902190555,-0.2240219089
29,0.3,adaptive,33964,38596,100,100,100,6983,0.2056000471,0.7943999529,8919,0.2310861229,0.6964055564,0.1431810152,0.7423171827,0.1526204477,0.7072541765,0.1634366256,5.4643446,26.57754547,0.469998568,0,16,72,4099.942439,0.9986689883,0.7600694853,-0.2068449442
29,0.3,adaptive,33964,38596,250,250,250,9240,0.2720527617,0.7279472383,11732,0.3039693232,0.7248917749,0.1972088093,0.7660217926,0.2083983442,0.7367882714,0.2239610322,16.65731363,61.22824675,0.420995671,0,29,180.1,4088.74947,0.9959425912,0.7060416912,-0.1783587256
29,0.3,adaptive,33964,38596,500,500,500,10763,0.3168943587,0.6831056413,13686,0.3545963312,0.7408715042,0.2347780002,0.7810215566,0.2475013253,0.7547128452,0.2676184061,32.64409375,103.012543,0.3953358729,0,44,302,4072.76269,0.9920485118,0.6684725003,-0.1623789963
29,0.3,adaptive,33964,38596,1000,1000,1000,12209,0.3594688494,0.6405311506,15357,0.3978909732,0.754197723,0.2711105877,0.7919473351,0.2846803973,0.7668815524,0.3051352472,63.36777176,176.2816775,0.3777541158,0,66,560,4042.039012,0.9845648007,0.6321399128,-0.1490527775
29,0.3,adaptive,33964,38596,2000,2000,2000,13765,0.4052820634,0.5947179366,17158,0.4445538398,0.7704322557,0.3122423743,0.8053567028,0.3263966263,0.782084159,0.3476785159,130.1820163,321.2133672,0.3580094442,0,96,1086,3975.224767,0.9682901054,0.5910081263,-0.1328182448
29,0.3,adaptive,33964,38596,3000,3000,3000,14660,0.4316334943,0.5683665057,18140,0.4699968909,0.7804911323,0.3368861147,0.8135903829,0.3511728599,0.7906284454,0.3715929112,195.248469,452.3478172,0.3451568895,0,118,1571,3910.158315,0.9524411394,0.5663643858,-0.1227593682
29,0.3,adaptive,33964,38596,4000,4000,4000,15294,0.450300318,0.549699682,18857,0.4885739455,0.7872368249,0.3544929926,0.8191710266,0.3688729738,0.7965211858,0.3891594984,259.0502002,575.2831829,0.3379102916,0,134,1999,3846.356583,0.9369002357,0.5487575079,-0.1160136756
29,0.3,adaptive,33964,38596,5000,5000,5000,15473,0.4555706042,0.5444293958,19049,0.4935485543,0.7895689265,0.3597043929,0.8211336962,0.3740843741,0.7984671111,0.3940822883,282.7055117,620.5525755,0.3367801978,0,140,2154.8,3822.701272,0.9311382461,0.5435461076,-0.113681574
29,0.3,adaptive,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.9032505005,0.9032505005,0.9177826036,0.9177826036,0.8997564514,0.8997564514,4105.406784,4105.406784,0.2525909787,0.4035449299,6610,7128,0,0,0,0
29,0.3,rolling,33964,38596,1,1,1,302,0.008891767754,0.9911082322,400,0.01036376827,0.4834437086,0.004298669179,0.5541942605,0.004927766655,0.49,0.00507824645,0.008891767754,1,0.6490066225,0,1,1,4116.347368,0.9999978399,0.8994523613,-0.4203073219
29,0.3,rolling,33964,38596,10,10,10,2795,0.08229301613,0.9177069839,3768,0.09762669707,0.6325581395,0.05205511718,0.6919050793,0.05693895585,0.6321656051,0.06171624002,0.3719232128,4.519499106,0.6368515206,0,4,9,4115.984336,0.9999096475,0.8516959133,-0.271192891
29,0.3,rolling,33964,38596,50,50,50,5620,0.1654693205,0.8345306795,7245,0.1877137527,0.6786476868,0.1122953716,0.7273044283,0.1203465695,0.688336784,0.1292102809,2.549935226,15.41032028,0.5056939502,0,11,38,4113.806324,0.9993805358,0.7914556589,-0.2251033437
29,0.3,rolling,33964,38596,100,100,100,6945,0.2044812154,0.7955187846,8871,0.2298424707,0.6969042477,0.1425038276,0.742647116,0.1518573849,0.7075865179,0.1626334335,5.4491226,26.64852412,0.4711303096,0,16,72,4110.907137,0.9986762267,0.7612472029,-0.2068467828
