seed,deletion_rate,candidate,k_reg,penalty,threshold,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,full_vocabulary_set_rate,selected,selection_feasible,selection_target_coverage,selection_coverage_tolerance,selection_observed_label_coverage,selection_full_set_coverage,selection_mean_size,selection_p90_size
43,0.3,raps_k500_lam0p002,500,0.002,7.404610775,0.8983525535,0.8906163243,0.8962767598,3738.970387,3703.109754,3851.208958,0,False,True,0.9,0.02,0.8986820428,0.8911715713,3588.486767,4892.364982
43,0.3,raps_k1000_lam0p0001,1000,0.0001,1.210053121,0.8986820428,0.8911715713,0.8969091246,3588.486767,3132.935962,4892.364982,0,False,True,0.9,0.02,0.8986820428,0.8911715713,3588.486767,4892.364982
43,0.3,raps_k1000_lam0p0005,1000,0.0005,2.284999983,0.8986820428,0.8908014066,0.8965543834,3705.324079,3574.851379,4106.11501,0,False,True,0.9,0.02,0.8986820428,0.8911715713,3588.486767,4892.364982
43,0.3,raps_k1000_lam0p001,1000,0.001,3.659426417,0.8988467875,0.8911715713,0.8968320069,3730.761059,3661.425134,3946.182491,0,False,True,0.9,0.02,0.8986820428,0.8911715713,3588.486767,4892.364982
43,0.3,raps_k1000_lam0p002,1000,0.002,6.404610775,0.8983525535,0.8906163243,0.8962767598,3738.970387,3703.109754,3851.208958,0,False,True,0.9,0.02,0.8986820428,0.8911715713,3588.486767,4892.364982
59,0,aps,0,0,0.9999790108,0.8746293245,0.8880251712,0.8975384046,4692.320007,6679.297427,7125.366463,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k50_lam0p0001,50,0.0001,1.246037909,0.8950576606,0.8874699241,0.8939940774,3003.446789,2525.249306,4524.096539,0,True,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k50_lam0p0005,50,0.0005,2.460419207,0.8950576606,0.8872848418,0.8935776421,3112.838793,2972.57246,3585.521525,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k50_lam0p001,50,0.001,4.050976515,0.8967051071,0.8895058301,0.8956443951,3175.454007,3101.468814,3426.351027,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k50_lam0p002,50,0.002,7.229345717,0.8970345964,0.8898759948,0.8960145598,3202.775495,3164.846937,3332.546918,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k100_lam0p0001,100,0.0001,1.241037909,0.8950576606,0.8874699241,0.8939940774,3003.446789,2525.249306,4524.096539,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k100_lam0p0005,100,0.0005,2.435419207,0.8950576606,0.8872848418,0.8935776421,3112.838793,2972.57246,3585.521525,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k100_lam0p001,100,0.001,4.000976515,0.8967051071,0.8895058301,0.8956443951,3175.454007,3101.468814,3426.351027,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k100_lam0p002,100,0.002,7.129345717,0.8970345964,0.8898759948,0.8960145598,3202.775495,3164.846937,3332.546918,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k250_lam0p0001,250,0.0001,1.226037909,0.8950576606,0.8874699241,0.8939940774,3003.446789,2525.249306,4524.096539,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k250_lam0p0005,250,0.0005,2.360419207,0.8950576606,0.8872848418,0.8935776421,3112.838793,2972.57246,3585.521525,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k250_lam0p001,250,0.001,3.850976515,0.8967051071,0.8895058301,0.8956443951,3175.454007,3101.468814,3426.351027,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k250_lam0p002,250,0.002,6.829345717,0.8970345964,0.8898759948,0.8960145598,3202.775495,3164.846937,3332.546918,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k500_lam0p0001,500,0.0001,1.201037909,0.8950576606,0.8874699241,0.8939940774,3003.446789,2525.249306,4524.096539,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k500_lam0p0005,500,0.0005,2.235419207,0.8950576606,0.8872848418,0.8935776421,3112.838793,2972.57246,3585.521525,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k500_lam0p001,500,0.001,3.600976515,0.8967051071,0.8895058301,0.8956443951,3175.454007,3101.468814,3426.351027,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k500_lam0p002,500,0.002,6.329345717,0.8970345964,0.8898759948,0.8960145598,3202.775495,3164.846937,3332.546918,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k1000_lam0p0001,1000,0.0001,1.151037909,0.8950576606,0.8874699241,0.8939940774,3003.446789,2525.249306,4524.096539,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k1000_lam0p0005,1000,0.0005,1.985419207,0.8950576606,0.8872848418,0.8935776421,3112.838793,2972.57246,3585.521525,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k1000_lam0p001,1000,0.001,3.100976515,0.8967051071,0.8895058301,0.8956443951,3175.454007,3101.468814,3426.351027,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0,raps_k1000_lam0p002,1000,0.002,5.329345717,0.8970345964,0.8898759948,0.8960145598,3202.775495,3164.846937,3332.546918,0,False,True,0.9,0.02,0.8950576606,0.8874699241,3003.446789,4524.096539
59,0.1,aps,0,0,0.9999474101,0.8742998353,0.8859892652,0.8957569869,4618.197298,6514.04405,7123.365501,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k50_lam0p0001,50,0.0001,1.257095222,0.8960461285,0.8880251712,0.8942408538,3126.133444,2641.33648,4635.642384,0,True,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k50_lam0p0005,50,0.0005,2.514499069,0.8932454695,0.8846936887,0.8908168302,3224.351656,3081.790487,3697.55447,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k50_lam0p001,50,0.001,4.121,0.8925864909,0.8839533592,0.8900765007,3248.332963,3172.159541,3503.064705,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k50_lam0p002,50,0.002,7.3257016,0.8922570016,0.8833981122,0.8894287124,3252.508051,3213.157135,3385.467518,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k100_lam0p0001,100,0.0001,1.252095222,0.8960461285,0.8880251712,0.8942408538,3126.133444,2641.33648,4635.642384,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k100_lam0p0005,100,0.0005,2.489499069,0.8932454695,0.8846936887,0.8908168302,3224.351656,3081.790487,3697.55447,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k100_lam0p001,100,0.001,4.071,0.8925864909,0.8839533592,0.8900765007,3248.332963,3172.159541,3503.064705,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k100_lam0p002,100,0.002,7.2257016,0.8922570016,0.8833981122,0.8894287124,3252.508051,3213.157135,3385.467518,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k250_lam0p0001,250,0.0001,1.237095222,0.8960461285,0.8880251712,0.8942408538,3126.133444,2641.33648,4635.642384,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k250_lam0p0005,250,0.0005,2.414499069,0.8932454695,0.8846936887,0.8908168302,3224.351656,3081.790487,3697.55447,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k250_lam0p001,250,0.001,3.921,0.8925864909,0.8839533592,0.8900765007,3248.332963,3172.159541,3503.064705,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k250_lam0p002,250,0.002,6.9257016,0.8922570016,0.8833981122,0.8894287124,3252.508051,3213.157135,3385.467518,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k500_lam0p0001,500,0.0001,1.212095222,0.8960461285,0.8880251712,0.8942408538,3126.133444,2641.33648,4635.642384,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k500_lam0p0005,500,0.0005,2.289499069,0.8932454695,0.8846936887,0.8908168302,3224.351656,3081.790487,3697.55447,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k500_lam0p001,500,0.001,3.671,0.8925864909,0.8839533592,0.8900765007,3248.332963,3172.159541,3503.064705,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k500_lam0p002,500,0.002,6.4257016,0.8922570016,0.8833981122,0.8894287124,3252.508051,3213.157135,3385.467518,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k1000_lam0p0001,1000,0.0001,1.162095222,0.8960461285,0.8880251712,0.8942408538,3126.133444,2641.33648,4635.642384,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k1000_lam0p0005,1000,0.0005,2.039499069,0.8932454695,0.8846936887,0.8908168302,3224.351656,3081.790487,3697.55447,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k1000_lam0p001,1000,0.001,3.171,0.8925864909,0.8839533592,0.8900765007,3248.332963,3172.159541,3503.064705,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.1,raps_k1000_lam0p002,1000,0.002,5.4257016,0.8922570016,0.8833981122,0.8894287124,3252.508051,3213.157135,3385.467518,0,False,True,0.9,0.02,0.8960461285,0.8880251712,3126.133444,4635.642384
59,0.2,aps,0,0,0.999973077,0.8708401977,0.8878400888,0.8975168116,4801.715158,6738.208958,7125.332297,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k50_lam0p0001,50,0.0001,1.254903819,0.8915980231,0.8841384416,0.8902615831,3122.76365,2621.659263,4638.854118,0,True,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k50_lam0p0005,50,0.0005,2.516189457,0.8925864909,0.8846936887,0.8904312419,3231.841199,3085.621507,3705.759615,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k50_lam0p001,50,0.001,4.161973262,0.8955518946,0.8874699241,0.8924054538,3290.243939,3213.181566,3542.821618,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k50_lam0p002,50,0.002,7.398,0.894398682,0.8859892652,0.8913258067,3289.638349,3249.256709,3421.436498,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k100_lam0p0001,100,0.0001,1.249903819,0.8915980231,0.8841384416,0.8902615831,3122.76365,2621.659263,4638.854118,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k100_lam0p0005,100,0.0005,2.491189457,0.8925864909,0.8846936887,0.8904312419,3231.841199,3085.621507,3705.759615,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k100_lam0p001,100,0.001,4.111973262,0.8955518946,0.8874699241,0.8924054538,3290.243939,3213.181566,3542.821618,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k100_lam0p002,100,0.002,7.298,0.894398682,0.8859892652,0.8913258067,3289.638349,3249.256709,3421.436498,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k250_lam0p0001,250,0.0001,1.234903819,0.8915980231,0.8841384416,0.8902615831,3122.76365,2621.659263,4638.854118,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k250_lam0p0005,250,0.0005,2.416189457,0.8925864909,0.8846936887,0.8904312419,3231.841199,3085.621507,3705.759615,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k250_lam0p001,250,0.001,3.961973262,0.8955518946,0.8874699241,0.8924054538,3290.243939,3213.181566,3542.821618,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k250_lam0p002,250,0.002,6.998,0.894398682,0.8859892652,0.8913258067,3289.638349,3249.256709,3421.436498,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k500_lam0p0001,500,0.0001,1.209903819,0.8915980231,0.8841384416,0.8902615831,3122.76365,2621.659263,4638.854118,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k500_lam0p0005,500,0.0005,2.291189457,0.8925864909,0.8846936887,0.8904312419,3231.841199,3085.621507,3705.759615,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k500_lam0p001,500,0.001,3.711973262,0.8955518946,0.8874699241,0.8924054538,3290.243939,3213.181566,3542.821618,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k500_lam0p002,500,0.002,6.498,0.894398682,0.8859892652,0.8913258067,3289.638349,3249.256709,3421.436498,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k1000_lam0p0001,1000,0.0001,1.159903819,0.8915980231,0.8841384416,0.8902615831,3122.76365,2621.659263,4638.854118,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k1000_lam0p0005,1000,0.0005,2.041189457,0.8925864909,0.8846936887,0.8904312419,3231.841199,3085.621507,3705.759615,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k1000_lam0p001,1000,0.001,3.211973262,0.8955518946,0.8874699241,0.8924054538,3290.243939,3213.181566,3542.821618,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.2,raps_k1000_lam0p002,1000,0.002,5.498,0.894398682,0.8859892652,0.8913258067,3289.638349,3249.256709,3421.436498,0,False,True,0.9,0.02,0.8915980231,0.8841384416,3122.76365,4638.854118
59,0.3,aps,0,0,0.9999783298,0.8792421746,0.8943179715,0.9036368684,4842.526374,6814.789932,7125.784009,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k50_lam0p0001,50,0.0001,1.271857773,0.8942339374,0.8858041829,0.8918347831,3293.002406,2795.739959,4728.545364,0,True,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k50_lam0p0005,50,0.0005,2.614427015,0.8955518946,0.8874699241,0.8932229009,3425.575421,3282.863409,3870.768388,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k50_lam0p001,50,0.001,4.343962461,0.8952224053,0.8867295947,0.8923129126,3470.934296,3395.641495,3708.8804,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k50_lam0p002,50,0.002,7.745529882,0.8942339374,0.8856191005,0.8912949596,3462.518601,3423.284657,3587.278475,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k100_lam0p0001,100,0.0001,1.266857773,0.8942339374,0.8858041829,0.8918347831,3293.002406,2795.739959,4728.545364,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k100_lam0p0005,100,0.0005,2.589427015,0.8955518946,0.8874699241,0.8932229009,3425.575421,3282.863409,3870.768388,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k100_lam0p001,100,0.001,4.293962461,0.8952224053,0.8867295947,0.8923129126,3470.934296,3395.641495,3708.8804,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k100_lam0p002,100,0.002,7.645529882,0.8942339374,0.8856191005,0.8912949596,3462.518601,3423.284657,3587.278475,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k250_lam0p0001,250,0.0001,1.251857773,0.8942339374,0.8858041829,0.8918347831,3293.002406,2795.739959,4728.545364,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k250_lam0p0005,250,0.0005,2.514427015,0.8955518946,0.8874699241,0.8932229009,3425.575421,3282.863409,3870.768388,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k250_lam0p001,250,0.001,4.143962461,0.8952224053,0.8867295947,0.8923129126,3470.934296,3395.641495,3708.8804,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k250_lam0p002,250,0.002,7.345529882,0.8942339374,0.8856191005,0.8912949596,3462.518601,3423.284657,3587.278475,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k500_lam0p0001,500,0.0001,1.226857773,0.8942339374,0.8858041829,0.8918347831,3293.002406,2795.739959,4728.545364,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k500_lam0p0005,500,0.0005,2.389427015,0.8955518946,0.8874699241,0.8932229009,3425.575421,3282.863409,3870.768388,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k500_lam0p001,500,0.001,3.893962461,0.8952224053,0.8867295947,0.8923129126,3470.934296,3395.641495,3708.8804,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k500_lam0p002,500,0.002,6.845529882,0.8942339374,0.8856191005,0.8912949596,3462.518601,3423.284657,3587.278475,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k1000_lam0p0001,1000,0.0001,1.176857773,0.8942339374,0.8858041829,0.8918347831,3293.002406,2795.739959,4728.545364,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k1000_lam0p0005,1000,0.0005,2.139427015,0.8955518946,0.8874699241,0.8932229009,3425.575421,3282.863409,3870.768388,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k1000_lam0p001,1000,0.001,3.393962461,0.8952224053,0.8867295947,0.8923129126,3470.934296,3395.641495,3708.8804,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
59,0.3,raps_k1000_lam0p002,1000,0.002,5.845529882,0.8942339374,0.8856191005,0.8912949596,3462.518601,3423.284657,3587.278475,0,False,True,0.9,0.02,0.8942339374,0.8858041829,3293.002406,4728.545364
71,0,aps,0,0,0.9999749414,0.8733113674,0.8833981122,0.8940465174,4654.471775,6615.509717,7125.025875,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0001,50,0.0001,1.237359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,True,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p0005,50,0.0005,2.432466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p001,50,0.001,3.985833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k50_lam0p002,50,0.002,7.081999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0001,100,0.0001,1.232359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p0005,100,0.0005,2.407466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p001,100,0.001,3.935833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k100_lam0p002,100,0.002,6.981999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0001,250,0.0001,1.217359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p0005,250,0.0005,2.332466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p001,250,0.001,3.785833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k250_lam0p002,250,0.002,6.681999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0001,500,0.0001,1.192359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p0005,500,0.0005,2.207466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p001,500,0.001,3.535833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k500_lam0p002,500,0.002,6.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0001,1000,0.0001,1.142359353,0.9049423394,0.8972792893,0.9019371954,2929.308347,2438.705719,4484.551397,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p0005,1000,0.0005,1.957466739,0.9041186161,0.8965389598,0.9010889012,3059.677772,2916.941329,3537.411845,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p001,1000,0.001,3.035833917,0.9039538715,0.8965389598,0.9007187365,3111.994633,3036.468814,3366.313789,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0,raps_k1000_lam0p002,1000,0.002,5.181999998,0.9039538715,0.8965389598,0.9006261953,3130.320748,3091.055895,3261.961244,0,False,True,0.9,0.02,0.9049423394,0.8972792893,2929.308347,4484.551397
71,0.1,aps,0,0,0.9999785799,0.8805601318,0.8896909125,0.9013110001,4708.142699,6703.806774,7125.422358,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k50_lam0p0001,50,0.0001,1.256089891,0.9004942339,0.8926522302,0.8972947128,3103.111975,2626.875625,4584.593041,0,True,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k50_lam0p0005,50,0.0005,2.485178616,0.8983525535,0.8896909125,0.8947498303,3163.916343,3022.674995,3629.964797,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k50_lam0p001,50,0.001,4.076842505,0.8983525535,0.8896909125,0.8943950891,3202.544142,3127.574866,3452.154285,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k50_lam0p002,50,0.002,7.2471347,0.8990115321,0.8904312419,0.8951354186,3212.548769,3173.800296,3342.362206,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k100_lam0p0001,100,0.0001,1.251089891,0.9004942339,0.8926522302,0.8972947128,3103.111975,2626.875625,4584.593041,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k100_lam0p0005,100,0.0005,2.460178616,0.8983525535,0.8896909125,0.8947498303,3163.916343,3022.674995,3629.964797,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k100_lam0p001,100,0.001,4.026842505,0.8983525535,0.8896909125,0.8943950891,3202.544142,3127.574866,3452.154285,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k100_lam0p002,100,0.002,7.1471347,0.8990115321,0.8904312419,0.8951354186,3212.548769,3173.800296,3342.362206,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k250_lam0p0001,250,0.0001,1.236089891,0.9004942339,0.8926522302,0.8972947128,3103.111975,2626.875625,4584.593041,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k250_lam0p0005,250,0.0005,2.385178616,0.8983525535,0.8896909125,0.8947498303,3163.916343,3022.674995,3629.964797,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k250_lam0p001,250,0.001,3.876842505,0.8983525535,0.8896909125,0.8943950891,3202.544142,3127.574866,3452.154285,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k250_lam0p002,250,0.002,6.8471347,0.8990115321,0.8904312419,0.8951354186,3212.548769,3173.800296,3342.362206,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k500_lam0p0001,500,0.0001,1.211089891,0.9004942339,0.8926522302,0.8972947128,3103.111975,2626.875625,4584.593041,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k500_lam0p0005,500,0.0005,2.260178616,0.8983525535,0.8896909125,0.8947498303,3163.916343,3022.674995,3629.964797,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k500_lam0p001,500,0.001,3.626842505,0.8983525535,0.8896909125,0.8943950891,3202.544142,3127.574866,3452.154285,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
71,0.1,raps_k500_lam0p002,500,0.002,6.3471347,0.8990115321,0.8904312419,0.8951354186,3212.548769,3173.800296,3342.362206,0,False,True,0.9,0.02,0.9004942339,0.8926522302,3103.111975,4584.593041
