seed,deletion_rate,method,timestamp,query_count,threshold,pool_score_count,pool_span_blocks,selected_half_life,coverage,mean_size,median_size,p90_size
17,0.1,rolling_count_2000,306,582,16.95328903,2000,5,,0.9054982818,3650.592784,4136.5,7128
17,0.1,weighted_count_2000,306,582,16.93961096,2000,5,inf,0.9054982818,3645.945017,4117,7128
17,0.1,time_window_3,306,582,16.68782234,1198,3,,0.9003436426,3568.453608,2859.5,7128
17,0.1,time_window_7,306,582,16.52120447,3750,7,,0.8969072165,3517.613402,1924,7128
17,0.1,time_window_14,306,582,16.32953703,7482,14,,0.8951890034,3457.652921,1702,7128
17,0.1,time_window_30,306,582,15.41377211,15432,30,,0.883161512,3196.850515,970.5,7128
17,0.1,static,307,588,14.4408226,19334,37,,0.8520408163,3076.542517,869.5,7128
17,0.1,expanding,307,588,15.2961216,19334,37,,0.8741496599,3374.270408,1430,7128
17,0.1,rolling_count_250,307,588,18.38425064,250,1,,0.9268707483,4346.005102,6934.5,7128
17,0.1,weighted_count_250,307,588,18.28579044,250,1,7,0.9234693878,4320.811224,6900.5,7128
17,0.1,rolling_count_500,307,588,17.19526768,500,1,,0.9098639456,4003.945578,6132,7128
17,0.1,weighted_count_500,307,588,17.03367424,500,1,7,0.9098639456,3953.647959,5921,7128
17,0.1,rolling_count_1000,307,588,16.71402872,1000,3,,0.8945578231,3848.129252,5349.5,7128
17,0.1,weighted_count_1000,307,588,16.68895864,1000,3,inf,0.8945578231,3838.914966,5302.5,7128
17,0.1,rolling_count_2000,307,588,16.78281927,2000,5,,0.8945578231,3866.870748,5486,7128
17,0.1,weighted_count_2000,307,588,16.76796103,2000,5,inf,0.8945578231,3863.032313,5457,7128
17,0.1,time_window_3,307,588,16.71402872,1238,3,,0.8945578231,3848.129252,5349.5,7128
17,0.1,time_window_7,307,588,16.63675642,3630,7,,0.8945578231,3823.326531,5189.5,7128
17,0.1,time_window_14,307,588,16.38069558,7334,14,,0.8911564626,3741.098639,4614.5,7128
17,0.1,time_window_30,307,588,15.48683902,15792,30,,0.8775510204,3432.991497,1618,7128
17,0.1,static,308,562,14.4408226,19922,38,,0.8558718861,3115.336299,733,7128
17,0.1,expanding,308,562,15.33039474,19922,38,,0.8665480427,3362.507117,1280,7128
17,0.1,rolling_count_250,308,562,16.85083342,250,1,,0.8914590747,3786.131673,5209,7128
17,0.1,weighted_count_250,308,562,16.82516098,250,1,7,0.8914590747,3779.679715,5162.5,7128
17,0.1,rolling_count_500,308,562,16.86084217,500,1,,0.8914590747,3788.811388,5224,7128
17,0.1,weighted_count_500,308,562,16.85083342,500,1,7,0.8914590747,3786.131673,5209,7128
17,0.1,rolling_count_1000,308,562,16.85083342,1000,2,,0.8914590747,3786.131673,5209,7128
17,0.1,weighted_count_1000,308,562,16.84356785,1000,2,inf,0.8914590747,3784.215302,5193,7128
17,0.1,rolling_count_2000,308,562,16.78281927,2000,5,,0.8914590747,3767.797153,5093,7128
17,0.1,weighted_count_2000,308,562,16.76796103,2000,5,inf,0.8896797153,3763.991103,5071,7128
17,0.1,time_window_3,308,562,16.71402872,1498,3,,0.8896797153,3750.97331,4984,7128
17,0.1,time_window_7,308,562,16.76796103,3554,7,,0.8896797153,3763.991103,5071,7128
17,0.1,time_window_14,308,562,16.56683421,7264,14,,0.8879003559,3715.16548,4662,7128
17,0.1,time_window_30,308,562,15.5704304,16062,30,,0.8701067616,3421.535587,1646,7128
17,0.1,static,309,626,14.4408226,20484,39,,0.8498402556,3118.761981,980,7128
17,0.1,expanding,309,626,15.39256445,20484,39,,0.8706070288,3433.324281,1722,7128
17,0.1,rolling_count_250,309,626,18.57293797,250,1,,0.9233226837,4345.448882,7016,7128
17,0.1,weighted_count_250,309,626,18.54631985,250,1,7,0.9233226837,4338.905751,7009.5,7128
17,0.1,rolling_count_500,309,626,17.53175592,500,1,,0.9089456869,4088.253994,6483.5,7128
17,0.1,weighted_count_500,309,626,17.37127686,500,1,7,0.9057507987,4045.904153,6365,7128
17,0.1,rolling_count_1000,309,626,16.95534229,1000,2,,0.8993610224,3935.442492,5770.5,7128
17,0.1,weighted_count_1000,309,626,16.87111449,1000,2,inf,0.8977635783,3911.541534,5618.5,7128
17,0.1,rolling_count_2000,309,626,16.84356785,2000,4,,0.8961661342,3903.880192,5580,7128
17,0.1,weighted_count_2000,309,626,16.82516098,2000,4,inf,0.8945686901,3898.292332,5552,7128
17,0.1,time_window_3,309,626,16.87111449,1732,3,,0.8977635783,3911.541534,5618.5,7128
17,0.1,time_window_7,309,626,16.87111449,3500,7,,0.8977635783,3911.541534,5618.5,7128
17,0.1,time_window_14,309,626,16.62781239,7208,14,,0.892971246,3831.84984,5195,7128
17,0.1,time_window_30,309,626,15.62956238,16048,30,,0.8722044728,3502.444089,2047,7128
17,0.1,static,310,620,14.4408226,21110,40,,0.8693548387,2489.787097,322,7128
17,0.1,expanding,310,620,15.46035385,21110,40,,0.8919354839,2802.816129,598.5,7128
17,0.1,rolling_count_250,310,620,19.34729528,250,1,,0.9596774194,4003.595161,6207.5,7128
17,0.1,weighted_count_250,310,620,18.89982748,250,1,7,0.9580645161,3890.53871,5736.5,7128
17,0.1,rolling_count_500,310,620,16.86577511,500,1,,0.9225806452,3318.11129,1453.5,7128
17,0.1,weighted_count_500,310,620,16.82962799,500,1,7,0.9225806452,3305.508065,1404.5,7128
17,0.1,rolling_count_1000,310,620,17.25325377,1000,2,,0.9322580645,3454.198387,1968,7128
17,0.1,weighted_count_1000,310,620,17.25254011,1000,2,inf,0.9322580645,3453.924194,1966.5,7128
17,0.1,rolling_count_2000,310,620,17.14337862,2000,4,,0.9306451613,3418.514516,1839,7128
17,0.1,weighted_count_2000,310,620,17.11224031,2000,4,inf,0.9306451613,3407.037097,1809,7128
17,0.1,time_window_3,310,620,16.97929382,1776,3,,0.9258064516,3362.36129,1608.5,7128
17,0.1,time_window_7,310,620,16.85083342,3556,7,,0.9225806452,3312.83871,1442,7128
17,0.1,time_window_14,310,620,16.78281927,7168,14,,0.9193548387,3286.974194,1320.5,7128
17,0.1,time_window_30,310,620,15.75246334,16034,30,,0.8967741935,2899.533871,717.5,7128
17,0.1,static,311,438,14.4408226,21730,41,,0.8607305936,2159.773973,197,7128
17,0.1,expanding,311,438,15.46769142,21730,41,,0.8858447489,2495.8379,296.5,7128
17,0.1,rolling_count_250,311,438,17.02645874,250,1,,0.9132420091,2930.244292,666,7128
17,0.1,weighted_count_250,311,438,16.9450922,250,1,7,0.9132420091,2911.8379,619.5,7128
17,0.1,rolling_count_500,311,438,15.76617002,500,1,,0.8904109589,2575.315068,336,7128
17,0.1,weighted_count_500,311,438,15.49960327,500,1,7,0.8858447489,2503.716895,298,7128
17,0.1,rolling_count_1000,311,438,16.32073498,1000,2,,0.899543379,2741.091324,442,7128
17,0.1,weighted_count_1000,311,438,16.26037866,1000,2,inf,0.8949771689,2719.550228,426,7128
17,0.1,rolling_count_2000,311,438,16.59608269,2000,4,,0.9132420091,2820.671233,519.5,7128
17,0.1,weighted_count_2000,311,438,16.58530045,2000,4,inf,0.9132420091,2817.815068,516.5,7128
17,0.1,time_window_3,311,438,16.64528656,1808,3,,0.9132420091,2831.744292,526,7128
17,0.1,time_window_7,311,438,16.73391819,3634,7,,0.9132420091,2851.981735,549.5,7128
17,0.1,time_window_14,311,438,16.61743402,7272,14,,0.9132420091,2825.636986,523,7128
17,0.1,time_window_30,311,438,15.7729454,16070,30,,0.8904109589,2577.004566,338,7128
17,0.1,static,312,460,14.4408226,22168,42,,0.847826087,2116.330435,186,7128
17,0.1,expanding,312,460,15.48683902,22168,42,,0.8608695652,2388.373913,279.5,7128
17,0.1,rolling_count_250,312,460,17.15176201,250,1,,0.897826087,2914.582609,612.5,7128
17,0.1,weighted_count_250,312,460,16.52493191,250,1,7,0.8869565217,2713.045652,422,7128
17,0.1,rolling_count_500,312,460,16.30541292,500,2,,0.8804347826,2640.380435,377,7128
17,0.1,weighted_count_500,312,460,16.30541292,500,2,7,0.8804347826,2640.380435,377,7128
17,0.1,rolling_count_1000,312,460,16.15764952,1000,2,,0.8760869565,2597.921739,357,7128
17,0.1,weighted_count_1000,312,460,15.92741108,1000,2,inf,0.8717391304,2503.415217,333,7128
17,0.1,rolling_count_2000,312,460,16.37411022,2000,4,,0.8826086957,2659.978261,389,7128
17,0.1,weighted_count_2000,312,460,16.35201645,2000,4,inf,0.8826086957,2652.117391,386,7128
17,0.1,time_window_3,312,460,16.30541292,1684,3,,0.8804347826,2640.380435,377,7128
17,0.1,time_window_7,312,460,16.55969799,3744,7,,0.8869565217,2722.813043,431,7128
17,0.1,time_window_14,312,460,16.52418327,7418,14,,0.8869565217,2712.830435,421,7128
17,0.1,time_window_30,312,460,15.87168789,15908,30,,0.8673913043,2483.747826,329,7128
17,0.1,static,313,794,14.4408226,22628,43,,0.8413098237,2310.549118,191,7128
17,0.1,expanding,313,794,15.53837013,22628,43,,0.8702770781,2606.361461,345.5,7128
17,0.1,rolling_count_250,313,794,17.37817022,250,1,,0.9005037783,3170.555416,1005,7128
17,0.1,weighted_count_250,313,794,17.26820946,250,1,7,0.8979848866,3138.474811,921.5,7128
17,0.1,rolling_count_500,313,794,17.37817022,500,2,,0.9005037783,3170.555416,1005,7128
17,0.1,weighted_count_500,313,794,17.31626652,500,2,7,0.8992443325,3152.128463,964.5,7128
17,0.1,rolling_count_1000,313,794,16.57589436,1000,3,,0.8904282116,2928.09068,648.5,7128
17,0.1,weighted_count_1000,313,794,16.52493191,1000,3,inf,0.8904282116,2911.152393,624.5,7128
17,0.1,rolling_count_2000,313,794,16.43249321,2000,4,,0.8853904282,2872.861461,571,7128
17,0.1,weighted_count_2000,313,794,16.40375948,2000,4,inf,0.8853904282,2862.709068,563.5,7128
17,0.1,time_window_3,313,794,16.35201645,1518,3,,0.8853904282,2843.109572,551,7128
17,0.1,time_window_7,313,794,16.73391819,3876,7,,0.895465995,2979.79471,711,7128
17,0.1,time_window_14,313,794,16.6023612,7626,14,,0.8916876574,2938.803526,658,7128
17,0.1,time_window_30,313,794,15.91879025,15882,30,,0.8828715365,2708.958438,430.5,7128
17,0.1,static,314,678,14.4408226,23422,44,,0.8466076696,2489.048673,286.5,7128
17,0.1,expanding,314,678,15.60229142,23422,44,,0.8746312684,2856.556047,690.5,7128
17,0.1,rolling_count_250,314,678,19.48819787,250,1,,0.9336283186,3953.175516,6388,7128
17,0.1,weighted_count_250,314,678,19.44569492,250,1,7,0.9321533923,3944.190265,6354,7128
17,0.1,rolling_count_500,314,678,17.91628838,500,1,,0.9144542773,3602.982301,3994.5,7128
17,0.1,weighted_count_500,314,678,17.82493973,500,1,7,0.9144542773,3577.777286,3895,7128
17,0.1,rolling_count_1000,314,678,17.51942062,1000,2,,0.9100294985,3490.775811,2144,7128
17,0.1,weighted_count_1000,314,678,17.47644043,1000,2,inf,0.9100294985,3478.730088,2089,7128
17,0.1,rolling_count_2000,314,678,16.78353977,2000,4,,0.8982300885,3275.49705,1395,7128
17,0.1,weighted_count_2000,314,678,16.77476931,2000,4,inf,0.8982300885,3273.151917,1388,7128
17,0.1,time_window_3,314,678,16.9553709,1692,3,,0.8997050147,3324.585546,1535.5,7128
17,0.1,time_window_7,314,678,16.82220399,4088,7,,0.8982300885,3286.489676,1423,7128
17,0.1,time_window_14,314,678,16.68782234,7718,14,,0.895280236,3247.137168,1321,7128
17,0.1,time_window_30,314,678,16.01212311,16422,30,,0.8820058997,2991.219764,857,7128
17,0.1,static,315,774,14.4408226,24100,45,,0.830749354,2456.242894,270,7128
17,0.1,expanding,315,774,15.64009511,24100,45,,0.8527131783,2856.540052,555,7128
17,0.1,rolling_count_250,315,774,19.64226818,250,1,,0.9160206718,4021.989664,6204,7128
17,0.1,weighted_count_250,315,774,19.46147823,250,1,7,0.9134366925,3978.723514,6015,7128
17,0.1,rolling_count_500,315,774,17.42094421,500,1,,0.8888888889,3448.511628,1878,7128
17,0.1,weighted_count_500,315,774,17.25995445,500,1,7,0.8850129199,3396.959948,1743,7128
17,0.1,rolling_count_1000,315,774,17.56672668,1000,2,,0.8927648579,3491.29199,2067.5,7128
17,0.1,weighted_count_1000,315,774,17.42094421,1000,2,inf,0.8888888889,3448.511628,1878,7128
17,0.1,rolling_count_2000,315,774,17.1856966,2000,4,,0.8837209302,3369.361757,1680.5,7128
17,0.1,weighted_count_2000,315,774,17.17752838,2000,4,inf,0.8837209302,3366.53876,1675,7128
17,0.1,time_window_3,315,774,17.20209599,1932,3,,0.8837209302,3375.262274,1694.5,7128
17,0.1,time_window_7,315,774,16.78353977,4178,7,,0.8798449612,3235.30491,1329.5,7128
17,0.1,time_window_14,315,774,16.76901579,7732,14,,0.8798449612,3231.034884,1322.5,7128
17,0.1,time_window_30,315,774,16.09683657,16836,30,,0.8604651163,3004.343669,754,7128
17,0.1,static,316,758,14.4408226,24874,46,,0.8416886544,2675.414248,595,7128
17,0.1,expanding,316,758,15.74832058,24874,46,,0.8680738786,3208.532982,1342,7128
17,0.1,rolling_count_250,316,758,17.57245302,250,1,,0.8984168865,3841.746702,5311,7128
17,0.1,weighted_count_250,316,758,17.54684734,250,1,7,0.8984168865,3833.236148,5280,7128
17,0.1,rolling_count_500,316,758,18.76832676,500,1,,0.9208443272,4199.308707,6520,7128
17,0.1,weighted_count_500,316,758,18.69932866,500,1,7,0.9168865435,4182.465699,6486,7128
17,0.1,rolling_count_1000,316,758,18.77263451,1000,2,,0.9208443272,4200.379947,6522.5,7128
17,0.1,weighted_count_1000,316,758,18.76832676,1000,2,inf,0.9208443272,4199.308707,6520,7128
17,0.1,rolling_count_2000,316,758,17.57245302,2000,3,,0.8984168865,3841.746702,5311,7128
17,0.1,weighted_count_2000,316,758,17.56672668,2000,3,inf,0.8984168865,3839.737467,5304,7128
17,0.1,time_window_3,316,758,17.51942062,2246,3,,0.8970976253,3824.828496,5237.5,7128
17,0.1,time_window_7,316,758,16.91241293,4390,7,,0.8918205805,3616.192612,4265.5,7128
17,0.1,time_window_14,316,758,16.89050674,7890,14,,0.8905013193,3609.159631,4221,7128
17,0.1,time_window_30,316,758,16.24280167,17018,30,,0.8799472296,3387.101583,1800.5,7128
17,0.1,static,317,630,14.4408226,25632,47,,0.8365079365,2205.273016,192,7128
17,0.1,expanding,317,630,15.8025856,25632,47,,0.8682539683,2646.288889,448.5,7128
17,0.1,rolling_count_250,317,630,18.11895561,250,1,,0.9031746032,3361.544444,1588,7128
17,0.1,weighted_count_250,317,630,18.04848957,250,1,7,0.9,3342.679365,1476.5,7128
17,0.1,rolling_count_500,317,630,18.31613851,500,1,,0.9111111111,3421.488889,1731.5,7128
17,0.1,weighted_count_500,317,630,18.31443787,500,1,7,0.9111111111,3421.073016,1729.5,7128
17,0.1,rolling_count_1000,317,630,17.70601463,1000,2,,0.8904761905,3236.333333,1201.5,7128
17,0.1,weighted_count_1000,317,630,17.65010738,1000,2,inf,0.8888888889,3218.793651,1165.5,7128
17,0.1,rolling_count_2000,317,630,17.89936256,2000,3,,0.8952380952,3295.612698,1320.5,7128
17,0.1,weighted_count_2000,317,630,17.76240253,2000,3,inf,0.8920634921,3256.019048,1231.5,7128
17,0.1,time_window_3,317,630,17.56672668,2210,3,,0.8888888889,3190.577778,1105,7128
17,0.1,time_window_7,317,630,17.08600998,4522,7,,0.8841269841,3020.696825,887,7128
17,0.1,time_window_14,317,630,16.89985609,8078,14,,0.8841269841,2967.17619,809.5,7128
17,0.1,time_window_30,317,630,16.31706047,17096,30,,0.8761904762,2799.128571,581.5,7128
17,0.1,static,318,342,14.4408226,26262,48,,0.8362573099,2292.932749,167,7128
17,0.1,expanding,318,342,15.85606194,26262,48,,0.8625730994,2626.98538,266.5,7128
17,0.1,rolling_count_250,318,342,18.21723509,250,1,,0.9093567251,3249.888889,896.5,7128
17,0.1,weighted_count_250,318,342,18.21424651,250,1,7,0.9093567251,3249.333333,895.5,7128
17,0.1,rolling_count_500,318,342,18.579772,500,1,,0.9152046784,3332.315789,1127.5,7128
17,0.1,weighted_count_500,318,342,18.57921505,500,1,7,0.9152046784,3332.178363,1127.5,7128
17,0.1,rolling_count_1000,318,342,18.17348266,1000,2,,0.9093567251,3240.845029,887,7128
17,0.1,weighted_count_1000,318,342,18.14924645,1000,2,inf,0.9093567251,3234.195906,876,7128
17,0.1,rolling_count_2000,318,342,17.94992739,2000,3,,0.9064327485,3187.947368,792.5,7128
17,0.1,weighted_count_2000,318,342,17.92589423,2000,3,inf,0.9064327485,3183.078947,781.5,7128
17,0.1,time_window_3,318,342,17.95338786,2162,3,,0.9064327485,3188.675439,795,7128
17,0.1,time_window_7,318,342,17.47136307,4532,7,,0.8918128655,3077.769006,615,7128
17,0.1,time_window_14,318,342,17.02645874,8166,14,,0.8859649123,2953.763158,484.5,7128
17,0.1,time_window_30,318,342,16.44334759,17024,30,,0.8742690058,2785.692982,353,7128
17,0.1,static,319,324,14.4408226,26604,49,,0.8549382716,2357.790123,244.5,7128
17,0.1,expanding,319,324,15.88166258,26604,49,,0.8919753086,2786.45679,549.5,7128
17,0.1,rolling_count_250,319,324,18.27493095,250,1,,0.9228395062,3528.506173,1690.5,7128
17,0.1,weighted_count_250,319,324,18.08980179,250,1,7,0.9228395062,3483.37037,1541.5,7128
17,0.1,rolling_count_500,319,324,18.14924645,500,2,,0.9228395062,3499.410494,1588,7128
17,0.1,weighted_count_500,319,324,18.08980179,500,2,7,0.9228395062,3483.37037,1541.5,7128
17,0.1,rolling_count_1000,319,324,17.96243191,1000,3,,0.9197530864,3449.015432,1451.5,7128
17,0.1,weighted_count_1000,319,324,17.94992739,1000,3,inf,0.9197530864,3445.058642,1442.5,7128
17,0.1,rolling_count_2000,319,324,17.89936256,2000,4,,0.9197530864,3428.67284,1410,7128
17,0.1,weighted_count_2000,319,324,17.85205078,2000,4,inf,0.9197530864,3414.391975,1376,7128
17,0.1,time_window_3,319,324,17.85205078,1730,3,,0.9197530864,3414.391975,1376,7128
17,0.1,time_window_7,319,324,17.57245302,4436,7,,0.9197530864,3335.41358,1205,7128
17,0.1,time_window_14,319,324,17.0437184,8180,14,,0.9074074074,3170.182099,964,7128
17,0.1,time_window_30,319,324,16.4927578,16746,30,,0.8981481481,2989.916667,773,7128
17,0.1,static,320,736,14.4408226,26928,50,,0.8315217391,2938.366848,431,7128
17,0.1,expanding,320,736,15.88958216,26928,50,,0.8614130435,3357.190217,1096.5,7128
17,0.1,rolling_count_250,320,736,16.52304363,250,1,,0.8682065217,3514.436141,1921,7128
17,0.1,weighted_count_250,320,736,16.46204042,250,1,7,0.8668478261,3499.586957,1830.5,7128
17,0.1,rolling_count_500,320,736,17.49427891,500,2,,0.8885869565,3721.631793,4901,7128
17,0.1,weighted_count_500,320,736,17.4843241,500,2,7,0.8885869565,3719.85462,4882.5,7128
17,0.1,rolling_count_1000,320,736,17.85149765,1000,3,,0.8953804348,3812.605978,5604,7128
17,0.1,weighted_count_1000,320,736,17.83089197,1000,3,inf,0.8940217391,3807.692935,5568.5,7128
17,0.1,rolling_count_2000,320,736,17.59482193,2000,4,,0.8899456522,3748.638587,5096,7128
17,0.1,weighted_count_2000,320,736,17.53135872,2000,4,inf,0.8899456522,3729.274457,4960.5,7128
17,0.1,time_window_3,320,736,17.67723784,1296,3,,0.8913043478,3772.259511,5261,7128
17,0.1,time_window_7,320,736,17.54684734,4300,7,,0.8899456522,3733.536685,4993,7128
17,0.1,time_window_14,320,736,17.14337862,8176,14,,0.8763586957,3649.316576,4295,7128
17,0.1,time_window_30,320,736,16.55972198,16426,30,,0.8682065217,3523.205163,1966,7128
17,0.1,static,321,680,14.4408226,27664,51,,0.8426470588,2624.147059,440.5,7128
17,0.1,expanding,321,680,15.9552508,27664,51,,0.8705882353,3160.529412,1113.5,7128
17,0.1,rolling_count_250,321,680,18.74831295,250,1,,0.9205882353,4099.032353,6523,7128
17,0.1,weighted_count_250,321,680,18.70598698,250,1,7,0.9205882353,4088.982353,6496,7128
17,0.1,rolling_count_500,321,680,18.61702633,500,1,,0.9205882353,4063.767647,6429.5,7128
17,0.1,weighted_count_500,321,680,18.51213336,500,1,7,0.9205882353,4031.558824,6333,7128
17,0.1,rolling_count_1000,321,680,17.69613409,1000,2,,0.9073529412,3803.055882,5201.5,7128
17,0.1,weighted_count_1000,321,680,17.64946771,1000,2,inf,0.9073529412,3784.729412,5130,7128
17,0.1,rolling_count_2000,321,680,17.83089197,2000,4,,0.9073529412,3840.633824,5408,7128
17,0.1,weighted_count_2000,321,680,17.78622055,2000,4,inf,0.9073529412,3829.420588,5335.5,7128
17,0.1,time_window_3,321,680,17.66140556,1402,3,,0.9073529412,3789.542647,5153.5,7128
17,0.1,time_window_7,321,680,17.70601463,4242,7,,0.9073529412,3806.735294,5219,7128
17,0.1,time_window_14,321,680,17.25995445,8330,14,,0.8955882353,3662.857353,4293,7128
17,0.1,time_window_30,321,680,16.66042519,16762,30,,0.8852941176,3427.835294,1772,7128
17,0.1,static,322,668,14.4408226,28344,52,,0.8517964072,2846.952096,551.5,7128
17,0.1,expanding,322,668,16.00327672,28344,52,,0.8817365269,3330.714072,1291,7128
17,0.1,rolling_count_250,322,668,19.11618996,250,1,,0.9266467066,4220.121257,6834,7128
17,0.1,weighted_count_250,322,668,18.36598396,250,1,7,0.9221556886,4037.643713,6379.5,7128
17,0.1,rolling_count_500,322,668,17.63315201,500,1,,0.9101796407,3834.520958,5378.5,7128
17,0.1,weighted_count_500,322,668,17.58432031,500,1,7,0.9101796407,3820.679641,5283,7128
17,0.1,rolling_count_1000,322,668,18.28432655,1000,2,,0.9176646707,4018.098802,6322.5,7128
17,0.1,weighted_count_1000,322,668,18.26226139,1000,2,inf,0.9176646707,4010.200599,6306.5,7128
17,0.1,rolling_count_2000,322,668,17.59482193,2000,4,,0.9101796407,3823.291916,5303,7128
17,0.1,weighted_count_2000,322,668,17.58432031,2000,4,inf,0.9101796407,3820.679641,5283,7128
17,0.1,time_window_3,322,668,17.49966192,1740,3,,0.9071856287,3797.70509,5083,7128
17,0.1,time_window_7,322,668,17.76240253,4244,7,,0.9116766467,3874.178144,5637.5,7128
17,0.1,time_window_14,322,668,17.31626652,8422,14,,0.9056886228,3742.744012,4733.5,7128
17,0.1,time_window_30,322,668,16.75370502,17074,30,,0.8952095808,3555.618263,3327.5,7128
17,0.1,static,323,668,14.4408226,29012,53,,0.8008982036,2578.862275,459.5,7128
17,0.1,expanding,323,668,16.01648045,29012,53,,0.8488023952,3234.429641,1215,7128
17,0.1,rolling_count_250,323,668,18.90852928,250,1,,0.9071856287,4112.634731,6396,7128
17,0.1,weighted_count_250,323,668,18.4483242,250,1,7,0.8967065868,3986.836826,5910,7128
17,0.1,rolling_count_500,323,668,16.97929597,500,1,,0.8622754491,3550.070359,2158.5,7128
17,0.1,weighted_count_500,323,668,16.8912856,500,1,7,0.8622754491,3526.01497,2014,7128
17,0.1,rolling_count_1000,323,668,17.52625656,1000,2,,0.872754491,3717.805389,4423,7128
17,0.1,weighted_count_1000,323,668,17.50100327,1000,2,inf,0.872754491,3710.208084,4379,7128
17,0.1,rolling_count_2000,323,668,17.50100327,2000,3,,0.872754491,3710.208084,4379,7128
17,0.1,weighted_count_2000,323,668,17.49441248,2000,3,inf,0.872754491,3708.429641,4367.5,7128
17,0.1,time_window_3,323,668,17.52625656,2084,3,,0.872754491,3717.805389,4423,7128
17,0.1,time_window_7,323,668,17.59482193,4138,7,,0.874251497,3745.083832,4549.5,7128
17,0.1,time_window_14,323,668,17.27696991,8528,14,,0.869760479,3640.032934,3869.5,7128
17,0.1,time_window_30,323,668,16.7984724,17012,30,,0.8592814371,3500.161677,1885.5,7128
17,0.1,static,324,796,14.4408226,29680,54,,0.8027638191,2472.878141,244,7128
17,0.1,expanding,324,796,16.07740217,29680,54,,0.8492462312,2950.741206,631,7128
17,0.1,rolling_count_250,324,796,18.54246116,250,1,,0.8957286432,3641.459799,4154.5,7128
17,0.1,weighted_count_250,324,796,18.51265746,250,1,7,0.8944723618,3635.438442,4110,7128
17,0.1,rolling_count_500,324,796,17.77869272,500,1,,0.8781407035,3450.84799,1764.5,7128
17,0.1,weighted_count_500,324,796,17.73667127,500,1,7,0.8781407035,3438.095477,1734,7128
17,0.1,rolling_count_1000,324,796,18.51265746,1000,2,,0.8944723618,3635.438442,4110,7128
17,0.1,weighted_count_1000,324,796,18.47153354,1000,2,inf,0.8932160804,3627.020101,4054,7128
17,0.1,rolling_count_2000,324,796,17.80705822,2000,3,,0.8781407035,3460.006281,1783.5,7128
17,0.1,weighted_count_2000,324,796,17.77869272,2000,3,inf,0.8781407035,3450.84799,1764.5,7128
17,0.1,time_window_3,324,796,17.80705822,2016,3,,0.8781407035,3460.006281,1783.5,7128
17,0.1,time_window_7,324,796,17.85028648,4048,7,,0.8781407035,3474.349246,1820,7128
17,0.1,time_window_14,324,796,17.43669176,8570,14,,0.8731155779,3349.403266,1545,7128
17,0.1,time_window_30,324,796,16.95456409,17022,30,,0.8693467337,3200.565327,1178,7128
17,0.1,static,325,398,14.4408226,30476,55,,0.7587939698,2505.811558,202.5,7128
17,0.1,expanding,325,398,16.15157127,30476,55,,0.8115577889,2988.175879,404.5,7128
17,0.1,rolling_count_250,325,398,19.51419258,250,1,,0.9095477387,3671.969849,3714.5,7128
17,0.1,weighted_count_250,325,398,18.9729414,250,1,7,0.8894472362,3584.552764,1725,7128
17,0.1,rolling_count_500,325,398,18.4624505,500,1,,0.8768844221,3507.399497,1216,7128
17,0.1,weighted_count_500,325,398,18.43880844,500,1,7,0.8768844221,3504.165829,1199.5,7128
17,0.1,rolling_count_1000,325,398,18.53627872,1000,2,,0.8768844221,3517.954774,1279.5,7128
17,0.1,weighted_count_1000,325,398,18.50547767,1000,2,inf,0.8768844221,3513.517588,1257.5,7128
17,0.1,rolling_count_2000,325,398,18.3742485,2000,3,,0.8768844221,3494.701005,1141,7128
17,0.1,weighted_count_2000,325,398,18.37073708,2000,3,inf,0.8768844221,3494.150754,1138.5,7128
17,0.1,time_window_3,325,398,18.37073708,2132,3,,0.8768844221,3494.150754,1138.5,7128
17,0.1,time_window_7,325,398,18.00484085,4214,7,,0.8718592965,3426.992462,908.5,7128
17,0.1,time_window_14,325,398,17.7327733,8746,14,,0.8618090452,3372.130653,808.5,7128
17,0.1,time_window_30,325,398,17.0869751,17200,30,,0.851758794,3215.233668,646,7128
17,0.1,static,326,422,14.4408226,30874,56,,0.7748815166,1851.466825,117,7128
17,0.1,expanding,326,422,16.2112627,30874,56,,0.8341232227,2259.656398,175,7128
17,0.1,rolling_count_250,326,422,19.47145772,250,1,,0.9146919431,3067.135071,750.5,7128
17,0.1,weighted_count_250,326,422,19.41851854,250,1,7,0.9099526066,3052.772512,720,7128
17,0.1,rolling_count_500,326,422,19.04320049,500,2,,0.9028436019,2984.907583,605.5,7128
17,0.1,weighted_count_500,326,422,19.04320049,500,2,7,0.9028436019,2984.907583,605.5,7128
17,0.1,rolling_count_1000,326,422,18.54301834,1000,2,,0.8909952607,2878.172986,419,7128
17,0.1,weighted_count_1000,326,422,18.50547767,1000,2,inf,0.8886255924,2870.57346,409,7128
17,0.1,rolling_count_2000,326,422,18.93018866,2000,4,,0.9004739336,2960.888626,577,7128
17,0.1,weighted_count_2000,326,422,18.92351723,2000,4,inf,0.9004739336,2959.635071,573.5,7128
17,0.1,time_window_3,326,422,18.93018866,1862,3,,0.9004739336,2960.888626,577,7128
17,0.1,time_window_7,326,422,18.2111721,4270,7,,0.8791469194,2799.876777,360,7128
17,0.1,time_window_14,326,422,17.89563036,8706,14,,0.8744075829,2723.080569,313.5,7128
17,0.1,time_window_30,326,422,17.2423856,16932,30,,0.86492891,2526.341232,248,7128
