seed,deletion_rate,method,timestamp,threshold,threshold_units,pool_score_count,pool_span_blocks,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,singleton_rate,full_vocabulary_set_rate
43,0.2,margin_static,354,13.85771561,score_margin,45632,84,238,227,0.7142857143,0.7092511013,0.721732746,2156.215859,132,7128,0.05286343612,0.1629955947
43,0.2,margin_rolling,354,22.10802105,score_margin,1000,3,238,227,0.9117647059,0.9074889868,0.9126284875,4212.088106,6466,7128,0.01321585903,0.3832599119
43,0.2,rank_static,354,3618,rank,45632,84,238,227,0.8739495798,0.8678414097,0.8678414097,3618,3618,3618,0,0
43,0.2,rank_expanding,354,3614,rank,45632,84,238,227,0.8739495798,0.8678414097,0.8678414097,3614,3614,3614,0,0
43,0.2,rank_rolling,354,4176,rank,1000,3,238,227,0.8949579832,0.8898678414,0.8898678414,4176,4176,4176,0,0
43,0.2,margin_static,355,13.85771561,score_margin,45870,85,578,506,0.6989619377,0.7173913043,0.739036326,2254.786561,127,7128,0.06719367589,0.1818181818
43,0.2,margin_rolling,355,22.21568298,score_margin,1000,4,578,506,0.8979238754,0.9090909091,0.9237718803,4488.644269,6993,7128,0.00790513834,0.3992094862
43,0.2,rank_static,355,3618,rank,45870,85,578,506,0.8633217993,0.8537549407,0.8666948993,3618,3618,3618,0,0
43,0.2,rank_expanding,355,3617,rank,45870,85,578,506,0.8633217993,0.8537549407,0.8666948993,3617,3617,3617,0,0
43,0.2,rank_rolling,355,4136,rank,1000,4,578,506,0.8806228374,0.8695652174,0.8791172596,4136,4136,4136,0,0
43,0.2,margin_static,356,13.85771561,score_margin,46448,86,548,483,0.7354014599,0.7391304348,0.7567287785,2211.00207,113,7128,0.06004140787,0.1635610766
43,0.2,margin_rolling,356,22.32987309,score_margin,1000,3,548,483,0.9051094891,0.9068322981,0.9140786749,4254.772257,6729,7128,0.004140786749,0.3850931677
43,0.2,rank_static,356,3618,rank,46448,86,548,483,0.8740875912,0.8716356108,0.8788819876,3618,3618,3618,0,0
43,0.2,rank_expanding,356,3633,rank,46448,86,548,483,0.8740875912,0.8716356108,0.8788819876,3633,3633,3633,0,0
43,0.2,rank_rolling,356,4866,rank,1000,3,548,483,0.9051094891,0.8964803313,0.9051069703,4866,4866,4866,0,0
43,0.2,margin_static,357,13.85771561,score_margin,46996,87,406,363,0.7512315271,0.7575757576,0.7724977043,1509.278237,92,7126.8,0.06611570248,0.09366391185
43,0.2,margin_rolling,357,22.09435463,score_margin,1000,2,406,363,0.9261083744,0.9201101928,0.9357208448,3894.14876,5235,7128,0.01377410468,0.258953168
43,0.2,rank_static,357,3618,rank,46996,87,406,363,0.9187192118,0.9173553719,0.9251606979,3618,3618,3618,0,0
43,0.2,rank_expanding,357,3641,rank,46996,87,406,363,0.9187192118,0.9173553719,0.9251606979,3641,3641,3641,0,0
43,0.2,rank_rolling,357,4934,rank,1000,2,406,363,0.9261083744,0.9256198347,0.9297520661,4934,4934,4934,0,0
43,0.2,margin_static,358,13.85771561,score_margin,47402,88,300,276,0.76,0.7608695652,0.7814009662,1541.521739,64.5,7128,0.05434782609,0.1376811594
43,0.2,margin_rolling,358,21.28653908,score_margin,1000,3,300,276,0.9166666667,0.9094202899,0.9245169082,3438.036232,1838,7128,0.01449275362,0.2391304348
43,0.2,rank_static,358,3618,rank,47402,88,300,276,0.92,0.9130434783,0.9148550725,3618,3618,3618,0,0
43,0.2,rank_expanding,358,3636,rank,47402,88,300,276,0.92,0.9130434783,0.9148550725,3636,3636,3636,0,0
43,0.2,rank_rolling,358,4165,rank,1000,3,300,276,0.93,0.9239130435,0.9257246377,4165,4165,4165,0,0
43,0.2,margin_static,359,13.85771561,score_margin,47702,89,330,312,0.8090909091,0.8108974359,0.8194444444,2550.916667,252.5,7128,0.04166666667,0.2051282051
43,0.2,margin_rolling,359,20.96767092,score_margin,1000,3,330,312,0.9454545455,0.9455128205,0.952457265,4483.682692,7083,7128,0.00641025641,0.3846153846
43,0.2,rank_static,359,3618,rank,47702,89,330,312,0.9242424242,0.9198717949,0.9198717949,3618,3618,3618,0,0
43,0.2,rank_expanding,359,3633,rank,47702,89,330,312,0.9242424242,0.9198717949,0.9198717949,3633,3633,3633,0,0
43,0.2,rank_rolling,359,3556,rank,1000,3,330,312,0.9242424242,0.9198717949,0.9198717949,3556,3556,3556,0,0
43,0.2,margin_static,360,13.85771561,score_margin,48032,90,228,214,0.7587719298,0.7570093458,0.7757009346,1768.280374,67,7128,0.07476635514,0.1308411215
43,0.2,margin_rolling,360,20.23367691,score_margin,1000,3,228,214,0.8815789474,0.8831775701,0.8925233645,3237.186916,1290,7128,0.009345794393,0.2757009346
43,0.2,rank_static,360,3618,rank,48032,90,228,214,0.9429824561,0.9392523364,0.9392523364,3618,3618,3618,0,0
43,0.2,rank_expanding,360,3628,rank,48032,90,228,214,0.9429824561,0.9392523364,0.9392523364,3628,3628,3628,0,0
43,0.2,rank_rolling,360,3033,rank,1000,3,228,214,0.9385964912,0.9345794393,0.9345794393,3033,3033,3033,0,0
43,0.2,margin_static,361,13.85771561,score_margin,48260,91,246,226,0.7682926829,0.7566371681,0.7772861357,1667.632743,41,7128,0.07522123894,0.1283185841
43,0.2,margin_rolling,361,20.69908166,score_margin,1000,4,246,226,0.8902439024,0.8849557522,0.8923303835,3160.39823,818,7128,0.03982300885,0.2477876106
43,0.2,rank_static,361,3618,rank,48260,91,246,226,0.9024390244,0.8938053097,0.8982300885,3618,3618,3618,0,0
43,0.2,rank_expanding,361,3620,rank,48260,91,246,226,0.9024390244,0.8938053097,0.8982300885,3620,3620,3620,0,0
43,0.2,rank_rolling,361,2588,rank,1000,4,246,226,0.8780487805,0.8672566372,0.8716814159,2588,2588,2588,0,0
43,0.2,margin_static,362,13.85771561,score_margin,48506,92,620,530,0.7693548387,0.8,0.8259838275,1656.681132,74.5,7128,0.05849056604,0.1339622642
43,0.2,margin_rolling,362,20.35088587,score_margin,1000,4,620,530,0.8774193548,0.8943396226,0.9209663866,3384.030189,1738,7128,0.01509433962,0.2377358491
43,0.2,rank_static,362,3618,rank,48506,92,620,530,0.9258064516,0.9150943396,0.9179245283,3618,3618,3618,0,0
43,0.2,rank_expanding,362,3620,rank,48506,92,620,530,0.9258064516,0.9150943396,0.9179245283,3620,3620,3620,0,0
43,0.2,rank_rolling,362,2691,rank,1000,4,620,530,0.8919354839,0.8754716981,0.8811320755,2691,2691,2691,0,0
43,0.2,margin_static,363,13.85771561,score_margin,49126,93,386,353,0.810880829,0.8101983003,0.8295561851,1743.436261,69,7128,0.09065155807,0.1388101983
43,0.2,margin_rolling,363,21.48827744,score_margin,1000,3,386,353,0.9041450777,0.9093484419,0.9237488196,3514.512748,2271,7128,0.02266288952,0.2776203966
43,0.2,rank_static,363,3618,rank,49126,93,386,353,0.9015544041,0.895184136,0.9008498584,3618,3618,3618,0,0
43,0.2,rank_expanding,363,3612,rank,49126,93,386,353,0.9015544041,0.895184136,0.9008498584,3612,3612,3612,0,0
43,0.2,rank_rolling,363,2824,rank,1000,3,386,353,0.8808290155,0.8725212465,0.8781869688,2824,2824,2824,0,0
43,0.2,margin_static,364,13.85771561,score_margin,49512,94,354,329,0.7344632768,0.7325227964,0.7492401216,1633.486322,59,7128,0.103343465,0.1428571429
43,0.2,margin_rolling,364,21.57303619,score_margin,1000,2,354,329,0.8728813559,0.8753799392,0.8850050659,3534.629179,1975,7128,0.02431610942,0.2522796353
43,0.2,rank_static,364,3618,rank,49512,94,354,329,0.895480226,0.8875379939,0.8890577508,3618,3618,3618,0,0
43,0.2,rank_expanding,364,3612,rank,49512,94,354,329,0.895480226,0.8875379939,0.8890577508,3612,3612,3612,0,0
43,0.2,rank_rolling,364,3190,rank,1000,2,354,329,0.8898305085,0.8814589666,0.8844984802,3190,3190,3190,0,0
43,0.3,margin_static,292,13.70929861,score_margin,11270,22,730,658,0.8753424658,0.8844984802,0.8973150963,3660.831307,4722.5,7128,0.007598784195,0.3161094225
43,0.3,margin_rolling,292,14.21214437,score_margin,1000,3,730,658,0.8835616438,0.8920972644,0.9044072948,3808.958967,5490.5,7128,0.004559270517,0.3480243161
43,0.3,rank_static,292,3755,rank,11270,22,730,658,0.8794520548,0.8784194529,0.884751773,3755,3755,3755,0,0
43,0.3,rank_expanding,292,3755,rank,11270,22,730,658,0.8794520548,0.8784194529,0.884751773,3755,3755,3755,0,0
43,0.3,rank_rolling,292,3231,rank,1000,3,730,658,0.8616438356,0.8632218845,0.8687943262,3231,3231,3231,0,0
43,0.3,margin_static,293,13.70929861,score_margin,12000,23,658,581,0.8905775076,0.8950086059,0.9127940333,3906.561102,5631,7128,0.008605851979,0.3407917384
43,0.3,margin_rolling,293,14.5901382,score_margin,1000,2,658,581,0.9164133739,0.9191049914,0.9323006311,4221.812392,6566,7128,0.006884681583,0.3820998279
43,0.3,rank_static,293,3755,rank,12000,23,658,581,0.8905775076,0.8829604131,0.8904188181,3755,3755,3755,0,0
43,0.3,rank_expanding,293,3790,rank,12000,23,658,581,0.8936170213,0.8864027539,0.8938611589,3790,3790,3790,0,0
43,0.3,rank_rolling,293,3863,rank,1000,2,658,581,0.8951367781,0.8881239243,0.8955823293,3863,3863,3863,0,0
43,0.3,margin_static,294,13.70929861,score_margin,12658,24,618,538,0.857605178,0.8513011152,0.8786864932,3711.637546,4784,7128,0.01672862454,0.3457249071
43,0.3,margin_rolling,294,14.65557194,score_margin,1000,2,618,538,0.8932038835,0.8847583643,0.907094176,4001.890335,6508.5,7128,0.01301115242,0.3717472119
43,0.3,rank_static,294,3755,rank,12658,24,618,538,0.8624595469,0.843866171,0.8519206939,3755,3755,3755,0,0
43,0.3,rank_expanding,294,3808,rank,12658,24,618,538,0.8656957929,0.8475836431,0.855638166,3808,3808,3808,0,0
43,0.3,rank_rolling,294,4063,rank,1000,2,618,538,0.8770226537,0.8605947955,0.8661710037,4063,4063,4063,0,0
43,0.3,margin_static,295,13.70929861,score_margin,13276,25,666,578,0.8783783784,0.8806228374,0.9003171857,3658.115917,4289,7128,0.006920415225,0.3148788927
43,0.3,margin_rolling,295,14.71495485,score_margin,1000,2,666,578,0.9024024024,0.9048442907,0.9231545559,4011.859862,6102.5,7128,0.005190311419,0.3477508651
43,0.3,rank_static,295,3755,rank,13276,25,666,578,0.9114114114,0.8979238754,0.9016724337,3755,3755,3755,0,0
43,0.3,rank_expanding,295,3863,rank,13276,25,666,578,0.9129129129,0.8996539792,0.9022491349,3863,3863,3863,0,0
43,0.3,rank_rolling,295,4824,rank,1000,2,666,578,0.9294294294,0.9186851211,0.9204152249,4824,4824,4824,0,0
43,0.3,margin_static,296,13.70929861,score_margin,13942,26,516,466,0.8468992248,0.8497854077,0.862732475,3580.946352,2614,7128,0.00643776824,0.339055794
43,0.3,margin_rolling,296,14.75432301,score_margin,1000,2,516,466,0.8643410853,0.8690987124,0.8809728183,3956.38412,5940.5,7128,0.002145922747,0.3605150215
43,0.3,rank_static,296,3755,rank,13942,26,516,466,0.9089147287,0.8991416309,0.9016452074,3755,3755,3755,0,0
43,0.3,rank_expanding,296,3825,rank,13942,26,516,466,0.9108527132,0.9012875536,0.902360515,3825,3825,3825,0,0
43,0.3,rank_rolling,296,3712,rank,1000,2,516,466,0.9089147287,0.8991416309,0.9016452074,3712,3712,3712,0,0
43,0.3,margin_static,297,13.70929861,score_margin,14458,27,292,254,0.8150684932,0.8346456693,0.8562335958,3167.870079,932.5,7128,0.01181102362,0.2874015748
43,0.3,margin_rolling,297,15.17496669,score_margin,1000,2,292,254,0.8424657534,0.8582677165,0.879855643,3563.826772,2061,7128,0.003937007874,0.3031496063
43,0.3,rank_static,297,3755,rank,14458,27,292,254,0.8732876712,0.8582677165,0.8720472441,3755,3755,3755,0,0
43,0.3,rank_expanding,297,3820,rank,14458,27,292,254,0.8732876712,0.8582677165,0.8720472441,3820,3820,3820,0,0
43,0.3,rank_rolling,297,3541,rank,1000,2,292,254,0.8630136986,0.8464566929,0.8622047244,3541,3541,3541,0,0
43,0.3,margin_static,298,13.70929861,score_margin,14750,28,252,224,0.8452380952,0.8526785714,0.865327381,3163.379464,822.5,7128,0.008928571429,0.3080357143
43,0.3,margin_rolling,298,16.42684251,score_margin,1000,3,252,224,0.9007936508,0.9017857143,0.920014881,4053.870536,6375,7128,0,0.3839285714
43,0.3,rank_static,298,3755,rank,14750,28,252,224,0.8650793651,0.8482142857,0.861235119,3755,3755,3755,0,0
43,0.3,rank_expanding,298,3835,rank,14750,28,252,224,0.869047619,0.8526785714,0.8656994048,3835,3835,3835,0,0
43,0.3,rank_rolling,298,3927,rank,1000,3,252,224,0.876984127,0.8616071429,0.8746279762,3927,3927,3927,0,0
43,0.3,margin_static,299,13.70929861,score_margin,15002,29,702,615,0.858974359,0.8682926829,0.8882384824,3364.95122,1519,7128,0.0162601626,0.2601626016
43,0.3,margin_rolling,299,16.42168427,score_margin,1000,3,702,615,0.905982906,0.912195122,0.9266666667,4284.471545,6893,7128,0.00325203252,0.3788617886
43,0.3,rank_static,299,3755,rank,15002,29,702,615,0.9173789174,0.9056910569,0.906504065,3755,3755,3755,0,0
43,0.3,rank_expanding,299,3863,rank,15002,29,702,615,0.9173789174,0.9056910569,0.906504065,3863,3863,3863,0,0
43,0.3,rank_rolling,299,4212,rank,1000,3,702,615,0.9216524217,0.9105691057,0.9113821138,4212,4212,4212,0,0
43,0.3,margin_static,300,13.70929861,score_margin,15704,30,664,573,0.8478915663,0.8446771379,0.874054683,3711.102967,4779,7128,0.01396160558,0.3246073298
43,0.3,margin_rolling,300,16.40343499,score_margin,1000,3,664,573,0.9156626506,0.907504363,0.9335854179,4517.944154,7116,7128,0,0.4397905759
43,0.3,rank_static,300,3755,rank,15704,30,664,573,0.8825301205,0.8673647469,0.8757998837,3755,3755,3755,0,0
43,0.3,rank_expanding,300,3824,rank,15704,30,664,573,0.8840361446,0.8691099476,0.876672484,3824,3824,3824,0,0
43,0.3,rank_rolling,300,3856,rank,1000,3,664,573,0.8855421687,0.8708551483,0.8784176847,3856,3856,3856,0,0
43,0.3,margin_static,301,13.70929861,score_margin,16368,31,616,552,0.8847402597,0.8913043478,0.9079710145,3936.818841,5822,7128,0.007246376812,0.347826087
43,0.3,margin_rolling,301,15.97094345,score_margin,1000,2,616,552,0.9269480519,0.9275362319,0.9382246377,4596.016304,7115.5,7128,0,0.4456521739
43,0.3,rank_static,301,3755,rank,16368,31,616,552,0.8636363636,0.8496376812,0.8604468599,3755,3755,3755,0,0
43,0.3,rank_expanding,301,3856,rank,16368,31,616,552,0.8717532468,0.8586956522,0.8680555556,3856,3856,3856,0,0
43,0.3,rank_rolling,301,4028,rank,1000,2,616,552,0.8798701299,0.8677536232,0.8740942029,4028,4028,4028,0,0
43,0.3,margin_static,302,13.70929861,score_margin,16984,32,570,490,0.8368421053,0.8346938776,0.8518950437,3374.869388,1482,7128,0.02448979592,0.2897959184
43,0.3,margin_rolling,302,15.1570015,score_margin,1000,2,570,490,0.8701754386,0.8653061224,0.8823372206,3821.75102,5345,7128,0.008163265306,0.3448979592
43,0.3,rank_static,302,3755,rank,16984,32,570,490,0.8912280702,0.8775510204,0.8816326531,3755,3755,3755,0,0
43,0.3,rank_expanding,302,3885,rank,16984,32,570,490,0.8947368421,0.8816326531,0.8857142857,3885,3885,3885,0,0
43,0.3,rank_rolling,302,4646,rank,1000,2,570,490,0.9175438596,0.9081632653,0.9112244898,4646,4646,4646,0,0
43,0.3,margin_static,303,13.70929861,score_margin,17554,33,542,485,0.8597785978,0.8556701031,0.8698969072,3545.564948,2282,7128,0.01030927835,0.3154639175
43,0.3,margin_rolling,303,15.72744656,score_margin,1000,2,542,485,0.9040590406,0.8969072165,0.9087972509,4190.579381,6586,7128,0.00206185567,0.3835051546
43,0.3,rank_static,303,3755,rank,17554,33,542,485,0.8782287823,0.8639175258,0.8670103093,3755,3755,3755,0,0
43,0.3,rank_expanding,303,3891,rank,17554,33,542,485,0.8800738007,0.8659793814,0.8690721649,3891,3891,3891,0,0
43,0.3,rank_rolling,303,4385,rank,1000,2,542,485,0.905904059,0.8948453608,0.8969072165,4385,4385,4385,0,0
43,0.3,margin_static,304,13.70929861,score_margin,18096,34,328,281,0.8292682927,0.8327402135,0.8695136418,3259.327402,995,7128,0.01423487544,0.28113879
43,0.3,margin_rolling,304,15.66194421,score_margin,1000,2,328,281,0.875,0.8647686833,0.9021352313,3800.302491,5669,7128,0.003558718861,0.3487544484
43,0.3,rank_static,304,3755,rank,18096,34,328,281,0.9329268293,0.9359430605,0.9359430605,3755,3755,3755,0,0
43,0.3,rank_expanding,304,3911,rank,18096,34,328,281,0.9329268293,0.9359430605,0.9359430605,3911,3911,3911,0,0
43,0.3,rank_rolling,304,4259,rank,1000,2,328,281,0.9329268293,0.9359430605,0.9359430605,4259,4259,4259,0,0
43,0.3,margin_static,305,13.70929861,score_margin,18424,35,328,295,0.8536585366,0.8542372881,0.8739548023,3035.067797,857,7128,0.01355932203,0.2406779661
43,0.3,margin_rolling,305,16.60009098,score_margin,1000,3,328,295,0.9207317073,0.9220338983,0.9352542373,4036.674576,6214,7128,0.003389830508,0.3355932203
43,0.3,rank_static,305,3755,rank,18424,35,328,295,0.9329268293,0.9254237288,0.9254237288,3755,3755,3755,0,0
43,0.3,rank_expanding,305,3891,rank,18424,35,328,295,0.9329268293,0.9254237288,0.9254237288,3891,3891,3891,0,0
43,0.3,rank_rolling,305,3697,rank,1000,3,328,295,0.9329268293,0.9254237288,0.9254237288,3697,3697,3697,0,0
43,0.3,margin_static,306,13.70929861,score_margin,18752,36,582,513,0.8487972509,0.8635477583,0.8842105263,3406.561404,2100,7128,0.01949317739,0.2962962963
43,0.3,margin_rolling,306,16.56313515,score_margin,1000,3,582,513,0.910652921,0.918128655,0.9343079922,4267.231969,7046,7128,0.001949317739,0.4132553606
43,0.3,rank_static,306,3755,rank,18752,36,582,513,0.9072164948,0.8966861598,0.8976608187,3755,3755,3755,0,0
43,0.3,rank_expanding,306,3878,rank,18752,36,582,513,0.9089347079,0.8986354776,0.8996101365,3878,3878,3878,0,0
43,0.3,rank_rolling,306,3209,rank,1000,3,582,513,0.8969072165,0.8849902534,0.8869395712,3209,3209,3209,0,0
43,0.3,margin_static,307,13.70929861,score_margin,19334,37,588,510,0.8265306122,0.8431372549,0.8650653595,3574.462745,2835.5,7128,0.02352941176,0.2901960784
43,0.3,margin_rolling,307,15.86862183,score_margin,1000,3,588,510,0.887755102,0.9019607843,0.9172875817,4345.22549,6889,7128,0.003921568627,0.3803921569
43,0.3,rank_static,307,3755,rank,19334,37,588,510,0.8792517007,0.862745098,0.868496732,3755,3755,3755,0,0
43,0.3,rank_expanding,307,3866,rank,19334,37,588,510,0.8843537415,0.8666666667,0.8728104575,3866,3866,3866,0,0
43,0.3,rank_rolling,307,2982,rank,1000,3,588,510,0.862244898,0.8431372549,0.849869281,2982,2982,2982,0,0
43,0.3,margin_static,308,13.70929861,score_margin,19922,38,562,497,0.8380782918,0.8410462777,0.8621251317,3528.291751,2309,7128,0.02012072435,0.3299798793
43,0.3,margin_rolling,308,16.33783007,score_margin,1000,2,562,497,0.884341637,0.8832997988,0.9013318003,4293.784708,7006,7128,0.008048289738,0.4285714286
43,0.3,rank_static,308,3755,rank,19922,38,562,497,0.871886121,0.8591549296,0.866130114,3755,3755,3755,0,0
43,0.3,rank_expanding,308,3882,rank,19922,38,562,497,0.8790035587,0.8672032193,0.8715627096,3882,3882,3882,0,0
43,0.3,rank_rolling,308,4074,rank,1000,2,562,497,0.8879003559,0.8772635815,0.8802816901,4074,4074,4074,0,0
43,0.3,margin_static,309,13.70929861,score_margin,20484,39,626,535,0.838658147,0.846728972,0.8714330218,3693.618692,4705,7128,0.01682242991,0.3214953271
43,0.3,margin_rolling,309,17.15601349,score_margin,1000,2,626,535,0.9121405751,0.9158878505,0.9314953271,4614.250467,7123,7128,0.001869158879,0.4579439252
43,0.3,rank_static,309,3755,rank,20484,39,626,535,0.8626198083,0.8448598131,0.8548286604,3755,3755,3755,0,0
43,0.3,rank_expanding,309,3898,rank,20484,39,626,535,0.8642172524,0.846728972,0.8566978193,3898,3898,3898,0,0
43,0.3,rank_rolling,309,4470,rank,1000,2,626,535,0.8801916933,0.8654205607,0.8710280374,4470,4470,4470,0,0
43,0.3,margin_static,310,13.70929861,score_margin,21110,40,620,527,0.8887096774,0.8747628083,0.9111638204,3051.540797,953,7128,0.01328273245,0.2409867173
43,0.3,margin_rolling,310,16.7119365,score_margin,1000,2,620,527,0.9467741935,0.9411764706,0.9592979127,4090.56926,6443,7128,0,0.3453510436
43,0.3,rank_static,310,3755,rank,21110,40,620,527,0.9193548387,0.9070208729,0.9079696395,3755,3755,3755,0,0
43,0.3,rank_expanding,310,3938,rank,21110,40,620,527,0.9193548387,0.9070208729,0.9079696395,3938,3938,3938,0,0
43,0.3,rank_rolling,310,4850,rank,1000,2,620,527,0.9387096774,0.9297912713,0.930740038,4850,4850,4850,0,0
43,0.3,margin_static,311,13.70929861,score_margin,21730,41,438,366,0.8584474886,0.8360655738,0.877276867,2836.784153,484.5,7128,0.008196721311,0.218579235
43,0.3,margin_rolling,311,14.90232658,score_margin,1000,2,438,366,0.8904109589,0.8743169399,0.9093806922,3186.150273,1012.5,7128,0.008196721311,0.2486338798
43,0.3,rank_static,311,3755,rank,21730,41,438,366,0.9132420091,0.8961748634,0.9016393443,3755,3755,3755,0,0
43,0.3,rank_expanding,311,3917,rank,21730,41,438,366,0.9223744292,0.9071038251,0.912568306,3917,3917,3917,0,0
43,0.3,rank_rolling,311,3843,rank,1000,2,438,366,0.9200913242,0.9043715847,0.9098360656,3843,3843,3843,0,0
43,0.3,margin_static,312,13.70929861,score_margin,22168,42,460,368,0.8326086957,0.847826087,0.8787008282,2591.730978,455.5,7128,0.02717391304,0.2065217391
43,0.3,margin_rolling,312,14.43383503,score_margin,1000,2,460,368,0.8434782609,0.8586956522,0.8877587992,2871.831522,696,7128,0.01902173913,0.2282608696
43,0.3,rank_static,312,3755,rank,22168,42,460,368,0.9304347826,0.9130434783,0.922826087,3755,3755,3755,0,0
43,0.3,rank_expanding,312,3900,rank,22168,42,460,368,0.9304347826,0.9130434783,0.922826087,3900,3900,3900,0,0
43,0.3,rank_rolling,312,3105,rank,1000,2,460,368,0.9173913043,0.8967391304,0.9083333333,3105,3105,3105,0,0
43,0.3,margin_static,313,13.70929861,score_margin,22628,43,794,641,0.8438287154,0.8424336973,0.8756370255,2902.290172,475,7128,0.03276131045,0.248049922
43,0.3,margin_rolling,313,16.26181352,score_margin,1000,3,794,641,0.8942065491,0.8892355694,0.9172386895,3640.396256,2633,7128,0.004680187207,0.3213728549
43,0.3,rank_static,313,3755,rank,22628,43,794,641,0.9068010076,0.8861154446,0.8904836193,3755,3755,3755,0,0
43,0.3,rank_expanding,313,3882,rank,22628,43,794,641,0.9130982368,0.8939157566,0.8982839314,3882,3882,3882,0,0
43,0.3,rank_rolling,313,2937,rank,1000,3,794,641,0.8866498741,0.8611544462,0.8670826833,2937,2937,2937,0,0
43,0.3,margin_static,314,13.70929861,score_margin,23422,44,678,585,0.8495575221,0.8427350427,0.8656450956,2981.798291,663,7128,0.03076923077,0.2444444444
43,0.3,margin_rolling,314,17.47610986,score_margin,1000,2,678,585,0.9247787611,0.9230769231,0.9404029304,4084.724786,6777,7128,0.001709401709,0.3811965812
43,0.3,rank_static,314,3755,rank,23422,44,678,585,0.9218289086,0.9128205128,0.9150997151,3755,3755,3755,0,0
43,0.3,rank_expanding,314,3866,rank,23422,44,678,585,0.9247787611,0.9162393162,0.9185185185,3866,3866,3866,0,0
43,0.3,rank_rolling,314,3304,rank,1000,2,678,585,0.9115044248,0.9008547009,0.9031339031,3304,3304,3304,0,0
43,0.3,margin_static,315,13.70929861,score_margin,24100,45,774,660,0.8449612403,0.8378787879,0.8592424242,2941.309091,713,7128,0.0196969697,0.2015151515
43,0.3,margin_rolling,315,16.44863963,score_margin,1000,2,774,660,0.8953488372,0.8893939394,0.908989899,3879.884848,5599,7128,0.00303030303,0.3227272727
43,0.3,rank_static,315,3755,rank,24100,45,774,660,0.9198966408,0.9106060606,0.9143939394,3755,3755,3755,0,0
43,0.3,rank_expanding,315,3831,rank,24100,45,774,660,0.9211886305,0.9121212121,0.9151515152,3831,3831,3831,0,0
43,0.3,rank_rolling,315,3060,rank,1000,2,774,660,0.9031007752,0.8909090909,0.8977272727,3060,3060,3060,0,0
43,0.3,margin_static,316,13.70929861,score_margin,24874,46,758,622,0.8680738786,0.8536977492,0.8823687031,3234.808682,1597.5,7128,0.02250803859,0.2524115756
43,0.3,margin_rolling,316,16.78804111,score_margin,1000,2,758,622,0.9182058047,0.9083601286,0.927170418,4302.524116,6708.5,7128,0.001607717042,0.3633440514
43,0.3,rank_static,316,3755,rank,24874,46,758,622,0.9142480211,0.8954983923,0.8987138264,3755,3755,3755,0,0
43,0.3,rank_expanding,316,3813,rank,24874,46,758,622,0.919525066,0.9019292605,0.9051446945,3813,3813,3813,0,0
43,0.3,rank_rolling,316,2909,rank,1000,2,758,622,0.8852242744,0.8601286174,0.86414791,2909,2909,2909,0,0
43,0.3,margin_static,317,13.70929861,score_margin,25632,47,630,559,0.8412698413,0.8443649374,0.8608527132,2652.37746,427,7128,0.02146690519,0.1914132379
43,0.3,margin_rolling,317,16.18977547,score_margin,1000,2,630,559,0.8920634921,0.8926654741,0.9119558736,3491.781753,2189,7128,0.007155635063,0.2754919499
43,0.3,rank_static,317,3755,rank,25632,47,630,559,0.9174603175,0.9069767442,0.9120751342,3755,3755,3755,0,0
43,0.3,rank_expanding,317,3793,rank,25632,47,630,559,0.9174603175,0.9069767442,0.9120751342,3793,3793,3793,0,0
43,0.3,rank_rolling,317,3326,rank,1000,2,630,559,0.9047619048,0.8926654741,0.8998509243,3326,3326,3326,0,0
43,0.3,margin_static,318,13.70929861,score_margin,26262,48,342,308,0.8391812865,0.8376623377,0.8544372294,2599.142857,249.5,7128,0.02272727273,0.211038961
43,0.3,margin_rolling,318,16.49068713,score_margin,1000,2,342,308,0.8947368421,0.8928571429,0.9101731602,3384.850649,1378.5,7128,0.006493506494,0.2987012987
43,0.3,rank_static,318,3755,rank,26262,48,342,308,0.9035087719,0.8961038961,0.9004329004,3755,3755,3755,0,0
43,0.3,rank_expanding,318,3780,rank,26262,48,342,308,0.9064327485,0.8993506494,0.9036796537,3780,3780,3780,0,0
43,0.3,rank_rolling,318,3363,rank,1000,2,342,308,0.8918128655,0.8831168831,0.8874458874,3363,3363,3363,0,0
43,0.3,margin_static,319,13.70929861,score_margin,26604,49,324,290,0.8641975309,0.8482758621,0.8586206897,2618.582759,343,7128,0.02413793103,0.224137931
43,0.3,margin_rolling,319,16.79433489,score_margin,1000,3,324,290,0.9320987654,0.924137931,0.9327586207,3576.217241,1946.5,7128,0.003448275862,0.2896551724
43,0.3,rank_static,319,3755,rank,26604,49,324,290,0.9228395062,0.9137931034,0.9137931034,3755,3755,3755,0,0
43,0.3,rank_expanding,319,3779,rank,26604,49,324,290,0.9228395062,0.9137931034,0.9137931034,3779,3779,3779,0,0
43,0.3,rank_rolling,319,3363,rank,1000,3,324,290,0.9135802469,0.9034482759,0.9034482759,3363,3363,3363,0,0
43,0.3,margin_static,320,13.70929861,score_margin,26928,50,736,646,0.8328804348,0.8436532508,0.8574475404,3210.349845,847,7128,0.02476780186,0.2755417957
43,0.3,margin_rolling,320,16.50273371,score_margin,1000,3,736,646,0.8831521739,0.886996904,0.899380805,3970.334365,6257,7128,0.00773993808,0.3808049536
43,0.3,rank_static,320,3755,rank,26928,50,736,646,0.9089673913,0.899380805,0.9022187822,3755,3755,3755,0,0
