seed,deletion_rate,method,timestamp,query_count,threshold,pool_score_count,pool_span_blocks,selected_half_life,coverage,mean_size,median_size,p90_size,extra_delay_blocks
43,0.3,static,315,774,13.70929861,19922,45,,0.8449612403,2675.873385,451,7128,7
43,0.3,rolling,315,774,16.33783007,1000,9,,0.8901808786,3508.218346,2061,7128,7
43,0.3,static,316,758,13.70929861,24874,46,,0.8680738786,2811.932718,637.5,7128,0
43,0.3,rolling,316,758,16.78804111,1000,2,,0.9182058047,3876.649077,5317,7128,0
43,0.3,static,316,758,13.70929861,24100,46,,0.8680738786,2811.932718,637.5,7128,1
43,0.3,rolling,316,758,16.44863963,1000,3,,0.9102902375,3757.890501,4874,7128,1
43,0.3,static,316,758,13.70929861,22628,46,,0.8680738786,2811.932718,637.5,7128,3
43,0.3,rolling,316,758,16.26181352,1000,6,,0.9089709763,3705.48285,4668,7128,3
43,0.3,static,316,758,13.70929861,20484,46,,0.8680738786,2811.932718,637.5,7128,7
43,0.3,rolling,316,758,17.15601349,1000,9,,0.9208443272,3985.868074,5716,7128,7
43,0.3,static,317,630,13.70929861,25632,47,,0.8412698413,2411.825397,289,7128,0
43,0.3,rolling,317,630,16.18977547,1000,2,,0.8920634921,3234.519048,1111.5,7128,0
43,0.3,static,317,630,13.70929861,24874,47,,0.8412698413,2411.825397,289,7128,1
43,0.3,rolling,317,630,16.78804111,1000,3,,0.9047619048,3390.02381,1589.5,7128,1
43,0.3,static,317,630,13.70929861,23422,47,,0.8412698413,2411.825397,289,7128,3
43,0.3,rolling,317,630,17.47610986,1000,5,,0.9095238095,3557.074603,2263,7128,3
43,0.3,static,317,630,13.70929861,21110,47,,0.8412698413,2411.825397,289,7128,7
43,0.3,rolling,317,630,16.7119365,1000,9,,0.9031746032,3372.004762,1529,7128,7
43,0.3,static,318,342,13.70929861,26262,48,,0.8391812865,2392.733918,183.5,7128,0
43,0.3,rolling,318,342,16.49068713,1000,2,,0.8947368421,3142.640351,666,7128,0
43,0.3,static,318,342,13.70929861,25632,48,,0.8391812865,2392.733918,183.5,7128,1
43,0.3,rolling,318,342,16.18977547,1000,3,,0.8947368421,3063.675439,596,7128,1
43,0.3,static,318,342,13.70929861,24100,48,,0.8391812865,2392.733918,183.5,7128,3
43,0.3,rolling,318,342,16.44863963,1000,5,,0.8947368421,3132.210526,652.5,7128,3
43,0.3,static,318,342,13.70929861,21730,48,,0.8391812865,2392.733918,183.5,7128,7
43,0.3,rolling,318,342,14.90232658,1000,9,,0.8742690058,2720.017544,329,7128,7
43,0.3,static,319,324,13.70929861,26604,49,,0.8641975309,2498.79321,299.5,7128,0
43,0.3,rolling,319,324,16.79433489,1000,3,,0.9320987654,3409.049383,1361,7128,0
43,0.3,static,319,324,13.70929861,26262,49,,0.8641975309,2498.79321,299.5,7128,1
43,0.3,rolling,319,324,16.49068713,1000,3,,0.9197530864,3340.182099,1222,7128,1
43,0.3,static,319,324,13.70929861,24874,49,,0.8641975309,2498.79321,299.5,7128,3
43,0.3,rolling,319,324,16.78804111,1000,5,,0.9320987654,3407.746914,1357.5,7128,3
43,0.3,static,319,324,13.70929861,22168,49,,0.8641975309,2498.79321,299.5,7128,7
43,0.3,rolling,319,324,14.43383503,1000,9,,0.8765432099,2712.438272,439,7128,7
43,0.3,static,320,736,13.70929861,26928,50,,0.8328804348,2993.684783,464.5,7128,0
43,0.3,rolling,320,736,16.50273371,1000,3,,0.8831521739,3724.766304,4631,7128,0
43,0.3,static,320,736,13.70929861,26604,50,,0.8328804348,2993.684783,464.5,7128,1
43,0.3,rolling,320,736,16.79433489,1000,4,,0.8899456522,3798.756793,5143.5,7128,1
43,0.3,static,320,736,13.70929861,25632,50,,0.8328804348,2993.684783,464.5,7128,3
43,0.3,rolling,320,736,16.18977547,1000,5,,0.8763586957,3632.543478,2661,7128,3
43,0.3,static,320,736,13.70929861,22628,50,,0.8328804348,2993.684783,464.5,7128,7
43,0.3,rolling,320,736,16.26181352,1000,10,,0.879076087,3652.966033,2876,7128,7
43,0.3,static,321,680,13.70929861,27664,51,,0.8617647059,2825.447059,616.5,7128,0
43,0.3,rolling,321,680,16.62096858,1000,2,,0.9029411765,3843.030882,5357,7128,0
43,0.3,static,321,680,13.70929861,26928,51,,0.8617647059,2825.447059,616.5,7128,1
43,0.3,rolling,321,680,16.50273371,1000,4,,0.9,3801.098529,5196.5,7128,1
43,0.3,static,321,680,13.70929861,26262,51,,0.8617647059,2825.447059,616.5,7128,3
43,0.3,rolling,321,680,16.49068713,1000,5,,0.9,3796.697059,5171.5,7128,3
43,0.3,static,321,680,13.70929861,23422,51,,0.8617647059,2825.447059,616.5,7128,7
43,0.3,rolling,321,680,17.47610986,1000,9,,0.9132352941,4059.297059,6467.5,7128,7
43,0.3,static,322,668,13.70929861,28344,52,,0.8682634731,2982.654192,576,7128,0
43,0.3,rolling,322,668,18.05628633,1000,2,,0.9371257485,4222.16018,6658.5,7128,0
43,0.3,static,322,668,13.70929861,27664,52,,0.8682634731,2982.654192,576,7128,1
43,0.3,rolling,322,668,16.62096858,1000,3,,0.9221556886,3826.863772,5284.5,7128,1
43,0.3,static,322,668,13.70929861,26604,52,,0.8682634731,2982.654192,576,7128,3
43,0.3,rolling,322,668,16.79433489,1000,6,,0.9266467066,3866.181138,5610,7128,3
43,0.3,static,322,668,13.70929861,24100,52,,0.8682634731,2982.654192,576,7128,7
43,0.3,rolling,322,668,16.44863963,1000,9,,0.9191616766,3779.242515,4976.5,7128,7
43,0.3,static,323,668,13.70929861,29012,53,,0.8323353293,2829.522455,672,7128,0
43,0.3,rolling,323,668,16.02282763,1000,2,,0.875748503,3614.23503,2644.5,7128,0
43,0.3,static,323,668,13.70929861,28344,53,,0.8323353293,2829.522455,672,7128,1
43,0.3,rolling,323,668,18.05628633,1000,3,,0.9161676647,4230.526946,6598,7128,1
43,0.3,static,323,668,13.70929861,26928,53,,0.8323353293,2829.522455,672,7128,3
43,0.3,rolling,323,668,16.50273371,1000,6,,0.8832335329,3765.109281,4661.5,7128,3
43,0.3,static,323,668,13.70929861,24874,53,,0.8323353293,2829.522455,672,7128,7
43,0.3,rolling,323,668,16.78804111,1000,9,,0.8877245509,3861.75,5112.5,7128,7
43,0.3,static,324,796,13.70929861,29680,54,,0.8203517588,2754.825377,316.5,7128,0
43,0.3,rolling,324,796,17.03794193,1000,2,,0.8881909548,3552.54397,2196,7128,0
43,0.3,static,324,796,13.70929861,29012,54,,0.8203517588,2754.825377,316.5,7128,1
43,0.3,rolling,324,796,16.02282763,1000,3,,0.8680904523,3321.236181,1030,7128,1
43,0.3,static,324,796,13.70929861,27664,54,,0.8203517588,2754.825377,316.5,7128,3
43,0.3,rolling,324,796,16.62096858,1000,5,,0.8756281407,3464.665829,1639.5,7128,3
43,0.3,static,324,796,13.70929861,25632,54,,0.8203517588,2754.825377,316.5,7128,7
43,0.3,rolling,324,796,16.18977547,1000,9,,0.8693467337,3365.163317,1166,7128,7
43,0.3,static,325,398,13.70929861,30476,55,,0.7889447236,2761.158291,233,7128,0
43,0.3,rolling,325,398,17.43944502,1000,2,,0.8894472362,3581.869347,2542,7128,0
43,0.3,static,325,398,13.70929861,29680,55,,0.7889447236,2761.158291,233,7128,1
43,0.3,rolling,325,398,17.03794193,1000,3,,0.8844221106,3507.555276,2105,7128,1
43,0.3,static,325,398,13.70929861,28344,55,,0.7889447236,2761.158291,233,7128,3
43,0.3,rolling,325,398,18.05628633,1000,5,,0.8944723618,3709.326633,4725.5,7128,3
43,0.3,static,325,398,13.70929861,26262,55,,0.7889447236,2761.158291,233,7128,7
43,0.3,rolling,325,398,16.49068713,1000,9,,0.864321608,3424.954774,1412.5,7128,7
43,0.3,static,326,422,13.70929861,30874,56,,0.7606635071,2090.838863,114.5,7128,0
43,0.3,rolling,326,422,17.23325729,1000,2,,0.855450237,2874.93128,520,7128,0
43,0.3,static,326,422,13.70929861,30476,56,,0.7606635071,2090.838863,114.5,7128,1
43,0.3,rolling,326,422,17.43944502,1000,3,,0.8601895735,2911.616114,575,7128,1
43,0.3,static,326,422,13.70929861,29012,56,,0.7606635071,2090.838863,114.5,7128,3
43,0.3,rolling,326,422,16.02282763,1000,5,,0.817535545,2670.587678,300.5,7128,3
43,0.3,static,326,422,13.70929861,26604,56,,0.7606635071,2090.838863,114.5,7128,7
43,0.3,rolling,326,422,16.79433489,1000,10,,0.8388625592,2802.447867,422.5,7128,7
43,0.3,static,327,738,13.70929861,31296,57,,0.8008130081,2716.334688,358.5,7128,0
43,0.3,rolling,327,738,18.98566532,1000,3,,0.9078590786,4072.113821,6578,7128,0
43,0.3,static,327,738,13.70929861,30874,57,,0.8008130081,2716.334688,358.5,7128,1
43,0.3,rolling,327,738,17.23325729,1000,3,,0.8834688347,3630.361789,3102,7128,1
43,0.3,static,327,738,13.70929861,29680,57,,0.8008130081,2716.334688,358.5,7128,3
43,0.3,rolling,327,738,17.03794193,1000,5,,0.8739837398,3580.365854,2550.5,7128,3
43,0.3,static,327,738,13.70929861,26928,57,,0.8008130081,2716.334688,358.5,7128,7
43,0.3,rolling,327,738,16.50273371,1000,10,,0.8590785908,3445.192412,1822.5,7128,7
43,0.3,static,328,600,13.70929861,32034,58,,0.825,2784.681667,447,7128,0
43,0.3,rolling,328,600,19.08084953,1000,2,,0.9283333333,4316.28,6925.5,7128,0
43,0.3,static,328,600,13.70929861,31296,58,,0.825,2784.681667,447,7128,1
43,0.3,rolling,328,600,18.98566532,1000,4,,0.9283333333,4289.788333,6898.5,7128,1
43,0.3,static,328,600,13.70929861,30476,58,,0.825,2784.681667,447,7128,3
43,0.3,rolling,328,600,17.43944502,1000,5,,0.9166666667,3916.981667,5831,7128,3
43,0.3,static,328,600,13.70929861,27664,58,,0.825,2784.681667,447,7128,7
43,0.3,rolling,328,600,16.62096858,1000,9,,0.9,3679.958333,4225,7128,7
43,0.3,static,329,684,13.70929861,32634,59,,0.8274853801,2725.013158,413,7128,0
43,0.3,rolling,329,684,17.47854614,1000,2,,0.9166666667,3949.165205,5919,7128,0
43,0.3,static,329,684,13.70929861,32034,59,,0.8274853801,2725.013158,413,7128,1
43,0.3,rolling,329,684,19.08084953,1000,3,,0.932748538,4373.904971,7015,7128,1
43,0.3,static,329,684,13.70929861,30874,59,,0.8274853801,2725.013158,413,7128,3
43,0.3,rolling,329,684,17.23325729,1000,5,,0.9122807018,3878.106725,5584,7128,3
43,0.3,static,329,684,13.70929861,28344,59,,0.8274853801,2725.013158,413,7128,7
43,0.3,rolling,329,684,18.05628633,1000,9,,0.9225146199,4099.108187,6518.5,7128,7
43,0.3,static,330,640,13.70929861,33318,60,,0.8265625,2656.059375,467,7128,0
43,0.3,rolling,330,640,16.74381018,1000,2,,0.9078125,3595.840625,2339,7128,0
43,0.3,static,330,640,13.70929861,32634,60,,0.8265625,2656.059375,467,7128,1
43,0.3,rolling,330,640,17.47854614,1000,3,,0.921875,3829.25,4851,7128,1
43,0.3,static,330,640,13.70929861,31296,60,,0.8265625,2656.059375,467,7128,3
43,0.3,rolling,330,640,18.98566532,1000,6,,0.946875,4280.2,6680.5,7128,3
43,0.3,static,330,640,13.70929861,29012,60,,0.8265625,2656.059375,467,7128,7
43,0.3,rolling,330,640,16.02282763,1000,9,,0.8984375,3395.884375,1739,7128,7
43,0.3,static,331,506,13.70929861,33958,61,,0.8616600791,2775.681818,456,7128,0
43,0.3,rolling,331,506,16.62974262,1000,2,,0.9169960474,3718.096838,4610.5,7128,0
43,0.3,static,331,506,13.70929861,33318,61,,0.8616600791,2775.681818,456,7128,1
43,0.3,rolling,331,506,16.74381018,1000,3,,0.9169960474,3762.478261,4781.5,7128,1
43,0.3,static,331,506,13.70929861,32034,61,,0.8616600791,2775.681818,456,7128,3
43,0.3,rolling,331,506,19.08084953,1000,5,,0.9367588933,4432.887352,7082,7128,3
43,0.3,static,331,506,13.70929861,29680,61,,0.8616600791,2775.681818,456,7128,7
43,0.3,rolling,331,506,17.03794193,1000,9,,0.918972332,3871.747036,5335,7128,7
43,0.3,static,332,318,13.70929861,34464,62,,0.8616352201,2687.261006,205,7128,0
43,0.3,rolling,332,318,15.96204376,1000,2,,0.9056603774,3214.367925,692,7128,0
43,0.3,static,332,318,13.70929861,33958,62,,0.8616352201,2687.261006,205,7128,1
43,0.3,rolling,332,318,16.62974262,1000,3,,0.9088050314,3357.987421,988,7128,1
43,0.3,static,332,318,13.70929861,32634,62,,0.8616352201,2687.261006,205,7128,3
43,0.3,rolling,332,318,17.47854614,1000,5,,0.9245283019,3547.767296,2190,7128,3
43,0.3,static,332,318,13.70929861,30476,62,,0.8616352201,2687.261006,205,7128,7
43,0.3,rolling,332,318,17.43944502,1000,9,,0.9245283019,3538.389937,2124,7128,7
43,0.3,static,333,342,13.70929861,34782,63,,0.8011695906,2603.061404,250.5,7128,0
43,0.3,rolling,333,342,15.81030059,1000,3,,0.8625730994,3118.239766,649.5,7128,0
43,0.3,static,333,342,13.70929861,34464,63,,0.8011695906,2603.061404,250.5,7128,1
43,0.3,rolling,333,342,15.96204376,1000,3,,0.865497076,3162.935673,701,7128,1
43,0.3,static,333,342,13.70929861,33318,63,,0.8011695906,2603.061404,250.5,7128,3
43,0.3,rolling,333,342,16.74381018,1000,5,,0.8742690058,3361.342105,1254,7128,3
43,0.3,static,333,342,13.70929861,30874,63,,0.8011695906,2603.061404,250.5,7128,7
43,0.3,rolling,333,342,17.23325729,1000,9,,0.8801169591,3475.850877,1739.5,7128,7
43,0.3,static,334,700,13.70929861,35124,64,,0.84,2684.915714,356,7128,0
43,0.3,rolling,334,700,16.68103409,1000,3,,0.8914285714,3544.292857,2284,7128,0
43,0.3,static,334,700,13.70929861,34782,64,,0.84,2684.915714,356,7128,1
43,0.3,rolling,334,700,15.81030059,1000,4,,0.8828571429,3279.868571,1220.5,7128,1
43,0.3,static,334,700,13.70929861,33958,64,,0.84,2684.915714,356,7128,3
43,0.3,rolling,334,700,16.62974262,1000,5,,0.8914285714,3526.172857,2214.5,7128,3
43,0.3,static,334,700,13.70929861,31296,64,,0.84,2684.915714,356,7128,7
43,0.3,rolling,334,700,18.98566532,1000,10,,0.9257142857,4143.468571,6691,7128,7
43,0.3,static,335,656,13.70929861,35824,65,,0.8155487805,2733.573171,405.5,7128,0
43,0.3,rolling,335,656,17.23679844,1000,2,,0.8993902439,3722.879573,4795.5,7128,0
43,0.3,static,335,656,13.70929861,35124,65,,0.8155487805,2733.573171,405.5,7128,1
43,0.3,rolling,335,656,16.68103409,1000,4,,0.8948170732,3578.722561,2562,7128,1
43,0.3,static,335,656,13.70929861,34464,65,,0.8155487805,2733.573171,405.5,7128,3
43,0.3,rolling,335,656,15.96204376,1000,5,,0.8719512195,3382.634146,1639.5,7128,3
43,0.3,static,335,656,13.70929861,32034,65,,0.8155487805,2733.573171,405.5,7128,7
43,0.3,rolling,335,656,19.08084953,1000,9,,0.9161585366,4114.435976,6798,7128,7
43,0.3,static,336,632,13.70929861,36480,66,,0.7911392405,2626.189873,334.5,7128,0
43,0.3,rolling,336,632,17.82260895,1000,2,,0.8939873418,3775.583861,5065,7128,0
43,0.3,static,336,632,13.70929861,35824,66,,0.7911392405,2626.189873,334.5,7128,1
43,0.3,rolling,336,632,17.23679844,1000,3,,0.8813291139,3620.735759,2559,7128,1
43,0.3,static,336,632,13.70929861,34782,66,,0.7911392405,2626.189873,334.5,7128,3
43,0.3,rolling,336,632,15.81030059,1000,6,,0.8544303797,3257.094937,1109,7128,3
43,0.3,static,336,632,13.70929861,32634,66,,0.7911392405,2626.189873,334.5,7128,7
43,0.3,rolling,336,632,17.47854614,1000,9,,0.8860759494,3679.642405,3943,7128,7
43,0.3,static,337,552,13.70929861,37112,67,,0.7971014493,2480.976449,231,7128,0
43,0.3,rolling,337,552,18.15419197,1000,2,,0.9148550725,3703.768116,4388,7128,0
43,0.3,static,337,552,13.70929861,36480,67,,0.7971014493,2480.976449,231,7128,1
43,0.3,rolling,337,552,17.82260895,1000,3,,0.9057971014,3633.289855,2466,7128,1
43,0.3,static,337,552,13.70929861,35124,67,,0.7971014493,2480.976449,231,7128,3
43,0.3,rolling,337,552,16.68103409,1000,6,,0.8822463768,3364.648551,1201,7128,3
43,0.3,static,337,552,13.70929861,33318,67,,0.7971014493,2480.976449,231,7128,7
43,0.3,rolling,337,552,16.74381018,1000,9,,0.884057971,3379.588768,1251.5,7128,7
43,0.3,static,338,496,13.70929861,37664,68,,0.8024193548,2574.336694,251,7128,0
43,0.3,rolling,338,496,17.99222136,1000,2,,0.9032258065,3737.175403,4944,7128,0
43,0.3,static,338,496,13.70929861,37112,68,,0.8024193548,2574.336694,251,7128,1
43,0.3,rolling,338,496,18.15419197,1000,3,,0.9052419355,3771.235887,5114,7128,1
43,0.3,static,338,496,13.70929861,35824,68,,0.8024193548,2574.336694,251,7128,3
43,0.3,rolling,338,496,17.23679844,1000,5,,0.8891129032,3575.270161,2605.5,7128,3
43,0.3,static,338,496,13.70929861,33958,68,,0.8024193548,2574.336694,251,7128,7
43,0.3,rolling,338,496,16.62974262,1000,9,,0.875,3418.225806,1791,7128,7
43,0.3,static,339,328,13.70929861,38160,69,,0.8353658537,2204.496951,250,7128,0
43,0.3,rolling,339,328,17.39471306,1000,2,,0.8902439024,3528.57622,2367,7128,0
43,0.3,static,339,328,13.70929861,37664,69,,0.8353658537,2204.496951,250,7128,1
43,0.3,rolling,339,328,17.99222136,1000,3,,0.8932926829,3674.942073,4281,7128,1
43,0.3,static,339,328,13.70929861,36480,69,,0.8353658537,2204.496951,250,7128,3
43,0.3,rolling,339,328,17.82260895,1000,5,,0.8902439024,3635.356707,3612,7128,3
43,0.3,static,339,328,13.70929861,34464,69,,0.8353658537,2204.496951,250,7128,7
43,0.3,rolling,339,328,15.96204376,1000,9,,0.8506097561,3041.051829,1068.5,7128,7
43,0.3,static,340,328,13.70929861,38488,70,,0.8231707317,2546.176829,270,7128,0
43,0.3,rolling,340,328,17.98783875,1000,3,,0.9176829268,3815.384146,5473,7128,0
43,0.3,static,340,328,13.70929861,38160,70,,0.8231707317,2546.176829,270,7128,1
43,0.3,rolling,340,328,17.39471306,1000,3,,0.9115853659,3670.612805,4803,7128,1
43,0.3,static,340,328,13.70929861,37112,70,,0.8231707317,2546.176829,270,7128,3
43,0.3,rolling,340,328,18.15419197,1000,5,,0.9207317073,3851.387195,5694,7128,3
43,0.3,static,340,328,13.70929861,34782,70,,0.8231707317,2546.176829,270,7128,7
43,0.3,rolling,340,328,15.81030059,1000,10,,0.875,3163.707317,1169,7128,7
43,0.3,static,341,576,13.70929861,38816,71,,0.8090277778,2671.713542,319,7128,0
43,0.3,rolling,341,576,17.71279766,1000,3,,0.8819444444,3744.248264,5019,7128,0
43,0.3,static,341,576,13.70929861,38488,71,,0.8090277778,2671.713542,319,7128,1
43,0.3,rolling,341,576,17.98783875,1000,4,,0.8854166667,3812.802083,5362,7128,1
43,0.3,static,341,576,13.70929861,37664,71,,0.8090277778,2671.713542,319,7128,3
43,0.3,rolling,341,576,17.99222136,1000,5,,0.8854166667,3814.041667,5371.5,7128,3
43,0.3,static,341,576,13.70929861,35124,71,,0.8090277778,2671.713542,319,7128,7
43,0.3,rolling,341,576,16.68103409,1000,10,,0.8628472222,3488.793403,1937.5,7128,7
43,0.3,static,342,636,13.70929861,39392,72,,0.8128930818,2626.402516,257,7128,0
43,0.3,rolling,342,636,18.20848751,1000,3,,0.9119496855,3753.621069,4856,7128,0
43,0.3,static,342,636,13.70929861,38816,72,,0.8128930818,2626.402516,257,7128,1
43,0.3,rolling,342,636,17.71279766,1000,4,,0.9072327044,3623.036164,2577.5,7128,1
43,0.3,static,342,636,13.70929861,38160,72,,0.8128930818,2626.402516,257,7128,3
43,0.3,rolling,342,636,17.39471306,1000,5,,0.9009433962,3537.968553,2235,7128,3
43,0.3,static,342,636,13.70929861,35824,72,,0.8128930818,2626.402516,257,7128,7
43,0.3,rolling,342,636,17.23679844,1000,9,,0.8899371069,3493.806604,2091,7128,7
43,0.3,static,343,642,13.70929861,40028,73,,0.8099688474,2953.690031,718,7128,0
43,0.3,rolling,343,642,18.65234721,1000,2,,0.8909657321,4399.646417,7014.5,7128,0
43,0.3,static,343,642,13.70929861,39392,73,,0.8099688474,2953.690031,718,7128,1
43,0.3,rolling,343,642,18.20848751,1000,4,,0.8894080997,4296.633956,6873,7128,1
43,0.3,static,343,642,13.70929861,38488,73,,0.8099688474,2953.690031,718,7128,3
43,0.3,rolling,343,642,17.98783875,1000,6,,0.8878504673,4242.127726,6777,7128,3
43,0.3,static,343,642,13.70929861,36480,73,,0.8099688474,2953.690031,718,7128,7
43,0.3,rolling,343,642,17.82260895,1000,9,,0.8862928349,4194.411215,6702,7128,7
43,0.3,static,344,650,13.70929861,40670,74,,0.7876923077,2654.82,241,7128,0
43,0.3,rolling,344,650,18.75536931,1000,2,,0.8938461538,3930.624615,6144,7128,0
43,0.3,static,344,650,13.70929861,40028,74,,0.7876923077,2654.82,241,7128,1
43,0.3,rolling,344,650,18.65234721,1000,3,,0.8938461538,3908.081538,6016,7128,1
43,0.3,static,344,650,13.70929861,38816,74,,0.7876923077,2654.82,241,7128,3
43,0.3,rolling,344,650,17.71279766,1000,6,,0.8769230769,3701.816923,4834.5,7128,3
43,0.3,static,344,650,13.70929861,37112,74,,0.7876923077,2654.82,241,7128,7
43,0.3,rolling,344,650,18.15419197,1000,9,,0.88,3798.398462,5412,7128,7
43,0.3,static,345,586,13.70929861,41320,75,,0.8481228669,3118.583618,781,7128,0
43,0.3,rolling,345,586,19.76626968,1000,2,,0.9112627986,4437.295222,7116.5,7128,0
43,0.3,static,345,586,13.70929861,40670,75,,0.8481228669,3118.583618,781,7128,1
43,0.3,rolling,345,586,18.75536931,1000,3,,0.8941979522,4263.182594,7036,7128,1
43,0.3,static,345,586,13.70929861,39392,75,,0.8481228669,3118.583618,781,7128,3
43,0.3,rolling,345,586,18.20848751,1000,6,,0.8924914676,4169.06314,6923,7128,3
43,0.3,static,345,586,13.70929861,37664,75,,0.8481228669,3118.583618,781,7128,7
43,0.3,rolling,345,586,17.99222136,1000,9,,0.8924914676,4113.551195,6853,7128,7
43,0.3,static,346,224,13.70929861,41906,76,,0.8125,1923.227679,130,7128,0
43,0.3,rolling,346,224,19.19882584,1000,2,,0.8928571429,3259.566964,1222,7128,0
43,0.3,static,346,224,13.70929861,41320,76,,0.8125,1923.227679,130,7128,1
43,0.3,rolling,346,224,19.76626968,1000,3,,0.9017857143,3375.09375,1526,7128,1
43,0.3,static,346,224,13.70929861,40028,76,,0.8125,1923.227679,130,7128,3
43,0.3,rolling,346,224,18.65234721,1000,5,,0.8883928571,3171.321429,981.5,7128,3
43,0.3,static,346,224,13.70929861,38160,76,,0.8125,1923.227679,130,7128,7
43,0.3,rolling,346,224,17.39471306,1000,9,,0.8839285714,2870.022321,622,7128,7
43,0.3,static,347,306,13.70929861,42130,77,,0.8169934641,1993.611111,63,7128,0
43,0.3,rolling,347,306,19.04422146,1000,3,,0.9248366013,3080.147059,853,7128,0
43,0.3,static,347,306,13.70929861,41906,77,,0.8169934641,1993.611111,63,7128,1
43,0.3,rolling,347,306,19.19882584,1000,3,,0.9248366013,3104.872549,916,7128,1
43,0.3,static,347,306,13.70929861,40670,77,,0.8169934641,1993.611111,63,7128,3
43,0.3,rolling,347,306,18.75536931,1000,5,,0.9183006536,3031.173203,735.5,7128,3
43,0.3,static,347,306,13.70929861,38488,77,,0.8169934641,1993.611111,63,7128,7
43,0.3,rolling,347,306,17.98783875,1000,10,,0.9117647059,2841.330065,517,7128,7
43,0.3,static,348,714,13.70929861,42436,78,,0.8151260504,2488.271709,161,7128,0
43,0.3,rolling,348,714,18.75649309,1000,3,,0.9019607843,3662.357143,4495,7128,0
43,0.3,static,348,714,13.70929861,42130,78,,0.8151260504,2488.271709,161,7128,1
43,0.3,rolling,348,714,19.04422146,1000,4,,0.906162465,3711.120448,4874,7128,1
43,0.3,static,348,714,13.70929861,41320,78,,0.8151260504,2488.271709,161,7128,3
43,0.3,rolling,348,714,19.76626968,1000,5,,0.9145658263,3866.351541,5752,7128,3
43,0.3,static,348,714,13.70929861,38816,78,,0.8151260504,2488.271709,161,7128,7
43,0.3,rolling,348,714,17.71279766,1000,10,,0.8879551821,3435.266106,1743,7128,7
43,0.3,static,349,600,13.70929861,43150,79,,0.7766666667,2363.238333,150.5,7128,0
43,0.3,rolling,349,600,18.55890131,1000,2,,0.865,3479.478333,1973.5,7128,0
43,0.3,static,349,600,13.70929861,42436,79,,0.7766666667,2363.238333,150.5,7128,1
43,0.3,rolling,349,600,18.75649309,1000,4,,0.8683333333,3532.641667,2227,7128,1
43,0.3,static,349,600,13.70929861,41906,79,,0.7766666667,2363.238333,150.5,7128,3
43,0.3,rolling,349,600,19.19882584,1000,5,,0.8766666667,3627.88,2889,7128,3
43,0.3,static,349,600,13.70929861,39392,79,,0.7766666667,2363.238333,150.5,7128,7
43,0.3,rolling,349,600,18.20848751,1000,10,,0.86,3385.321667,1625.5,7128,7
43,0.3,static,350,656,13.70929861,43750,80,,0.7728658537,2041.417683,130,7128,0
43,0.3,rolling,350,656,20.80507159,1000,2,,0.9009146341,3680.621951,2877.5,7128,0
43,0.3,static,350,656,13.70929861,43150,80,,0.7728658537,2041.417683,130,7128,1
43,0.3,rolling,350,656,18.55890131,1000,3,,0.881097561,3185.29878,898,7128,1
43,0.3,static,350,656,13.70929861,42130,80,,0.7728658537,2041.417683,130,7128,3
43,0.3,rolling,350,656,19.04422146,1000,6,,0.8887195122,3305.658537,1125.5,7128,3
43,0.3,static,350,656,13.70929861,40028,80,,0.7728658537,2041.417683,130,7128,7
43,0.3,rolling,350,656,18.65234721,1000,9,,0.8841463415,3207.172256,937.5,7128,7
43,0.3,static,351,522,13.70929861,44406,81,,0.7567049808,2042.911877,109.5,7128,0
43,0.3,rolling,351,522,20.84620309,1000,2,,0.8946360153,3639.52682,2728.5,7128,0
43,0.3,static,351,522,13.70929861,43750,81,,0.7567049808,2042.911877,109.5,7128,1
43,0.3,rolling,351,522,20.80507159,1000,3,,0.8946360153,3631.471264,2548.5,7128,1
43,0.3,static,351,522,13.70929861,42436,81,,0.7567049808,2042.911877,109.5,7128,3
43,0.3,rolling,351,522,18.75649309,1000,6,,0.8486590038,3204.385057,959,7128,3
43,0.3,static,351,522,13.70929861,40670,81,,0.7567049808,2042.911877,109.5,7128,7
43,0.3,rolling,351,522,18.75536931,1000,9,,0.8486590038,3204.172414,959,7128,7
43,0.3,static,352,462,13.70929861,44928,82,,0.7467532468,2142.554113,125,7128,0
43,0.3,rolling,352,462,21.14752102,1000,2,,0.8939393939,3962.294372,6377.5,7128,0
43,0.3,static,352,462,13.70929861,44406,82,,0.7467532468,2142.554113,125,7128,1
43,0.3,rolling,352,462,20.84620309,1000,3,,0.8917748918,3907.277056,6168,7128,1
43,0.3,static,352,462,13.70929861,43150,82,,0.7467532468,2142.554113,125,7128,3
43,0.3,rolling,352,462,18.55890131,1000,5,,0.8636363636,3369.467532,1408,7128,3
43,0.3,static,352,462,13.70929861,41320,82,,0.7467532468,2142.554113,125,7128,7
43,0.3,rolling,352,462,19.76626968,1000,9,,0.880952381,3684.253247,4669.5,7128,7
43,0.3,static,353,242,13.70929861,45390,83,,0.7066115702,1960.801653,99,7128,0
43,0.3,rolling,353,242,21.76093674,1000,3,,0.8719008264,3723.871901,5233.5,7128,0
43,0.3,static,353,242,13.70929861,44928,83,,0.7066115702,1960.801653,99,7128,1
43,0.3,rolling,353,242,21.14752102,1000,3,,0.8636363636,3614.231405,3748,7128,1
43,0.3,static,353,242,13.70929861,43750,83,,0.7066115702,1960.801653,99,7128,3
